AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0459,6703.3888,50.965649,24.594688,125.369652,0.022074,0.46172401,0.82570398
0.0475,6703.4088,51.199619,23.797083,125.394539,0.028709,0.460987,0.82501
0.0501,6703.4289,50.767895,21.957979,126.11396,0.037296,0.45311999,0.82764298
0.0694,6703.4489,49.862896,19.775349,127.075928,0.045646,0.44115201,0.83200198
0.0779,6703.4689,48.795841,17.924353,127.627441,0.052749,0.42875701,0.83564699
0.1116,6703.4889,47.687111,16.457613,127.639214,0.059033,0.41679299,0.83789301
0.1176,6703.509,46.631844,15.52022,127.226067,0.063215,0.40642601,0.838875
0.1391,6703.529,46.006866,15.045674,126.880592,0.065435,0.40042201,0.839131
0.1566,6703.549,46.329067,14.838147,126.587128,0.069258,0.40182,0.83725202
0.1871,6703.5691,47.648094,14.887105,126.082779,0.075944,0.41072899,0.83223498
0.199,6703.5891,49.428951,15.059251,125.252716,0.084872,0.42281201,0.82492
0.2167,6703.6091,50.975815,14.963167,124.511978,0.094595,0.43232301,0.818183
0.2373,6703.6291,51.98016,14.238581,124.334595,0.104507,0.436546,0.81411201
0.2654,6703.6492,52.302265,12.76642,124.966377,0.113856,0.43456599,0.813793
0.2829,6703.6692,52.025185,11.07169,126.091057,0.12059,0.42840099,0.81651002
0.2952,6703.6892,51.656677,10.374973,126.936005,0.121006,0.42455101,0.81960601
0.3191,6703.7093,51.627541,10.591574,127.272758,0.118096,0.42539001,0.82099003
0.3359,6703.7293,51.969296,10.968418,127.665596,0.115222,0.429313,0.82155502
0.3573,6703.7493,52.369747,11.196498,128.44989,0.112134,0.43353799,0.82295698
0.3836,6703.7693,52.516415,11.148658,129.612259,0.108612,0.43552101,0.82595402
0.3973,6703.7894,52.470551,10.642394,130.836777,0.107452,0.43486699,0.82923001
0.4174,6703.8094,52.527885,10.022257,131.874725,0.108211,0.434448,0.83146602
0.472,6703.8294,52.759438,9.451615,132.891876,0.109293,0.43540999,0.83306402
0.4744,6703.8495,53.132568,8.821053,134.029648,0.110802,0.43736601,0.83439702
0.4834,6703.8695,53.555054,8.182198,135.013062,0.113076,0.43956,0.83503801
0.4966,6703.8895,53.998886,7.63815,135.682083,0.115888,0.44190201,0.83477402
0.5167,6703.9095,54.360039,7.065694,136.346603,0.118624,0.443618,0.83469898
0.5358,6703.9296,54.829441,6.127035,137.587738,0.122081,0.44579801,0.83530402
0.5573,6703.9496,55.557888,5.00818,139.582016,0.124569,0.45030701,0.83652598
0.5736,6703.9696,56.326828,4.012967,142.132935,0.123855,0.45619401,0.83875602
0.5961,6703.9895,56.641994,3.270282,144.886642,0.119098,0.45970601,0.84303898
0.6186,6704.0095,56.313423,2.379041,147.700272,0.113646,0.45825699,0.84940898
0.637,6704.0295,55.47715,1.56063,150.090103,0.108454,0.45274299,0.85665703
0.6572,6704.0495,54.591492,1.605389,151.900925,0.099238,0.44784501,0.86354202
0.6853,6704.0695,53.725338,2.038405,153.658371,0.08749,0.44351399,0.87031901
0.7025,6704.0895,52.738396,2.310195,155.731369,0.075686,0.43793899,0.87763602
0.7267,6704.1095,51.396515,2.207551,158.075165,0.065405,0.42894101,0.88607103
0.745,6704.1295,49.700798,1.655355,160.613464,0.057831,0.41641501,0.89538097
0.7576,6704.1495,47.953339,0.829802,163.214188,0.052766,0.40296799,0.90433103
0.7829,6704.1695,46.461018,-0.171665,165.803589,0.050106,0.391238,0.91180801
0.8039,6704.1895,45.266903,-1.146075,168.171829,0.048832,0.381816,0.91763002
