AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0455,6703.3888,-3.04073,7.70717,5.53796
0.0464,6703.4088,-3.31846,8.25785,4.63771
0.048,6703.4289,-3.19875,8.95698,4.49645
0.068,6703.4489,-2.76299,9.40471,5.3967
0.0775,6703.4689,-1.88908,8.84445,6.55074
0.1081,6703.4889,-1.57783,8.2794,7.32409
0.1152,6703.509,-1.92021,7.97054,8.17645
0.1361,6703.529,-2.11893,7.82449,9.05515
0.154,6703.549,-1.96091,7.53239,9.18204
0.1879,6703.5691,-1.8412,7.0679,8.24588
0.1957,6703.5891,-2.16682,6.75185,6.64651
0.2144,6703.6091,-2.64089,6.64172,5.38472
0.2342,6703.6291,-2.94017,6.59144,4.46532
0.2557,6703.6492,-2.83722,6.91706,4.1828
0.2854,6703.6692,-2.12133,6.95537,4.87235
0.2972,6703.6892,-1.66642,6.83805,5.76541
0.3167,6703.7093,-1.81725,6.91467,6.16765
0.3341,6703.7293,-2.10936,7.07508,5.8947
0.3579,6703.7493,-2.23625,7.33366,5.45416
0.3846,6703.7693,-2.06386,7.53239,5.64331
0.3945,6703.7894,-1.82923,7.57788,6.01442
0.4143,6703.8094,-1.73585,7.72154,6.26103
0.4704,6703.8294,-1.75979,7.9442,6.38314
0.4727,6703.8495,-1.80049,8.13575,6.62496
0.4814,6703.8695,-1.82683,7.9442,6.89312
0.4955,6703.8895,-2.03274,7.45338,6.98171
0.5136,6703.9095,-2.31287,6.89072,7.06551
0.5362,6703.9296,-2.20034,6.29455,6.80932
0.5561,6703.9496,-1.47487,5.8133,5.94977
0.5828,6703.9696,-0.5435,5.48528,4.7239
0.5995,6703.9895,0.19633,5.25304,3.86915
0.6157,6704.0095,0.90264,5.03277,3.8907
0.6346,6704.0295,1.43417,4.74066,4.41265
0.6664,6704.0495,1.51797,4.44377,4.90826
0.6808,6704.0695,1.58501,4.20195,4.90347
0.6988,6704.0895,1.92979,4.02717,4.58264
0.7256,6704.1095,2.40385,4.04872,4.49884
0.7418,6704.1295,2.85398,4.31209,4.92981
0.7545,6704.1495,3.30649,4.75503,5.64331
0.787,6704.1695,4.08224,5.46852,6.273
0.7984,6704.1895,5.04234,6.3568,6.64411
0.8168,6704.2095,5.605,7.18043,6.77819
0.8346,6704.2295,5.6026,7.86759,7.07029
0.8574,6704.2495,5.42303,8.42306,7.62577
0.8943,6704.2695,5.25064,8.84924,8.41109
0.9175,6704.2895,5.11896,9.22275,9.42387
0.9184,6704.3095,5.07586,9.50048,10.25947
0.94,6704.3295,4.99925,9.54119,10.46537
0.9559,6704.3495,4.6401,9.33288,10.19243
0.9827,6704.3695,4.0966,8.97135,9.96258
0.9979,6704.3895,3.62972,8.61221,9.8716
1.0169,6704.4095,3.43578,8.21715,9.57471
1.0529,6704.4296,3.29452,7.78379,9.01444
1.0631,6704.4496,3.03594,7.23789,8.35123
1.0853,6704.4696,2.57145,6.65369,7.81731
1.0971,6704.4897,2.06147,6.1485,7.47253
1.1222,6704.5097,1.66402,5.74865,7.08466
1.1387,6704.5297,1.3384,5.46613,6.68242
1.157,6704.5497,0.93616,5.19558,6.37835
1.1826,6704.5698,0.40224,4.86996,6.03597
1.198,6704.5898,-0.19394,4.6401,5.45655
1.2193,6704.6098,-0.72786,4.46053,4.81967
1.2411,6704.6299,-1.22587,4.34321,4.3073
1.2615,6704.6499,-1.93697,4.25223,4.14928
1.2856,6704.6699,-2.94975,4.0583,4.16843
1.3062,6704.6899,-3.93379,3.92661,4.03196
1.3187,6704.71,-4.89629,4.03675,4.0128
1.3373,6704.73,-5.90668,4.19716,4.42223
1.3551,6704.75,-6.67524,4.24744,4.94418
1.3857,6704.7701,-7.11339,4.36476,5.21234
1.415,6704.7901,-7.56591,4.70714,5.75105
1.4182,6704.8101,-7.86759,5.17882,6.74467
1.4424,6704.8301,-8.03279,5.73908,7.6114
1.4568,6704.8502,-7.98491,6.38314,8.18124
1.4841,6704.8702,-7.67126,7.1493,8.75826
1.5026,6704.8902,-7.1086,7.90829,9.51964
1.5208,6704.9103,-6.42623,8.55953,10.63776
1.5444,6704.9303,-5.55232,9.10543,11.38717
1.5631,6704.9503,-4.46053,9.534,11.44703
1.5802,6704.9703,-3.8476,9.63456,10.85085
1.5977,6704.9903,-4.0128,9.44781,10.11821
1.6185,6705.0103,-4.58982,8.87558,9.39035
1.6367,6705.0303,-4.80531,8.20279,8.76305
1.6556,6705.0503,-4.5563,7.64253,8.3632
1.6763,6705.0703,-4.28096,7.14691,8.15251
1.6986,6705.0903,-3.88112,6.58186,7.97772
1.7159,6705.1103,-3.52916,5.99287,7.70478
1.7357,6705.1303,-3.05988,5.38472,7.23789
1.7578,6705.1503,-2.39188,4.93699,6.80213
1.7813,6705.1703,-1.52994,4.62095,6.68003
1.7968,6705.1903,-0.45252,4.28336,6.72312
1.8243,6705.2102,0.22267,3.82845,6.48848
1.8439,6705.2302,0.32802,3.39269,5.96653
1.8622,6705.2502,0.64406,3.14608,5.40148
1.8931,6705.2702,1.28094,3.11016,5.11896
1.9016,6705.2902,1.73106,3.10537,5.14051
1.9183,6705.3102,1.80768,3.17481,5.27219
1.9374,6705.3302,1.88429,3.34959,5.41346
1.9581,6705.3502,2.22189,3.66324,5.71513
1.9753,6705.3702,2.79891,4.13731,6.1461
1.9976,6705.3902,3.45015,4.64489,6.5651
2.0151,6705.4102,4.03914,5.19558,6.63693
2.0372,6705.4302,4.49884,5.79893,6.36398
2.0683,6705.4502,4.91305,6.38074,6.05273
2.0784,6705.4702,5.16924,6.99607,5.96653
2.0973,6705.4902,5.19079,7.6928,6.25385
2.1182,6705.5102,5.3129,8.43024,6.78059
2.1347,6705.5302,5.58105,9.06233,7.36
2.1618,6705.5502,5.66725,9.48612,8.09265
2.1808,6705.5702,5.40627,9.70639,8.9929
2.195,6705.5902,4.94418,9.76146,9.75667
2.2153,6705.6102,4.41744,9.7423,10.04398
2.2408,6705.6302,3.93619,9.60344,9.99131
2.2574,6705.6501,3.54353,9.41429,9.85484
2.2864,6705.6701,3.27058,9.17007,9.80216
2.3076,6705.6901,2.9282,8.70319,9.76625
2.3181,6705.7101,2.33921,8.09744,9.64174
2.3395,6705.7301,1.76697,7.49647,9.30415
2.3574,6705.7501,1.33122,6.88115,8.49489
2.3803,6705.7701,0.92898,6.27779,7.49887
2.3965,6705.7901,0.5842,5.6888,6.63932
2.42,6705.8101,0.1269,5.16924,6.06709
2.4358,6705.8301,-0.28731,4.80531,5.65049
2.458,6705.8501,-0.48125,4.57785,4.68799
2.4802,6705.8701,-0.69434,4.4342,3.3041
2.4977,6705.8901,-0.99841,4.28336,2.03513
2.5242,6705.9101,-1.76697,4.00562,1.50121
2.5418,6705.9301,-2.95693,3.71831,1.66642
2.5664,6705.9501,-4.20435,3.49564,2.12851
2.5797,6705.9701,-5.26262,3.3879,2.66962
2.5966,6705.9901,-6.23948,3.40705,3.47888
2.6148,6706.0101,-7.09424,3.49804,4.36237
2.6383,6706.03,-7.75984,3.81887,5.15487
2.6594,6706.05,-8.30334,4.46532,5.95456
2.6801,6706.07,-8.86839,5.32008,7.16846
2.7012,6706.09,-9.09106,6.16047,8.64573
2.7166,6706.11,-9.26584,6.99368,9.47654
2.7348,6706.13,-9.06472,7.95139,9.71836
2.7543,6706.15,-8.19081,8.88276,9.95779
