AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0455,6703.3888,-3.04073,7.70717,5.53796,0.31594,-0.59541,0.08678,14.8,-17.6,7.3,50.965649,24.594688,125.369652,0.3233212249848122,0.022074,0.46172401,0.82570398
0.0464,6703.4088,-3.31846,8.25785,4.63771,-0.35479,-1.05417,0.20529,14.7,-17.7,7.2,51.199619,23.797083,125.394539,0.3256152316001202,0.028709,0.460987,0.82501
0.048,6703.4289,-3.19875,8.95698,4.49645,-1.01086,-1.38953,0.32502,14.7,-17.7,7.2,50.767895,21.957979,126.11396,0.32908719316181156,0.037296,0.45311999,0.82764298
0.068,6703.4489,-2.76299,9.40471,5.3967,-1.22711,-1.38342,0.12832,14.6,-17.7,7.2,49.862896,19.775349,127.075928,0.3332777400803113,0.045646,0.44115201,0.83200198
0.0775,6703.4689,-1.88908,8.84445,6.55074,-1.19473,-1.41946,-0.13985,14.7,-17.7,7.0,48.795841,17.924353,127.627441,0.3392330725014881,0.052749,0.42875701,0.83564699
0.1081,6703.4889,-1.57783,8.2794,7.32409,-1.02552,-1.24231,-0.52775,14.8,-17.8,6.7,47.687111,16.457613,127.639214,0.347468001679291,0.059033,0.41679299,0.83789301
0.1152,6703.509,-1.92021,7.97054,8.17645,-0.68649,-0.83853,-0.43245,14.8,-17.8,6.4,46.631844,15.52022,127.226067,0.3565255903094193,0.063215,0.40642601,0.838875
0.1361,6703.529,-2.11893,7.82449,9.05515,0.07159,-0.45796,-0.18994,14.9,-17.9,5.9,46.006866,15.045674,126.880592,0.36227011955384897,0.065435,0.40042201,0.839131
0.154,6703.549,-1.96091,7.53239,9.18204,1.0392,-0.31319,-0.04089,14.9,-17.9,5.5,46.329067,14.838147,126.587128,0.36435294981915495,0.069258,0.40182,0.83725202
0.1879,6703.5691,-1.8412,7.0679,8.24588,1.71238,-0.38893,-0.047,15.0,-18.0,5.2,47.648094,14.887105,126.082779,0.3645807780204267,0.075944,0.41072899,0.83223498
0.1957,6703.5891,-2.16682,6.75185,6.64651,1.71971,-0.56303,-0.06654,15.1,-18.0,5.1,49.428951,15.059251,125.252716,0.3654226886986629,0.084872,0.42281201,0.82492
0.2144,6703.6091,-2.64089,6.64172,5.38472,1.19436,-0.78539,0.14482,15.2,-18.0,4.8,50.975815,14.963167,124.511978,0.36704928757666844,0.094595,0.43232301,0.818183
0.2342,6703.6291,-2.94017,6.59144,4.46532,0.48515,-0.91733,0.47407,15.4,-18.0,4.6,51.98016,14.238581,124.334595,0.36841214964867797,0.104507,0.436546,0.81411201
0.2557,6703.6492,-2.83722,6.91706,4.1828,-0.17825,-1.10548,0.74591,15.5,-18.1,4.5,52.302265,12.76642,124.966377,0.3686870824294227,0.113856,0.43456599,0.813793
0.2854,6703.6692,-2.12133,6.95537,4.87235,-0.45375,-0.34373,0.69582,15.7,-18.2,4.3,52.025185,11.07169,126.091057,0.367752676273905,0.12059,0.42840099,0.81651002
0.2972,6703.6892,-1.66642,6.83805,5.76541,-0.14771,0.20238,0.37084,15.7,-18.3,4.1,51.656677,10.374973,126.936005,0.3651848521555347,0.121006,0.42455101,0.81960601
