AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0451,6703.3888,0.31594,-0.59541,0.08678
0.0472,6703.4088,-0.35479,-1.05417,0.20529
0.0488,6703.4289,-1.01086,-1.38953,0.32502
0.069,6703.4489,-1.22711,-1.38342,0.12832
0.0771,6703.4689,-1.19473,-1.41946,-0.13985
0.1107,6703.4889,-1.02552,-1.24231,-0.52775
0.1169,6703.509,-0.68649,-0.83853,-0.43245
0.1381,6703.529,0.07159,-0.45796,-0.18994
0.1557,6703.549,1.0392,-0.31319,-0.04089
0.1852,6703.5691,1.71238,-0.38893,-0.047
0.1978,6703.5891,1.71971,-0.56303,-0.06654
0.216,6703.6091,1.19436,-0.78539,0.14482
0.2366,6703.6291,0.48515,-0.91733,0.47407
0.2625,6703.6492,-0.17825,-1.10548,0.74591
0.2847,6703.6692,-0.45375,-0.34373,0.69582
0.2968,6703.6892,-0.14771,0.20238,0.37084
0.3185,6703.7093,0.24325,0.47239,0.35495
0.3354,6703.7293,0.35931,0.65442,0.57303
0.3563,6703.7493,0.12596,0.73872,0.77218
0.382,6703.7693,-0.14282,0.46383,0.81555
0.3963,6703.7894,-0.07257,0.1639,0.72758
0.4165,6703.8094,0.09847,0.16084,0.70009
0.4715,6703.8294,0.2408,0.24942,0.78561
0.4738,6703.8495,0.31716,0.15596,0.75629
0.4826,6703.8695,0.42956,-0.01081,0.59747
0.4963,6703.8895,0.39902,-0.08839,0.52233
0.5157,6703.9095,0.5108,-0.06762,0.81982
0.5352,6703.9296,0.7802,0.18589,1.25415
0.5569,6703.9496,0.96468,0.73506,1.57424
0.5765,6703.9696,0.68001,1.20787,1.63105
0.5983,6703.9895,0.07343,1.32638,1.55286
0.6177,6704.0095,-0.55577,0.95558,1.29569
0.6363,6704.0295,-0.66572,1.23658,0.91634
0.6635,6704.0495,-0.57348,1.65991,0.71659
0.6831,6704.0695,-0.57409,1.84011,0.77889
0.7013,6704.0895,-0.85937,1.8395,0.88274
0.7245,6704.1095,-1.24116,1.62326,0.9646
0.7441,6704.1295,-1.39509,1.45405,1.01102
0.7567,6704.1495,-1.22405,1.27812,1.04951
0.7799,6704.1695,-0.95588,1.2207,1.00003
0.8018,6704.1895,-0.78301,0.99223,0.66527
0.8191,6704.2095,-0.78301,0.51331,0.11488
0.8375,6704.2295,-0.83554,-0.26493,-0.3286
0.8625,6704.2495,-0.8557,-0.69864,-0.57295
0.8933,6704.2695,-0.84837,-1.01141,-0.61754
0.915,6704.2895,-0.60769,-1.37976,-0.60166
0.9201,6704.3095,-0.10006,-1.64976,-0.69207
0.9411,6704.3295,0.3532,-1.71268,-0.96268
0.9569,6704.3495,0.51997,-1.87639,-1.17954
0.9835,6704.3695,0.5725,-2.06637,-1.19787
0.999,6704.3895,0.82723,-2.33943,-1.17221
1.0163,6704.4095,1.14122,-2.45427,-1.2559
1.0483,6704.4296,1.25056,-2.49886,-1.44954
1.0623,6704.4496,1.14733,-2.574,-1.71649
1.0817,6704.4696,0.99278,-2.46771,-1.92357
1.0992,6704.4897,0.95246,-2.40112,-1.97977
1.1238,6704.5097,1.00499,-2.35103,-2.02498
1.1378,6704.5297,0.99766,-2.3883,-2.12699
1.1586,6704.5497,0.91092,-2.34431,-2.26932
1.1815,6704.5698,0.859,-2.04621,-2.35973
1.2009,6704.5898,0.67696,-1.68702,-2.39577
1.2223,6704.6098,0.27318,-1.23865,-2.42265
1.2401,6704.6299,-0.22101,-0.56609,-2.4929
1.2602,6704.6499,-0.66572,-0.10733,-2.64317
1.2877,6704.6699,-0.8948,0.07838,-2.6731
1.3032,6704.6899,-0.99742,0.16512,-2.38783
1.3174,6704.71,-1.22344,0.12969,-2.16975
1.3386,6704.73,-1.46596,0.05333,-2.10317
1.3567,6704.75,-1.54537,0.10342,-1.88387
1.3826,6704.7701,-1.70969,0.30623,-1.4135
1.411,6704.7901,-2.06644,0.28118,-0.89182
1.4218,6704.8101,-2.13363,0.26103,-0.47094
1.4398,6704.8301,-1.92716,0.25247,-0.02806
1.4592,6704.8502,-1.84042,0.47422,0.49973
1.4815,6704.8702,-1.77261,0.54019,0.90046
1.5018,6704.8902,-1.53865,0.50782,1.23338
1.5201,6704.9103,-0.98826,0.64648,1.48078
1.543,6704.9303,-0.24667,1.20481,1.63777
