AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.5,49.461327233975,11.111581373854,0
68.0455,49.461317671349,11.111515330346,0
74.1356,49.461305470908,11.11145117656,0
83.4434,49.461282618855,11.111356707698,0
88.6673,49.461316222002,11.111336898315,0
94.3492,49.461330078289,11.111394074559,0
100.0291,49.461296470891,11.111413693783,0
130.8787,49.461296470891,11.111413693783,0
136.3917,49.461330078289,11.111394074559,0
141.9021,49.461316222002,11.111336898315,0
147.3958,49.461282618855,11.111356707698,0
156.076,49.461305470908,11.11145117656,0
161.2948,49.461317671349,11.111515330346,0
166.9575,49.461327233975,11.111581373854,0
