AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0401,7121.0651,-1.15404,7.05593,6.04794
0.0424,7121.0851,-1.19235,7.17325,6.32807
0.0442,7121.1051,-1.16122,7.26662,6.80213
0.0517,7121.1252,-1.18517,7.45098,7.20198
0.0978,7121.1452,-1.4198,7.60182,7.02959
0.1002,7121.1652,-1.89148,7.74787,6.8572
0.1168,7121.1852,-2.50202,8.09744,6.97692
0.1338,7121.2053,-3.19636,8.77981,7.29296
0.1505,7121.2253,-4.1828,9.55555,7.80055
0.1751,7121.2453,-4.9777,9.6202,8.69122
0.1962,7121.2654,-5.38472,8.89473,9.7878
0.2125,7121.2854,-5.25304,7.86519,10.43664
0.2348,7121.3054,-4.71193,6.68242,10.75987
0.2536,7121.3254,-3.69676,5.60979,10.33848
0.2725,7121.3455,-2.65286,4.71912,9.4933
0.297,7121.3655,-2.06626,3.78774,7.9873
0.3151,7121.3855,-1.8388,2.89228,6.15568
0.3325,7121.4056,-1.56107,2.16203,4.65208
0.3523,7121.4256,-0.87152,1.75021,3.84999
0.3765,7121.4456,0.19394,1.57304,3.52198
0.3934,7121.4656,1.27615,1.34079,3.1796
0.4103,7121.4857,2.05908,1.25221,2.82764
0.4366,7121.5057,2.69595,1.3815,3.05749
0.4551,7121.5257,3.39748,1.73585,3.6369
0.471,7121.5458,4.07506,2.39667,4.53955
0.495,7121.5658,4.8915,3.32565,6.01202
0.5178,7121.5858,6.00963,4.24026,7.72633
0.5441,7121.6058,6.6489,5.12135,9.04318
0.5608,7121.6259,6.941,6.03118,9.59865
0.5738,7121.6459,7.46295,6.89312,9.93385
0.5914,7121.6659,8.07349,7.58267,10.49411
0.6163,7121.6859,8.01843,8.01843,11.24112
0.6458,7121.7059,7.31212,8.09744,12.07193
0.6597,7121.7259,6.30413,7.9035,12.86444
0.6805,7121.746,5.26262,7.60182,13.22597
0.6915,7121.766,4.29293,7.29296,13.22358
0.7141,7121.786,3.45733,6.99128,13.16851
0.7535,7121.8061,2.8444,6.64651,13.15175
0.7624,7121.8261,2.34878,6.30652,12.87162
0.7849,7121.8461,1.91542,5.91865,12.20362
0.7952,7121.8661,1.4198,5.41106,11.31534
0.8122,7121.8862,0.9218,4.88911,10.51805
0.8352,7121.9062,0.39506,4.33603,9.72315
0.8567,7121.9262,-0.15323,3.90746,9.06712
0.8727,7121.9463,-0.56744,3.60338,8.47094
0.8942,7121.9663,-0.88588,3.34959,7.76703
0.9223,7121.9863,-1.15404,3.12213,6.93382
0.9408,7122.0063,-1.52036,2.99524,6.16286
0.96,7122.0264,-1.99204,2.9689,5.57387
0.9788,7122.0464,-2.48286,3.02876,5.26262
0.9953,7122.0664,-2.8013,3.0527,4.94897
1.0158,7122.0865,-3.012,3.012,4.2666
1.0473,7122.1065,-3.27297,2.94017,3.55789
1.0527,7122.1265,-3.55789,2.87313,3.14608
1.0817,7122.1465,-3.97928,2.93299,2.99524
1.1042,7122.1666,-4.98488,2.97369,3.1772
1.1123,7122.1866,-6.38074,2.93778,3.87394
1.135,7122.2066,-7.82449,2.75102,4.98488
1.1541,7122.2267,-8.95938,2.54033,6.68242
1.1718,7122.2467,-9.03599,2.68638,9.21796
1.1999,7122.2667,-8.02082,3.37353,11.59547
1.2172,7122.2867,-6.82847,4.44377,12.68487
1.2387,7122.3068,-5.88513,5.65528,12.95542
1.2554,7122.3268,-4.90108,6.72312,13.19964
1.2853,7122.3469,-3.81408,7.58746,13.4223
1.2981,7122.3669,-2.53793,8.24828,13.5516
1.3176,7122.3869,-1.38629,8.60742,13.62821
1.3371,7122.4069,-0.92658,8.5715,13.40076
1.3567,7122.427,-0.95532,8.19081,12.81416
1.3794,7122.447,-1.06545,7.60901,11.7918
1.397,7122.467,-1.21629,6.99607,10.48692
1.4171,7122.4871,-1.29051,6.49567,9.45978
1.4376,7122.5071,-1.23066,6.15568,8.92586
1.4618,7122.5271,-1.36234,5.7702,8.64333
1.4746,7122.5471,-1.66881,5.27459,8.41588
1.5058,7122.5672,-2.05908,4.66405,8.07589
1.5225,7122.5872,-2.16921,4.00802,7.41267
1.5386,7122.6072,-1.92979,3.3879,6.41187
1.5629,7122.6273,-1.53234,2.8875,5.59781
1.58,7122.6473,-1.02475,2.43019,5.47571
1.594,7122.6673,-0.38787,2.03753,5.76302
1.6137,7122.6873,0.69434,1.7143,5.76541
1.6439,7122.7074,1.61374,1.49642,5.186
1.653,7122.7274,2.08781,1.35037,4.56828
1.6733,7122.7474,3.05749,1.43178,4.348
1.6986,7122.7675,4.38631,1.81965,4.50603
1.7126,7122.7875,5.43979,2.3416,4.61377
1.7349,7122.8075,6.08625,3.00481,5.03995
1.7577,7122.8275,6.83087,3.7638,5.90189
1.7754,7122.8476,7.32888,4.40068,6.86199
1.8103,7122.8676,7.68562,4.92263,7.52042
1.8409,7122.8876,8.06392,5.46613,8.08786
1.8506,7122.9076,8.50446,6.0216,8.48292
1.8538,7122.9276,8.71277,6.55552,8.64812
1.8773,7122.9476,8.74629,7.1493,8.97853
1.8967,7122.9676,8.83248,7.69041,9.54597
1.9132,7122.9876,8.77262,8.028,10.04398
1.9373,7123.0076,8.33686,8.028,10.47256
1.9529,7123.0276,7.78858,7.7766,10.86761
1.9756,7123.0476,7.23789,7.44619,11.10944
2.0355,7123.0676,6.54834,7.02959,11.14295
2.0369,7123.0876,5.71753,6.58904,11.17169
2.0372,7123.1076,4.94657,6.15807,11.38238
2.0569,7123.1276,4.09421,5.58345,11.47336
2.0803,7123.1476,2.96651,4.79573,11.17169
2.0925,7123.1676,1.76697,3.74465,10.22834
2.1167,7123.1876,0.64645,2.6744,8.54277
2.1334,7123.2076,-0.3352,2.03034,6.75904
2.1522,7123.2275,-1.26657,1.80049,5.19079
2.1821,7123.2475,-2.08541,1.73824,3.96492
2.2064,7123.2675,-2.72229,1.73824,3.00242
2.2259,7123.2875,-3.16284,1.88908,2.21949
2.2433,7123.3075,-3.28255,2.16203,1.7167
2.2606,7123.3275,-3.50522,2.2985,1.43178
2.2796,7123.3475,-4.02956,2.14766,1.1277
2.2952,7123.3675,-5.17882,1.9226,1.22108
2.3193,7123.3875,-6.80453,1.8412,2.08302
2.3397,7123.4075,-8.5739,1.53234,3.07664
2.3563,7123.4275,-10.31454,1.12052,3.86915
2.3745,7123.4475,-11.51167,1.15404,5.20515
2.3925,7123.4675,-11.73195,1.64487,7.30733
2.4205,7123.4875,-11.37281,2.50681,9.20359
2.4375,7123.5075,-11.01606,3.56268,10.18764
2.4538,7123.5275,-10.621,4.61137,10.48932
2.4752,7123.5475,-9.79977,5.83245,10.8724
2.4968,7123.5675,-8.4901,7.18282,11.61223
2.5136,7123.5875,-7.30493,8.03758,11.90194
2.539,7123.6075,-6.76622,8.29137,11.32731
2.5533,7123.6274,-6.64651,8.21955,10.6234
2.5783,7123.6474,-6.82608,7.90111,10.25707
