AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0405,7121.0651,-13.2,-18.9,-28.1
0.0419,7121.0851,-13.2,-18.9,-28.1
0.0435,7121.1051,-13.2,-18.9,-28.1
0.0522,7121.1252,-13.3,-18.9,-28.1
0.0982,7121.1452,-13.4,-18.9,-28.1
0.0996,7121.1652,-13.5,-18.9,-28.1
0.1163,7121.1852,-13.7,-18.9,-28.1
0.1332,7121.2053,-13.8,-18.9,-28
0.151,7121.2253,-14,-18.9,-27.8
0.1733,7121.2453,-14.2,-18.9,-27.6
0.1934,7121.2654,-14.4,-18.9,-27.4
0.2109,7121.2854,-14.8,-18.9,-27.2
0.2329,7121.3054,-15.2,-19,-27
0.2616,7121.3254,-15.6,-19.2,-26.6
0.2733,7121.3455,-15.9,-19.3,-26.3
0.2977,7121.3655,-16.1,-19.5,-26
0.3141,7121.3855,-16.3,-19.8,-25.5
0.3315,7121.4056,-16.5,-20.4,-25
0.3513,7121.4256,-16.4,-20.8,-24.4
0.3742,7121.4456,-16.6,-21,-24.5
0.3918,7121.4656,-16.8,-21.3,-24.3
0.4112,7121.4857,-16.7,-21.6,-24.4
0.434,7121.5057,-15.9,-21.7,-25.6
0.4524,7121.5257,-14.6,-20.7,-27.7
0.4727,7121.5458,-13.3,-18.9,-30.8
0.4971,7121.5658,-11.3,-15.7,-33.6
0.5235,7121.5858,-10.4,-13.1,-35.2
0.541,7121.6058,-10.7,-11.1,-38.1
0.5619,7121.6259,-10.6,-9.2,-36.5
0.5748,7121.6459,-11.5,-7.9,-37.1
0.5924,7121.6659,-10.9,-6.8,-37.8
0.6145,7121.6859,-12.7,-6.4,-38.5
0.639,7121.7059,-13.1,-6.2,-35.5
0.6632,7121.7259,-14.1,-5.6,-36.2
0.6815,7121.746,-15.6,-6.1,-35.4
0.6925,7121.766,-15.5,-6.4,-34.5
0.7124,7121.786,-15.8,-7.2,-35.6
0.7405,7121.8061,-16.7,-8.9,-33.7
0.7584,7121.8261,-16.8,-9.2,-32.8
0.7775,7121.8461,-17.6,-10.6,-33.1
0.7963,7121.8661,-19.1,-11.9,-30.7
0.8132,7121.8862,-19.2,-13.2,-26.8
0.8331,7121.9062,-20.7,-14.8,-25.4
0.8549,7121.9262,-21.1,-17,-23.5
0.874,7121.9463,-20.2,-18.9,-21.1
0.8956,7121.9663,-21.4,-20.1,-19.1
0.9177,7121.9863,-20.5,-21.4,-18.8
0.9379,7122.0063,-20.7,-22.5,-18.1
0.9572,7122.0264,-18.6,-23.3,-14.1
0.9811,7122.0464,-19,-24.5,-14.3
0.9967,7122.0664,-18.3,-25.7,-13.8
1.014,7122.0865,-17.3,-25.9,-15.5
1.0365,7122.1065,-16.6,-26.5,-13.7
1.054,7122.1265,-16.1,-26.9,-14.5
1.0827,7122.1465,-15,-27,-13.6
1.1024,7122.1666,-14.2,-27.2,-14.3
1.1143,7122.1866,-14.8,-27.6,-15
1.1332,7122.2066,-15.5,-27.1,-16.6
1.1551,7122.2267,-15.5,-26.2,-15.5
1.173,7122.2467,-16.5,-25.8,-16.4
1.1972,7122.2667,-16.7,-25.7,-16.1
1.2181,7122.2867,-16.7,-25.8,-16.4
1.2366,7122.3068,-16.6,-24.9,-16.9
1.2565,7122.3268,-16.8,-23.8,-19.1
1.2839,7122.3469,-17,-22.1,-21.6
1.301,7122.3669,-17.1,-21.2,-23.9
1.3182,7122.3869,-16.9,-20,-25.7
1.3362,7122.4069,-16.7,-19.1,-25.2
1.3571,7122.427,-16.6,-19.3,-26.2
1.378,7122.447,-16.6,-19.4,-24.6
1.3963,7122.467,-15.8,-19.8,-25.6
1.4152,7122.4871,-15.9,-20.4,-26.1
1.4354,7122.5071,-16.3,-20.7,-25.9
1.4601,7122.5271,-15.8,-20.6,-26.3
1.4755,7122.5471,-16,-20.5,-26.2
1.5032,7122.5672,-16,-20.1,-26.1
1.5203,7122.5872,-16.1,-19.8,-26.2
1.5395,7122.6072,-15.8,-19.8,-26.6
1.5577,7122.6273,-15.6,-19.9,-26.9
1.5804,7122.6473,-15.3,-20,-27
1.5945,7122.6673,-15.2,-20.3,-27.1
1.6131,7122.6873,-15,-20.6,-27
1.6444,7122.7074,-15,-20.9,-27
1.6539,7122.7274,-14.9,-21.1,-27
1.6745,7122.7474,-14.8,-21.3,-27.2
1.6968,7122.7675,-14.8,-21.3,-27.5
1.7134,7122.7875,-14.9,-21.2,-27.8
1.7338,7122.8075,-15,-20.1,-28.6
1.7595,7122.8275,-15.6,-17.7,-30.9
1.7788,7122.8476,-14.3,-13.9,-33.4
1.8119,7122.8676,-14.7,-11.5,-35.3
1.8397,7122.8876,-14,-9.8,-35.1
1.8486,7122.9076,-14.2,-9.3,-37.5
1.8548,7122.9276,-14,-7.6,-35.6
1.8787,7122.9476,-13.8,-6.5,-35.8
1.8976,7122.9676,-14.5,-6.5,-36.1
1.9138,7122.9876,-15.2,-6.1,-35.7
1.9354,7123.0076,-15.9,-6.1,-34.2
1.9537,7123.0276,-16.8,-6.6,-33.8
1.9741,7123.0476,-17.3,-7.1,-35
2.0347,7123.0676,-17.6,-7,-32.7
2.0363,7123.0876,-18.4,-8.4,-32.6
2.0375,7123.1076,-19.3,-9.6,-30.4
2.0563,7123.1276,-19.1,-12,-28.8
2.0806,7123.1476,-20.2,-14.4,-25.9
2.0937,7123.1676,-19.5,-17.3,-23.5
2.117,7123.1876,-18.6,-20.8,-22
2.1344,7123.2076,-17.1,-22.3,-19.5
2.153,7123.2275,-16.5,-24.6,-18.3
2.1766,7123.2475,-15.2,-26,-16.8
2.2044,7123.2675,-14.9,-27.1,-15.5
2.2268,7123.2875,-12.5,-28,-13.2
