AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
52.0277,7173.0664,-0.07816523982517565,-0.20513066995640994,-0.020525262453851667,0.016,-0.01875,-0.02317,-16.7,-23.1,-22.9
52.032,7173.0864,-0.08965276145591099,-0.16987352355690072,-0.0508476793773287,0.05632,0.00446,0.0031,-16.7,-23.1,-22.7
52.0338,7173.1064,-0.09534178371681945,-0.1352326659111292,-0.0780603689074102,0.04288,0.00324,0.01592,-16.7,-23.1,-22.7
52.0544,7173.1264,-0.09819762963322001,-0.10865057472343732,-0.09974516627955587,0.01234,-0.02669,0.02387,-16.6,-23.1,-22.7
52.0713,7173.1464,-0.09120838447306036,-0.08695952942970293,-0.11421920809462449,0.01539,-0.05907,0.0373,-16.6,-23.1,-22.7
52.0918,7173.1664,-0.0775122654632664,-0.07604490519183452,-0.12118999142747455,0.04899,-0.05357,0.03364,-16.5,-23.1,-22.7
52.1161,7173.1863,-0.05856485558853788,-0.07466820966626178,-0.12147469063347671,0.07098,-0.02975,0.02203,-16.6,-23.2,-22.6
52.1324,7173.2063,-0.03498462921717515,-0.07443860990983643,-0.1169468996195615,0.02272,-0.01814,0.00982,-16.6,-23.2,-22.7
52.1575,7173.2263,-0.015726660343579744,-0.07681926492198399,-0.11041682987191948,-0.03225,-0.00714,0.00676,-16.6,-23.3,-22.6
52.1868,7173.2463,-0.002367166830553845,-0.08334241018244823,-0.10489903540931245,0.00134,0.00324,-0.00057,-16.7,-23.3,-22.6
52.1958,7173.2663,0.00040239572678359126,-0.08885495711599742,-0.10271915184898894,0.05693,0.00996,-0.02012,-16.6,-23.3,-22.6
52.2214,7173.2863,-0.0012556345840058496,-0.0988174833154371,-0.1048227617392623,0.05143,0.01729,-0.01523,-16.7,-23.3,-22.7
52.2394,7173.3063,-0.010334885310137657,-0.10011197589457158,-0.11025422639460736,0.01234,0.03073,-0.0079,-16.7,-23.3,-22.6
52.2531,7173.3263,-0.02258110816719749,-0.09667620406024506,-0.11705207792782701,0.01295,0.02706,-0.00668,-16.7,-23.3,-22.5
52.2723,7173.3463,-0.03235476555034651,-0.0946120017962562,-0.1230872022364018,0.00073,-0.00165,-0.00118,-16.7,-23.2,-22.4
52.2932,7173.3663,-0.03673470053666401,-0.09793046564909282,-0.12685130620869423,0.02333,0.00385,-0.01462,-16.7,-23.2,-22.4
52.3108,7173.3863,-0.034646887667656584,-0.10396034639617331,-0.127751252127414,0.04227,0.01057,-0.01645,-16.8,-23.2,-22.5
52.3319,7173.4063,-0.02574936047436825,-0.10928927218646853,-0.12603862952358114,0.0441,0.0063,0.00798,-16.8,-23.2,-22.6
52.3582,7173.4263,-0.01121593412150135,-0.10852598848280011,-0.12249431063179017,0.0044,0.00813,0.0202,-16.9,-23.2,-22.5
52.3733,7173.4463,0.009182642807119138,-0.09811353183159299,-0.11818232858736621,0.0044,0.02829,0.02814,-16.9,-23.2,-22.6
52.3935,7173.4663,0.03181492087536679,-0.08254419008018021,-0.11424382607089356,0.01478,0.0234,0.00676,-17.0,-23.2,-22.7
52.4163,7173.4863,0.052203340771953655,-0.06626828724050005,-0.11146017910962946,0.0044,0.01546,-0.01706,-16.9,-23.2,-22.8
52.4341,7173.5063,0.06338062802051693,-0.05417133837050899,-0.10998167948624449,-0.00049,-0.01264,-0.03233,-16.9,-23.1,-22.7
52.4617,7173.5263,0.0646043807355173,-0.05248951742989303,-0.10934557118417487,0.016,-0.01875,-0.02623,-16.9,-23.1,-22.7
52.4762,7173.5463,0.05157942507450729,-0.05812064284956666,-0.10863740209862094,0.03128,0.0008,-0.02439,-16.9,-23.2,-22.8
52.4937,7173.5663,0.029885362626178007,-0.07236793440302539,-0.10714356572352912,0.00806,0.02706,-0.03295,-16.9,-23.1,-22.8
52.5189,7173.5862,0.004961952597870535,-0.08992902646368905,-0.10473043885515487,-0.01759,0.00019,-0.02867,-16.9,-23.1,-22.7
