AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0411,7121.0651,46.417294,10.74549,-75.159851,0.36342201,-0.17108101,-0.52880901
0.0426,7121.0851,45.984535,10.723442,-75.521988,0.36012799,-0.170145,-0.532399
0.0438,7121.1051,45.364418,10.645675,-75.880692,0.355434,-0.16857,-0.53662902
0.0528,7121.1252,44.849228,10.511576,-76.342636,0.35096699,-0.168193,-0.54140902
0.0988,7121.1452,44.60178,10.21743,-76.945274,0.34716499,-0.170647,-0.546866
0.0992,7121.1652,44.548542,9.535284,-77.673851,0.34245899,-0.176967,-0.55376399
0.1157,7121.1852,44.459572,8.479794,-78.229156,0.33590701,-0.184921,-0.56068301
0.1335,7121.2053,44.378544,7.748068,-78.655815,0.33111799,-0.190412,-0.56574398
0.1514,7121.2253,44.360199,7.457844,-79.125946,0.32878101,-0.193516,-0.56961799
0.1722,7121.2453,44.520714,7.251246,-79.662987,0.32780901,-0.197216,-0.57321203
0.1951,7121.2654,44.992073,6.0155,-80.151672,0.323585,-0.20889699,-0.57862997
0.2099,7121.2854,45.90115,3.916696,-80.272758,0.31822199,-0.227153,-0.583049
0.2338,7121.3054,47.02187,3.018221,-80.040817,0.32092601,-0.23795,-0.58142602
0.267,7121.3254,48.375401,2.753394,-79.239494,0.32949501,-0.244322,-0.573955
0.2751,7121.3455,49.755634,3.771844,-78.347794,0.34481099,-0.242448,-0.56201798
0.2994,7121.3655,51.176498,5.546599,-77.783508,0.363168,-0.23688699,-0.549344
0.3132,7121.3855,52.427628,7.238129,-77.431725,0.37939,-0.231543,-0.538257
0.3305,7121.4056,53.188961,8.219367,-76.759598,0.38982201,-0.226998,-0.52860397
0.3504,7121.4256,53.270153,8.470705,-75.308678,0.39428899,-0.220856,-0.51836401
0.3733,7121.4456,52.69849,8.332431,-73.11982,0.394346,-0.21139,-0.50646597
0.3908,7121.4656,51.54607,8.624215,-70.508339,0.393141,-0.194971,-0.49161801
0.4125,7121.4857,50.228249,9.52703,-67.45594,0.39351699,-0.17231099,-0.47171
0.433,7121.5057,48.428211,10.516662,-64.068932,0.39056599,-0.14578301,-0.44986099
0.4513,7121.5257,45.935352,11.203485,-60.311958,0.38093901,-0.117378,-0.42738801
0.4761,7121.5458,43.031963,11.615797,-56.71624,0.365807,-0.090466,-0.40695399
0.501,7121.5658,39.842255,11.137431,-53.322838,0.343999,-0.070636,-0.39032799
0.5352,7121.5858,36.699242,9.020759,-49.666229,0.31616801,-0.064066,-0.37492001
0.5394,7121.6058,34.200394,7.278298,-46.990372,0.29330799,-0.061354,-0.36316299
0.5647,7121.6259,32.432873,5.661006,-45.213505,0.275722,-0.063447,-0.35592899
0.5766,7121.6459,31.095928,3.782685,-43.850849,0.26039499,-0.070537,-0.35133299
0.594,7121.6659,29.936674,1.829204,-43.024853,0.24591701,-0.080356,-0.35038
0.6131,7121.6859,28.971773,0.057549,-43.040794,0.23288199,-0.091308,-0.35505399
0.647,7121.7059,28.306986,-1.613807,-43.918297,0.221652,-0.104093,-0.36575201
0.6651,7121.7259,27.983774,-2.697687,-45.749958,0.213829,-0.115006,-0.382328
0.6843,7121.746,28.120764,-3.377334,-48.089436,0.21012001,-0.12504999,-0.401609
