AppTimestamp(s),MAC,Frequency,RSSI
0.6055,20:23:00:00:00:65,2437,-47
0.6055,20:23:00:00:00:69,2422,-51
0.6055,20:23:00:00:00:12,2417,-60
0.6055,20:23:00:00:00:73,2437,-64
0.6055,20:23:00:00:00:82,2462,-69
0.6055,20:23:00:00:00:44,2462,-70
0.6055,20:23:00:00:00:55,2427,-70
0.6055,20:23:00:00:00:90,2437,-72
0.6055,20:23:00:00:00:15,2452,-73
0.6055,20:23:00:00:00:88,2462,-73
4.3895,20:23:00:00:00:65,2437,-50
4.3895,20:23:00:00:00:69,2422,-51
4.3895,20:23:00:00:00:12,2417,-64
4.3895,20:23:00:00:00:73,2437,-66
4.3895,20:23:00:00:00:15,2452,-67
4.3895,20:23:00:00:00:82,2462,-71
4.3895,20:23:00:00:00:90,2437,-73
4.3895,20:23:00:00:00:44,2462,-73
4.3895,20:23:00:00:00:88,2462,-73
4.3895,20:23:00:00:00:55,2427,-78
8.3746,20:23:00:00:00:69,2422,-47
8.3746,20:23:00:00:00:65,2437,-52
8.3746,20:23:00:00:00:73,2437,-62
8.3746,20:23:00:00:00:12,2417,-64
8.3746,20:23:00:00:00:82,2462,-69
8.3746,20:23:00:00:00:44,2462,-70
8.3746,20:23:00:00:00:15,2452,-71
8.3746,20:23:00:00:00:90,2437,-73
8.3746,20:23:00:00:00:55,2427,-79
8.3746,20:23:00:00:00:88,2462,-79
12.3894,20:23:00:00:00:69,2422,-47
12.3894,20:23:00:00:00:65,2437,-56
12.3894,20:23:00:00:00:12,2417,-63
12.3894,20:23:00:00:00:73,2437,-70
12.3894,20:23:00:00:00:44,2462,-70
12.3894,20:23:00:00:00:82,2462,-70
12.3894,20:23:00:00:00:88,2462,-72
12.3894,20:23:00:00:00:90,2437,-75
12.3894,20:23:00:00:00:15,2452,-76
12.3894,20:23:00:00:01:58,2462,-77
16.3588,20:23:00:00:00:69,2422,-45
16.3588,20:23:00:00:00:65,2437,-54
16.3588,20:23:00:00:00:12,2417,-66
16.3588,20:23:00:00:00:44,2462,-71
16.3588,20:23:00:00:00:73,2437,-72
16.3588,20:23:00:00:00:82,2462,-72
16.3588,20:23:00:00:00:15,2452,-75
16.3588,20:23:00:00:00:55,2427,-75
16.3588,20:23:00:00:00:88,2462,-75
16.3588,20:23:00:00:01:15,5500,-83
20.3844,20:23:00:00:00:69,2422,-45
20.3844,20:23:00:00:00:65,2437,-47
20.3844,20:23:00:00:00:12,2417,-66
20.3844,20:23:00:00:00:88,2462,-70
20.3844,20:23:00:00:00:44,2462,-73
20.3844,20:23:00:00:00:15,2452,-74
20.3844,20:23:00:00:00:73,2437,-75
20.3844,20:23:00:00:00:90,2437,-76
20.3844,20:23:00:00:01:21,5500,-81
20.3844,20:23:00:00:01:19,5500,-81
24.3597,20:23:00:00:00:65,2437,-48
24.3597,20:23:00:00:00:69,2422,-48
24.3597,20:23:00:00:00:12,2417,-61
24.3597,20:23:00:00:00:90,2437,-70
24.3597,20:23:00:00:00:73,2437,-70
24.3597,20:23:00:00:00:15,2452,-74
24.3597,20:23:00:00:00:55,2427,-75
24.3597,20:23:00:00:00:88,2462,-75
24.3597,20:23:00:00:00:01,2437,-77
24.3597,20:23:00:00:00:44,2462,-78
28.3689,20:23:00:00:00:69,2422,-49
28.3689,20:23:00:00:00:65,2437,-50
28.3689,20:23:00:00:00:12,2417,-61
28.3689,20:23:00:00:00:73,2437,-62
28.3689,20:23:00:00:00:55,2427,-72
28.3689,20:23:00:00:00:90,2437,-73
28.3689,20:23:00:00:00:15,2452,-75
28.3689,20:23:00:00:00:88,2462,-75
28.3689,20:23:00:00:00:44,2462,-76
28.3689,20:23:00:00:01:58,2462,-78
32.3799,20:23:00:00:00:65,2437,-48
32.3799,20:23:00:00:00:69,2422,-49
32.3799,20:23:00:00:00:73,2437,-67
32.3799,20:23:00:00:00:88,2462,-72
32.3799,20:23:00:00:00:90,2437,-73
32.3799,20:23:00:00:00:82,2462,-75
32.3799,20:23:00:00:00:44,2462,-76
32.3799,20:23:00:00:01:58,2462,-76
32.3799,20:23:00:00:00:55,2427,-78
32.3799,20:23:00:00:00:15,2452,-79
36.3731,20:23:00:00:00:69,2422,-47
36.3731,20:23:00:00:00:65,2437,-53
36.3731,20:23:00:00:00:12,2417,-65
36.3731,20:23:00:00:00:73,2437,-66
36.3731,20:23:00:00:00:90,2437,-71
36.3731,20:23:00:00:00:01,2437,-75
36.3731,20:23:00:00:00:44,2462,-76
36.3731,20:23:00:00:00:15,2452,-76
36.3731,20:23:00:00:00:82,2462,-77
36.3731,20:23:00:00:00:88,2462,-77
40.3626,20:23:00:00:00:69,2422,-44
40.3626,20:23:00:00:00:65,2437,-50
40.3626,20:23:00:00:00:12,2417,-61
40.3626,20:23:00:00:00:90,2437,-67
40.3626,20:23:00:00:00:73,2437,-67
40.3626,20:23:00:00:00:44,2462,-74
40.3626,20:23:00:00:00:82,2462,-75
40.3626,20:23:00:00:00:55,2427,-76
40.3626,20:23:00:00:00:88,2462,-77
40.3626,20:23:00:00:00:15,2452,-78
44.3626,20:23:00:00:00:65,2437,-47
44.3626,20:23:00:00:00:69,2422,-52
44.3626,20:23:00:00:00:12,2417,-60
44.3626,20:23:00:00:00:90,2437,-70
44.3626,20:23:00:00:00:44,2462,-72
44.3626,20:23:00:00:00:82,2462,-72
44.3626,20:23:00:00:00:55,2427,-72
44.3626,20:23:00:00:00:73,2437,-73
44.3626,20:23:00:00:00:15,2452,-73
44.3626,20:23:00:00:00:45,2412,-74
48.3865,20:23:00:00:00:65,2437,-48
48.3865,20:23:00:00:00:69,2422,-48
48.3865,20:23:00:00:00:12,2417,-62
48.3865,20:23:00:00:00:90,2437,-68
48.3865,20:23:00:00:00:15,2452,-70
48.3865,20:23:00:00:00:55,2427,-72
48.3865,20:23:00:00:00:73,2437,-73
48.3865,20:23:00:00:00:44,2462,-74
48.3865,20:23:00:00:00:82,2462,-75
48.3865,20:23:00:00:00:45,2412,-76
52.3779,20:23:00:00:00:65,2437,-48
52.3779,20:23:00:00:00:69,2422,-50
52.3779,20:23:00:00:00:12,2417,-64
52.3779,20:23:00:00:00:73,2437,-69
52.3779,20:23:00:00:00:44,2462,-70
52.3779,20:23:00:00:00:82,2462,-71
52.3779,20:23:00:00:00:55,2427,-72
52.3779,20:23:00:00:00:90,2437,-73
52.3779,20:23:00:00:00:45,2412,-76
52.3779,20:23:00:00:00:15,2452,-77
56.3592,20:23:00:00:00:65,2437,-48
56.3592,20:23:00:00:00:69,2422,-50
56.3592,20:23:00:00:00:12,2417,-64
56.3592,20:23:00:00:00:73,2437,-67
56.3592,20:23:00:00:00:82,2462,-68
56.3592,20:23:00:00:00:15,2452,-73
56.3592,20:23:00:00:00:55,2427,-74
56.3592,20:23:00:00:00:90,2437,-77
56.3592,20:23:00:00:01:01,2462,-81
56.3592,20:23:00:00:01:21,5500,-83
60.3749,20:23:00:00:00:65,2437,-45
60.3749,20:23:00:00:00:69,2422,-52
60.3749,20:23:00:00:00:73,2437,-67
60.3749,20:23:00:00:00:55,2427,-69
60.3749,20:23:00:00:00:82,2462,-72
60.3749,20:23:00:00:00:44,2462,-73
60.3749,20:23:00:00:00:15,2452,-73
60.3749,20:23:00:00:00:90,2437,-75
60.3749,20:23:00:00:00:45,2412,-77
60.3749,20:23:00:00:00:88,2462,-79
64.3827,20:23:00:00:00:65,2437,-50
64.3827,20:23:00:00:00:69,2422,-52
64.3827,20:23:00:00:00:73,2437,-64
64.3827,20:23:00:00:00:12,2417,-67
64.3827,20:23:00:00:00:82,2462,-68
64.3827,20:23:00:00:00:44,2462,-69
64.3827,20:23:00:00:00:55,2427,-69
64.3827,20:23:00:00:00:15,2452,-72
64.3827,20:23:00:00:00:90,2437,-74
64.3827,20:23:00:00:00:45,2412,-74
