AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
60.9901,49.461133589678,11.111310906195,-2
67.6546,49.461113340427,11.111229530531,-2
75.7889,49.461176340101,11.111193054533,-2
89.6936,49.461131579896,11.111006458661,-2
95.5955,49.46117818141,11.110978327932,-2
99.9585,49.46121844118,11.11095482278,-2
104.4536,49.461243515128,11.110917153464,-2
111.163,49.461212163005,11.110851903311,-2
140.9981,49.461212163005,11.110851903311,-2
146.6236,49.461243515128,11.110917153464,-2
150.974,49.46121844118,11.11095482278,-2
155.7287,49.46117818141,11.110978327932,-2
160.8184,49.461131579896,11.111006458661,-2
174.3472,49.461176340101,11.111193054533,-2
181.5961,49.461113340427,11.111229530531,-2
188.0687,49.461133589678,11.111310906195,-2
