AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.0186,85437.7016,0.362438930930792,0.10836386780738146,-0.07090428652241698,0.02077,-0.00305,0.01466,7.08,-25.2,-19.2
50.0349,85437.7216,0.29174773986768604,0.13148132667947507,-0.1406081041914078,0.0226,0.0281,-0.00794,7.44,-25.08,-19.02
50.0584,85437.7416,0.23197611011992694,0.1373260892692062,-0.18184422805784628,0.00733,0.03421,-0.05315,7.02,-25.32,-19.26
50.0789,85437.7626,0.17877219823467605,0.11736392885004492,-0.17654417063241112,-0.04093,-0.0226,-0.0171,7.2,-25.44,-19.08
50.0993,85437.7826,0.1398916705775287,0.07386641514938998,-0.1243992088227337,-0.06292,-0.07514,0.00367,7.32,-25.98,-19.44
50.1147,85437.8026,0.12821489123846094,0.016360948315001084,-0.04188903768690899,-0.04276,-0.08002,-0.00122,7.32,-25.38,-19.44
50.1359,85437.8226,0.14583201715886135,-0.0313585873783839,0.044998315839137604,-0.05192,0.01222,-0.01649,7.44,-25.26,-19.32
50.1542,85437.8426,0.18566225772235112,-0.059425843397702086,0.11095060255463984,-0.05681,0.05131,-0.00733,7.8,-25.08,-19.56
50.1744,85437.8626,0.23179444962611662,-0.05923831272475457,0.13997564575956467,0.01527,0.0171,0.0281,7.8,-24.84,-19.44
50.2062,85437.8826,0.265625634104675,-0.035427335414947005,0.12911089762218886,0.03238,-0.04887,0.02993,7.74,-25.38,-19.44
50.2175,85437.9026,0.29444251469248217,0.012153488436822818,0.08612284195762498,0.02382,-0.04765,0.02321,8.16,-25.14,-19.56
50.2458,85437.9226,0.3053055356225096,0.06326532748533602,0.02604288366066676,-0.00611,-0.00428,-0.01649,7.92,-25.32,-19.92
50.2568,85437.9426,0.2962479258199184,0.10313653283582926,-0.03439872807580002,-0.01649,0.03115,-0.04337,7.62,-25.14,-19.5
50.2753,85437.9626,0.2724123916474087,0.12171468295585036,-0.08089164154768191,-0.02077,0.02566,-0.04337,7.92,-25.14,-19.62
50.3014,85437.9836,0.23845807244734593,0.11433362590128805,-0.10417228274805268,-0.02871,0.02871,-0.01955,7.56,-25.26,-19.86
50.3289,85438.0036,0.20194052463273254,0.08516710406942764,-0.10145479600416074,-0.00794,-0.02505,-0.02688,7.74,-25.14,-19.86
50.3495,85438.0236,0.17560607085804025,0.04386408144462496,-0.075882990724228,-0.01894,-0.02321,-0.02871,7.92,-25.56,-20.04
50.3582,85438.0436,0.16482256698176984,-0.004702103111991464,-0.03434347902616963,-0.06781,0.03054,-0.00794,7.32,-25.32,-20.28
50.3795,85438.0636,0.16962584040431053,-0.04319893733722536,0.014768165424140278,-0.06353,-0.00611,-0.011,7.2,-25.26,-20.28
50.3982,85438.0836,0.1808032817261693,-0.0777512026392302,0.06373765666685038,-0.01649,-0.01894,-0.01283,7.14,-25.08,-19.98
50.4151,85438.1036,0.19322369328631248,-0.10518779582546162,0.106613753079154,0.0171,-0.03238,-0.00733,7.32,-24.78,-19.8
50.4352,85438.1236,0.20440241370001136,-0.12297860154971631,0.1393681327571361,0.01038,-0.03971,-0.00611,7.62,-24.72,-19.62
50.4608,85438.1436,0.21591651987380944,-0.12855055763161716,0.158944453607603,0.00489,0.01222,0.01833,7.74,-24.72,-19.32
50.4786,85438.1636,0.22448045915035983,-0.12145003093902573,0.1623665278070341,0.00916,0.0788,0.0226,7.38,-24.96,-19.14
50.5017,85438.1846,0.22681117362411787,-0.10567029801143492,0.1464760812338124,-0.02566,0.07269,0.00916,7.26,-24.84,-19.08
50.5225,85438.2046,0.21359578077552324,-0.08886560344183124,0.10934814106430935,-0.00489,0.04215,-0.01283,7.14,-24.9,-19.14
50.5445,85438.2246,0.18540903814948884,-0.0748458211932491,0.05212590709314213,0.05864,0.02199,-0.01344,7.32,-24.9,-19.32
50.5663,85438.2446,0.14796580909311757,-0.06133332254725535,-0.01927481327385472,0.09713,0.03176,-0.00611,7.38,-24.42,-19.5
50.5815,85438.2646,0.10625392767566962,-0.03688666186712405,-0.09459947053448658,0.08796,0.09529,-0.00428,7.32,-24.24,-19.56
50.6002,85438.2846,0.07399509812595871,-0.006642801982097693,-0.16268295015616907,0.05315,0.14416,0.00244,7.44,-24.24,-19.44
50.6159,85438.3046,0.05333414465398124,0.033152312215960954,-0.21539897770162142,0.00305,0.13256,-0.0055,7.5,-23.82,-19.26
50.6364,85438.3246,0.0579227686859345,0.08184618143231837,-0.25070191182343216,-0.04276,0.11606,0.01466,7.44,-24.12,-19.02
50.6626,85438.3446,0.09169197802169127,0.13942033240019355,-0.27162300790088345,-0.00611,0.1124,0.03421,7.62,-24.42,-19.08
50.681,85438.3646,0.1460938655572124,0.20209049572073534,-0.2821532558233901,0.01527,0.12339,0.04765,7.74,-24.42,-19.26
50.6973,85438.3846,0.21768290511921498,0.2676381613839909,-0.2830251085150568,0.02688,0.10079,0.07208,7.86,-24.66,-19.68
50.7189,85438.4046,0.2935275751430519,0.32261647915186886,-0.2696009513736133,0.05437,0.02505,0.08002,8.1,-24.36,-19.56
50.7413,85438.4246,0.3614739895723091,0.3554126113769654,-0.23443617139587936,0.05498,-0.00122,0.07391,8.58,-24.42,-19.44
50.757,85438.4446,0.4176418935788428,0.35477915847763325,-0.17209447328339778,0.03176,-0.0055,0.07697,8.46,-24.54,-19.26
50.7772,85438.4646,0.4501790283419899,0.3107427825213623,-0.08255819887737381,-0.05559,0.02199,0.06292,8.04,-25.14,-18.78
50.797,85438.4846,0.4574072145368591,0.22510283637791356,0.025905728523149207,-0.05803,0.03054,0.02077,7.92,-25.5,-19.32
50.8187,85438.5046,0.4396167660545417,0.11442297150808645,0.13802245368486155,-0.08369,0.01527,-0.0391,7.56,-25.38,-19.2
50.838,85438.5246,0.4030062937562219,0.0017675109581451105,0.23503384125402604,-0.0898,0.0055,-0.05559,7.5,-25.74,-19.38
50.8564,85438.5446,0.3609666177287523,-0.0831027373750152,0.2996885440023469,-0.10934,0.01894,-0.0672,7.68,-25.38,-19.5
50.8775,85438.5646,0.3290890348028854,-0.11844376558753321,0.3215466350074436,-0.09835,0.13928,-0.03787,7.56,-25.38,-19.56
50.8979,85438.5846,0.3064224923963933,-0.1085477389498903,0.3002050058042336,-0.07819,0.13806,-0.05437,7.62,-25.56,-19.68
50.9176,85438.6046,0.2883738562288503,-0.06731444230158574,0.24472525552347868,-0.00428,0.09529,-0.03604,7.74,-25.26,-19.74
50.9391,85438.6246,0.27341283822279006,-0.012738862108305795,0.17009907624633236,0.04459,-0.01894,-0.0171,8.04,-25.14,-19.74
50.9575,85438.6446,0.26431575030102483,0.04492010903548165,0.09202772784762381,0.08002,-0.05376,-0.02627,8.22,-24.96,-19.14
50.9781,85438.6646,0.26480544928265753,0.09528676961049926,0.022723612161065887,0.0171,-0.03054,-0.04093,8.28,-24.9,-19.56
50.9979,85438.6846,0.2709034115450873,0.13328199799110224,-0.030429816779975027,-0.02321,0.0788,-0.04581,8.28,-25.02,-19.2
51.0178,85438.7046,0.27149478083164846,0.15354956593589675,-0.06420784223556986,-0.02505,0.06414,-0.05009,8.16,-24.84,-19.02
51.0411,85438.7246,0.2578787552365482,0.15542454281658621,-0.07850194796490761,0.02505,0.02993,-0.06109,8.28,-24.9,-19.38
51.0588,85438.7446,0.22256833743521154,0.1494479507684269,-0.07546319400343116,0.05803,-0.04459,-0.06842,8.58,-25.02,-19.14
51.0764,85438.7644,0.1746150058519036,0.145750330549525,-0.059214945248017514,0.04398,0.00672,-0.05498,9.06,-24.9,-19.2
51.0979,85438.7846,0.1236994086900861,0.15057091372433398,-0.03489790757222089,-0.00489,0.00367,-0.06292,9.18,-25.26,-19.38
51.1219,85438.8046,0.0750404757057962,0.16212424381435214,-0.007692395854300926,-0.06903,0.05559,-0.07453,9.06,-25.2,-19.5
51.1403,85438.8246,0.020510940693489306,0.1615399683250544,0.01875736173947473,-0.06964,0.05986,-0.08491,8.88,-25.08,-19.74
51.1571,85438.8446,-0.03713300863637597,0.13986570593302622,0.04298878698360831,-0.03665,0.05803,-0.07086,8.88,-24.72,-20.04
51.1773,85438.8646,-0.09120956610505232,0.09654928468328514,0.0660643464023618,-0.00305,0.00672,-0.05009,8.76,-24.72,-19.86
51.2005,85438.8856,-0.13603583147934553,0.03981957483181663,0.09019949815311712,-0.01038,0.02138,-0.04704,8.94,-24.6,-19.68
51.2217,85438.9066,-0.16459785158563875,-0.017749040350657067,0.11658428232384033,-0.09041,0.07147,-0.01649,8.88,-24.6,-19.5
51.243,85438.9266,-0.16850148469927045,-0.06492783923050581,0.14364082885217933,-0.07819,0.05498,0.01222,8.34,-25.02,-19.68
51.2726,85438.9466,-0.14204906011832924,-0.08983668183855979,0.1669135721972168,-0.08552,0.06964,0.02566,8.46,-24.9,-19.56
51.2789,85438.9666,-0.09928208980594778,-0.10887317425502013,0.1805158769706594,-0.04459,0.0898,0.06597,8.34,-24.78,-19.44
