AppTimestamp(s),MAC,RSSI
0.097,BE:AC:20:23:00:02,-89
0.1178,BE:AC:20:23:00:04,-71
0.2374,BE:AC:20:23:00:02,-81
0.2999,BE:AC:20:23:00:04,-72
0.3103,BE:AC:20:23:00:03,-87
0.4561,BE:AC:20:23:00:02,-89
0.4851,BE:AC:20:23:00:04,-65
0.4918,BE:AC:20:23:00:03,-85
0.7245,BE:AC:20:23:00:04,-69
0.7286,BE:AC:20:23:00:03,-76
1.4694,BE:AC:20:23:00:02,-81
1.5104,BE:AC:20:23:00:03,-93
1.719,BE:AC:20:23:00:03,-78
2.1408,BE:AC:20:23:00:04,-62
2.1509,BE:AC:20:23:00:03,-80
2.294,BE:AC:20:23:00:02,-92
2.3447,BE:AC:20:23:00:04,-76
2.3675,BE:AC:20:23:00:03,-83
2.4863,BE:AC:20:23:00:02,-91
2.5527,BE:AC:20:23:00:04,-61
2.5669,BE:AC:20:23:00:03,-91
2.6851,BE:AC:20:23:00:02,-78
2.7361,BE:AC:20:23:00:04,-66
2.9224,BE:AC:20:23:00:02,-85
2.943,BE:AC:20:23:00:04,-74
2.9518,BE:AC:20:23:00:03,-92
3.1101,BE:AC:20:23:00:02,-93
3.1961,BE:AC:20:23:00:04,-68
3.2171,BE:AC:20:23:00:03,-85
3.2271,BE:AC:20:23:00:06,-95
3.3083,BE:AC:20:23:00:02,-85
3.3589,BE:AC:20:23:00:04,-63
3.3794,BE:AC:20:23:00:03,-77
3.3996,BE:AC:20:23:00:06,-96
3.5235,BE:AC:20:23:00:02,-85
3.5756,BE:AC:20:23:00:03,-90
3.7176,BE:AC:20:23:00:02,-83
3.7707,BE:AC:20:23:00:03,-73
3.9717,BE:AC:20:23:00:02,-84
4.0108,BE:AC:20:23:00:04,-63
4.1315,BE:AC:20:23:00:02,-87
4.1711,BE:AC:20:23:00:04,-69
4.1855,BE:AC:20:23:00:03,-82
4.2261,BE:AC:20:23:00:06,-100
4.3689,BE:AC:20:23:00:04,-70
4.4485,BE:AC:20:23:00:03,-84
4.5747,BE:AC:20:23:00:04,-70
4.8023,BE:AC:20:23:00:02,-88
4.812,BE:AC:20:23:00:04,-72
4.8377,BE:AC:20:23:00:03,-78
5.0232,BE:AC:20:23:00:03,-73
5.1628,BE:AC:20:23:00:02,-82
5.9745,BE:AC:20:23:00:02,-83
6.005,BE:AC:20:23:00:04,-69
6.0414,BE:AC:20:23:00:03,-85
6.1695,BE:AC:20:23:00:02,-91
6.2174,BE:AC:20:23:00:04,-65
6.6511,BE:AC:20:23:00:03,-95
6.877,BE:AC:20:23:00:03,-89
6.9889,BE:AC:20:23:00:02,-90
7.0391,BE:AC:20:23:00:04,-73
7.0851,BE:AC:20:23:00:03,-82
7.195,BE:AC:20:23:00:02,-77
7.2308,BE:AC:20:23:00:04,-62
7.2697,BE:AC:20:23:00:03,-79
7.4464,BE:AC:20:23:00:04,-71
7.6158,BE:AC:20:23:00:02,-85
7.6538,BE:AC:20:23:00:04,-66
7.683,BE:AC:20:23:00:03,-87
7.8341,BE:AC:20:23:00:02,-95
7.8708,BE:AC:20:23:00:04,-66
7.8817,BE:AC:20:23:00:03,-75
8.0297,BE:AC:20:23:00:02,-86
