AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0533,85387.6861,36.277508,5.87915,159.275146,0.00798518,0.31460455,0.93644738
0.0591,85387.7061,35.450272,4.694434,158.260437,0.01905338,0.30609429,0.93700463
0.0649,85387.726,35.239811,3.344219,157.499329,0.03175431,0.30218372,0.93609637
0.0703,85387.746,35.729866,1.569606,157.255829,0.04770337,0.30329365,0.93383741
0.0837,85387.7661,36.670013,-0.62422,157.54628,0.06631633,0.30754146,0.93072158
0.1019,85387.786,37.632713,-3.44479,158.358398,0.08846962,0.31131652,0.92748666
0.1216,85387.8061,38.395264,-6.358813,159.292984,0.11053178,0.3135621,0.92430538
0.1621,85387.8261,39.037682,-8.749802,159.856018,0.12905225,0.31543511,0.92084497
0.1655,85387.846,39.570419,-10.108767,159.8396,0.14063604,0.3174642,0.91762108
0.194,85387.8661,39.831318,-10.96691,159.426682,0.14894953,0.31758398,0.91503698
0.2057,85387.8861,39.80489,-11.582772,158.688507,0.15586866,0.31529781,0.91299134
0.2202,85387.906,39.768833,-11.655778,157.753616,0.15897028,0.31358829,0.91128349
0.2418,85387.9261,39.906429,-11.414443,156.833984,0.15975159,0.31387717,0.90945059
0.2686,85387.9461,40.182659,-11.369573,156.283707,0.1612844,0.31541711,0.90759176
0.2826,85387.966,40.830135,-11.487732,156.425781,0.16271503,0.32058856,0.90569067
0.3058,85387.9861,41.89645,-12.130077,156.75206,0.16828357,0.32835004,0.90201914
0.3227,85388.0061,43.296677,-13.226107,156.700424,0.17883328,0.33729076,0.89568311
0.3387,85388.026,44.520847,-14.144268,155.998978,0.1896174,0.344028,0.88866174
0.3587,85388.0461,45.155529,-14.82809,154.360123,0.20065762,0.34479865,0.88182193
0.3821,85388.0661,45.540058,-13.566154,152.996689,0.19562553,0.34827611,0.87963432
0.4007,85388.0861,45.789078,-11.467654,152.093689,0.18265943,0.35347524,0.88019496
0.4191,85388.1061,46.063545,-8.846797,151.431732,0.16502772,0.36050397,0.88173503
0.439,85388.1261,46.104477,-6.138578,151.296051,0.14465283,0.36659315,0.88495588
0.462,85388.1461,45.905624,-3.60479,151.256897,0.12480286,0.3703936,0.88852483
0.4786,85388.166,45.730423,-1.20741,150.88089,0.10707106,0.37362507,0.89075309
0.5008,85388.1861,45.645878,0.895611,150.477188,0.09186187,0.37690657,0.89203244
0.526,85388.208,45.616718,2.712763,150.397446,0.07790805,0.38025627,0.89331347
0.5428,85388.2281,45.58839,4.149535,150.662888,0.06575312,0.383001,0.89482176
0.5739,85388.248,45.565025,5.373913,151.21962,0.05426564,0.38541421,0.89658463
0.5987,85388.268,45.643494,6.468467,152.237061,0.04242354,0.38841367,0.8986212
0.6047,85388.2881,45.716984,6.865254,154.145737,0.03297205,0.3902747,0.90170479
0.6646,85388.3081,45.700302,6.688228,156.716858,0.02557646,0.3905336,0.9056012
0.6662,85388.328,45.604275,6.333517,159.598114,0.01841068,0.38986024,0.90968299
0.6688,85388.3481,45.432419,5.641026,162.815613,0.01274284,0.38815174,0.91381031
0.7044,85388.3681,45.348934,4.392806,166.460175,0.01029336,0.38669443,0.91734499
0.7074,85388.388,45.296955,2.595208,170.442352,0.01124573,0.3853803,0.92016727
0.7221,85388.408,44.950851,0.581642,174.482895,0.01371338,0.382065,0.92305428
0.74,85388.4281,44.156506,-1.563137,178.448074,0.01772903,0.37563193,0.92643076
0.7593,85388.4481,43.072083,-4.009787,-177.612564,-0.02489265,-0.36746004,-0.92968321
0.7857,85388.468,41.903351,-6.703245,-173.952118,-0.03569072,-0.35935196,-0.93208969
0.8016,85388.4881,40.723049,-9.355869,-170.789474,-0.04836857,-0.35180286,-0.93365455
0.8228,85388.5081,39.536667,-12.061074,-168.127243,-0.0635507,-0.34476775,-0.93451625
0.8392,85388.528,38.461456,-14.783107,-165.994202,-0.08074127,-0.33900899,-0.93453467
0.8598,85388.548,37.505993,-17.342918,-164.45137,-0.0984612,-0.33420485,-0.93404204
0.8796,85388.5681,36.585224,-19.350031,-163.613968,-0.1138453,-0.32898745,-0.93392599
0.8994,85388.588,35.690666,-20.988342,-163.321091,-0.12783611,-0.32328206,-0.93416399
0.9195,85388.6081,34.720226,-22.166943,-163.688065,-0.14008558,-0.31587979,-0.93531001
0.9395,85388.628,33.886566,-23.559162,-164.171951,-0.1541456,-0.30945873,-0.93572068
0.9594,85388.648,33.620506,-25.509771,-164.438004,-0.17121209,-0.30808306,-0.93369401
0.9792,85388.668,33.939137,-27.959635,-164.694626,-0.19128805,-0.31146649,-0.92925352
0.9992,85388.6881,34.648804,-30.832767,-165.075531,-0.21434066,-0.31759387,-0.92277235
1.0192,85388.708,35.707691,-33.695774,-165.72139,-0.23726694,-0.32544157,-0.91496718
1.0516,85388.7281,37.125603,-36.125889,-166.706879,-0.25692463,-0.33464149,-0.90662318
1.064,85388.7481,38.965443,-38.130192,-167.983917,0.27325356,0.3457281,0.89753956
1.0857,85388.768,41.046429,-39.832352,-169.372528,0.28712755,0.35774708,0.88779408
1.1061,85388.7881,43.086819,-41.09272,-171.03067,0.29856092,0.36832029,0.87838268
1.1205,85388.8081,45.090408,-42.022835,-173.038315,0.30881047,0.37736428,0.86892384
1.1404,85388.828,47.13559,-42.775455,-175.425232,0.31913328,0.38534313,0.85860538
1.1638,85388.8481,49.20562,-43.289471,-178.242874,0.3293916,0.39206648,0.84736121
1.1847,85388.8681,51.188004,-43.532948,178.583405,0.33937225,0.39702669,0.83553231
1.2022,85388.8891,53.048637,-43.375084,175.108154,0.34805626,0.40047669,0.82360834
1.2228,85388.9091,54.939838,-42.527771,170.966248,0.35462946,0.40320295,0.81110632
1.2427,85388.9291,56.530838,-40.626274,166.095032,0.35726666,0.40382954,0.80001503
1.2643,85388.9491,58.069626,-37.577045,160.329941,0.35594517,0.40462577,0.7888701
1.2822,85388.9691,60.189884,-33.232651,153.680954,0.35030645,0.41155046,0.77465016
1.319,85388.989,61.558685,-26.766256,145.073349,0.33909169,0.41521412,0.76174521
1.3262,85389.0091,62.008083,-18.799873,134.846176,0.3243655,0.41549173,0.74851865
1.3433,85389.0291,61.409241,-10.865532,124.349144,0.30926493,0.41154557,0.73441297
1.3628,85389.049,59.935196,-4.344957,114.985748,0.2959407,0.40329802,0.7198779
1.3826,85389.0691,57.233021,2.722092,105.609726,0.27284601,0.39401585,0.70595485
1.4027,85389.0891,53.489628,9.787461,97.166451,0.23948565,0.38664237,0.69264597
1.4352,85389.109,49.236275,15.152781,91.418488,0.20255134,0.37927952,0.68341398
1.444,85389.1291,44.502098,18.949848,88.423775,0.16147083,0.3696512,0.68126196
1.461,85389.1491,39.639568,21.108961,87.940414,0.12025613,0.35544202,0.68680471
1.481,85389.169,36.008175,20.719925,89.842712,0.09452011,0.33579734,0.69996834
1.5008,85389.1891,33.359222,20.285753,92.218826,0.07430444,0.32056499,0.71459603
1.5202,85389.2091,31.960836,19.905558,95.111237,0.06038968,0.31223723,0.73085248
1.5468,85389.229,31.670826,19.673347,98.333626,0.05144368,0.31089255,0.74768299
1.5691,85389.2491,31.860315,19.68968,101.743408,0.04311131,0.31353232,0.76457435
1.5888,85389.2691,32.169521,19.796618,105.143745,0.03471581,0.31712711,0.78061658
1.6093,85389.289,32.845421,19.846832,108.248299,0.02926342,0.32253021,0.79415494
1.6205,85389.3091,34.135441,19.851274,111.149124,0.0275232,0.33162972,0.8053326
1.6401,85389.3291,35.888062,19.851719,114.059952,0.02757231,0.3438459,0.81510031
1.6604,85389.349,37.971188,20.038475,116.728264,0.0279722,0.35905266,0.82249308
1.6801,85389.3691,40.053963,20.441366,119.017532,0.02735479,0.37500957,0.82758695
