AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0394,69775.266,-2.58813,7.66384,6.69898
0.0414,69775.286,-2.90177,7.5154,7.12036
0.0651,69775.306,-1.76453,8.00142,7.33105
0.0774,69775.326,-1.86987,7.67342,9.89524
0.104,69775.346,-0.71826,7.11317,10.4866
0.1147,69775.366,-1.83396,7.44597,8.19056
0.1363,69775.386,-2.49476,7.91762,6.88094
0.1545,69775.4059,-1.95127,8.16423,8.16662
0.1747,69775.426,-0.62249,7.86735,9.69173
0.1944,69775.4459,-0.62249,7.29753,9.39485
0.2153,69775.4659,-2.57616,7.46273,8.00142
0.2353,69775.486,-3.02148,7.02938,8.79151
0.2564,69775.506,-1.77889,6.6463,9.93354
0.2747,69775.526,-1.42216,6.25844,9.72525
0.2949,69775.546,-1.95606,5.3271,7.99185
0.3146,69775.566,-1.96325,4.21619,6.73728
0.3344,69775.5859,-1.652,5.18105,5.68144
0.3545,69775.6059,-0.577,4.44603,6.45237
0.3773,69775.626,-0.22505,3.84269,5.34386
0.3983,69775.646,-0.17478,3.26809,4.15155
0.4151,69775.666,0.10295,2.85628,4.30477
0.4345,69775.686,0.1245,3.27048,4.06296
0.4574,69775.706,1.53708,3.36146,5.15232
0.4791,69775.726,3.35667,3.45723,5.1188
0.4965,69775.746,4.68066,4.26647,4.59447
0.5206,69775.766,5.48272,5.4923,4.12042
0.5385,69775.786,6.19859,6.78517,3.83791
0.5547,69775.806,6.62715,7.93678,5.08768
0.5747,69775.826,6.50983,8.40365,5.73651
0.5958,69775.847,5.54497,8.65504,6.42125
0.6202,69775.867,4.73334,9.26317,6.69658
0.6445,69775.887,4.51068,9.76355,8.07085
0.6587,69775.907,4.57771,9.85214,8.32464
0.6792,69775.927,3.85945,9.89524,9.34218
0.6987,69775.947,3.51708,10.35253,10.22324
0.7162,69775.967,3.23217,10.37168,9.80904
0.7358,69775.987,2.66235,10.06044,9.27514
0.7559,69776.007,2.92332,10.2807,9.87608
0.7803,69776.027,3.10767,9.7851,10.58955
0.7958,69776.047,2.08056,8.57603,10.13466
0.829,69776.067,1.14922,7.48906,9.88326
0.8384,69776.087,0.84036,7.07008,9.91199
0.8653,69776.107,0.48363,6.07648,8.7963
0.876,69776.127,-0.32322,5.14753,7.70694
0.8962,69776.147,-0.54588,4.4987,7.08684
0.9367,69776.167,-0.55785,4.20901,6.70376
0.9385,69776.1869,-1.05105,3.72538,5.35104
0.959,69776.207,-1.49398,3.44526,4.54659
0.9754,69776.227,-1.09415,3.86424,4.00071
0.9977,69776.247,-1.09176,4.14197,3.96719
1.0185,69776.267,-1.81959,4.40054,4.03662
1.0382,69776.2868,-3.97677,5.17866,3.07416
1.0556,69776.3069,-4.55856,6.15789,1.3216
1.0767,69776.327,-4.89375,4.44124,0.8667
1.0964,69776.347,-5.25048,3.87861,0.56503
1.1165,69776.367,-7.53934,6.11479,2.48997
1.1373,69776.387,-10.67096,3.87861,2.8491
1.1567,69776.407,-8.7963,0.59137,2.8084
1.1803,69776.427,-6.7708,1.01514,5.77003
1.2146,69776.447,-5.80354,1.59454,1.48441
1.2202,69776.467,-9.22725,3.25372,13.41232
1.2375,69776.487,-6.62476,2.88741,12.95263
1.2581,69776.507,-6.61278,3.11007,12.79222
1.2777,69776.527,-6.8546,3.37822,13.89834
1.3042,69776.547,-5.80354,3.15795,15.86398
1.3209,69776.567,-4.80516,4.06535,13.64934
1.342,69776.587,-4.57053,4.21619,10.33098
1.3632,69776.608,-4.66391,3.89058,8.76038
1.3796,69776.628,-4.97515,3.3447,11.47301
1.3991,69776.648,-3.28245,2.3535,11.14261
1.4211,69776.668,-2.33674,2.21464,12.77067
1.4367,69776.688,-0.2897,3.36385,14.61421
1.4567,69776.708,0.2897,2.49955,13.55358
1.4784,69776.728,-0.36152,1.10852,12.20085
1.5001,69776.748,-1.04148,0.8691,12.31577
1.5194,69776.768,0.49321,2.46124,13.25191
1.5531,69776.788,2.09253,3.63679,12.60787
1.5612,69776.808,0.577,1.75974,7.21134
1.5814,69776.828,-3.20105,1.45807,6.20577
1.6001,69776.849,-4.30477,-0.83558,9.0836
1.6193,69776.869,-1.37906,0.54827,6.75165
1.6392,69776.889,2.49476,2.31519,4.36942
