AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0398,69775.266,47.07373,9.643893,-98.965668,0.3171092,-0.25243968,-0.67268908
0.0418,69775.286,45.92083,9.694666,-99.235535,0.31110051,-0.24567842,-0.67752504
0.0655,69775.306,44.827408,9.236841,-99.042267,0.30333817,-0.24076413,-0.68096888
0.0778,69775.326,43.811695,8.082575,-98.609795,0.29223314,-0.23952968,-0.68455428
0.1043,69775.346,43.304653,7.008546,-98.299843,0.28386024,-0.24141994,-0.68698442
0.115,69775.366,43.402081,5.967339,-97.91404,0.27894253,-0.24674819,-0.68717492
0.1367,69775.386,43.719044,5.21482,-97.529312,0.27692071,-0.25187677,-0.68605125
0.155,69775.4059,43.840717,4.155575,-96.967308,0.27246955,-0.25704935,-0.68520528
0.1753,69775.426,43.862682,3.1879,-96.309181,0.26829284,-0.26091284,-0.68383896
0.1947,69775.4459,44.054985,2.680417,-95.83786,0.2673758,-0.26375538,-0.68195283
0.2156,69775.4659,44.520035,2.747888,-95.667297,0.27066448,-0.26579699,-0.6796661
0.2356,69775.486,44.97665,2.952954,-95.542297,0.27461559,-0.26713005,-0.67730832
0.2579,69775.506,45.382393,3.044835,-95.111496,0.27833778,-0.26802596,-0.67365921
0.2753,69775.526,45.630901,3.815707,-94.528526,0.28553742,-0.26382652,-0.66788793
0.2953,69775.546,45.773945,5.489286,-93.827995,0.29757935,-0.25357503,-0.65934008
0.3149,69775.566,46.002617,7.134585,-92.823952,0.3103736,-0.24299106,-0.64867514
0.3347,69775.5859,46.472626,8.167547,-91.465424,0.32154128,-0.23612179,-0.63672405
0.3548,69775.6059,47.070354,8.274101,-89.561775,0.3292852,-0.23359402,-0.62367183
0.3776,69775.626,47.98418,7.768379,-87.609528,0.33561644,-0.23614633,-0.61106694
0.3986,69775.646,48.974297,7.037658,-85.560204,0.34158388,-0.23998821,-0.59825921
0.4154,69775.666,49.67326,6.026579,-83.221336,0.34529287,-0.24287504,-0.58530349
0.4348,69775.686,49.91523,5.179151,-80.632568,0.34790283,-0.24149103,-0.57145405
0.4579,69775.706,49.541294,4.251411,-77.516251,0.34758374,-0.23585656,-0.55592406
0.4797,69775.726,49.003563,2.799901,-73.921242,0.34465075,-0.23151964,-0.53886157
0.4973,69775.746,48.533016,0.805904,-70.07547,0.3401736,-0.23069568,-0.52100956
0.5224,69775.766,48.04948,-1.562272,-66.224152,0.3341805,-0.23281609,-0.50355697
0.5389,69775.786,47.501217,-3.975043,-62.644863,0.32734734,-0.2363663,-0.48747197
0.5551,69775.806,46.73658,-6.125128,-59.844727,0.31881323,-0.24007829,-0.47562179
