AppTimestamp(s),MAC,RSSI
0.1073,BE:AC:20:23:00:01,-78
0.1458,BE:AC:20:23:00:05,-93
0.2793,BE:AC:20:23:00:01,-90
0.5071,BE:AC:20:23:00:01,-90
0.709,BE:AC:20:23:00:01,-76
0.9413,BE:AC:20:23:00:01,-91
1.1027,BE:AC:20:23:00:01,-87
1.1693,BE:AC:20:23:00:05,-88
1.3587,BE:AC:20:23:00:01,-85
1.5271,BE:AC:20:23:00:01,-77
2.9669,BE:AC:20:23:00:01,-78
3.0162,BE:AC:20:23:00:05,-90
3.1785,BE:AC:20:23:00:01,-85
3.4393,BE:AC:20:23:00:05,-95
5.0181,BE:AC:20:23:00:01,-88
5.1333,BE:AC:20:23:00:04,-93
5.4179,BE:AC:20:23:00:01,-79
6.0136,BE:AC:20:23:00:01,-72
6.4789,BE:AC:20:23:00:05,-91
6.8424,BE:AC:20:23:00:01,-74
7.2451,BE:AC:20:23:00:01,-73
7.4459,BE:AC:20:23:00:01,-85
7.5193,BE:AC:20:23:00:05,-97
7.8637,BE:AC:20:23:00:01,-86
7.9085,BE:AC:20:23:00:05,-90
8.0607,BE:AC:20:23:00:01,-83
8.2803,BE:AC:20:23:00:01,-79
9.7127,BE:AC:20:23:00:01,-83
10.3285,BE:AC:20:23:00:01,-75
10.5287,BE:AC:20:23:00:01,-86
10.5966,BE:AC:20:23:00:05,-95
10.8103,BE:AC:20:23:00:05,-94
10.9403,BE:AC:20:23:00:01,-86
11.1504,BE:AC:20:23:00:01,-81
11.781,BE:AC:20:23:00:01,-87
11.9659,BE:AC:20:23:00:01,-75
12.1685,BE:AC:20:23:00:01,-83
13.4002,BE:AC:20:23:00:01,-85
13.4559,BE:AC:20:23:00:05,-94
15.0434,BE:AC:20:23:00:01,-91
15.2518,BE:AC:20:23:00:01,-79
15.6889,BE:AC:20:23:00:01,-90
15.8657,BE:AC:20:23:00:01,-87
15.9378,BE:AC:20:23:00:05,-91
16.0784,BE:AC:20:23:00:01,-82
16.2653,BE:AC:20:23:00:01,-82
16.4738,BE:AC:20:23:00:01,-81
16.6886,BE:AC:20:23:00:01,-76
16.9208,BE:AC:20:23:00:01,-76
17.331,BE:AC:20:23:00:05,-95
18.1435,BE:AC:20:23:00:05,-86
19.1422,BE:AC:20:23:00:01,-86
19.161,BE:AC:20:23:00:05,-88
19.3587,BE:AC:20:23:00:01,-82
19.572,BE:AC:20:23:00:01,-80
19.7774,BE:AC:20:23:00:01,-81
19.9794,BE:AC:20:23:00:01,-73
20.2077,BE:AC:20:23:00:01,-81
20.6155,BE:AC:20:23:00:01,-83
20.6251,BE:AC:20:23:00:05,-96
20.8551,BE:AC:20:23:00:01,-82
21.0083,BE:AC:20:23:00:01,-80
21.4242,BE:AC:20:23:00:01,-84
21.857,BE:AC:20:23:00:05,-94
22.4609,BE:AC:20:23:00:01,-75
22.648,BE:AC:20:23:00:01,-75
22.7,BE:AC:20:23:00:04,-96
22.855,BE:AC:20:23:00:01,-76
23.0558,BE:AC:20:23:00:01,-79
23.6842,BE:AC:20:23:00:01,-81
23.6932,BE:AC:20:23:00:05,-94
