AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
45.0173,69820.2655,0.23597810122654017,-0.04023840355685345,0.009511766307516822,0.00733,0.00061,-0.02321,-19.92,-24.3,-16.92
45.0347,69820.2856,0.18375641405686882,-0.15567968969019574,0.015126310201189597,-0.00305,-0.0562,-0.03299,-20.04,-24.54,-16.62
45.0546,69820.3056,0.1396794538830123,-0.2419650868303623,0.01793855209853845,-0.02016,-0.04581,-0.04398,-19.74,-24.78,-16.62
45.0791,69820.3256,0.1118220847403025,-0.2819177667555457,0.0168607316081566,-0.01649,0.01649,-0.05437,-19.26,-25.08,-16.56
45.0957,69820.3456,0.09471140758264197,-0.27401067348006947,0.012912180804732998,-0.00183,0.04643,-0.03604,-18.72,-24.78,-16.32
45.1158,69820.3656,0.08686018464044683,-0.22730359150388357,0.008728630038314478,0.01588,0.0055,0.00183,-18.06,-24.9,-16.62
45.1387,69820.3856,0.0813967574926542,-0.15882498346050988,0.0071038862284460436,0.04459,-0.0226,-0.00611,-18.42,-24.48,-16.8
45.1594,69820.4055,0.07602740727052923,-0.0846869630797699,0.009037364002724146,0.02505,-0.01038,-0.01649,-18.6,-24.12,-16.62
45.1781,69820.4256,0.0694579142630701,-0.022251632929132563,0.012896105900852106,-0.0281,-0.01161,-0.01588,-18.42,-24.24,-16.38
45.1993,69820.4455,0.06085093177046234,0.017463525894482808,0.015647442014419255,-0.05681,0.00916,-0.04215,-18.3,-24.0,-16.8
45.2187,69820.4655,0.046924377572379626,0.03029982900044126,0.015033333427668438,-0.00489,0.01222,-0.04826,-18.3,-24.42,-16.26
45.2364,69820.4856,0.028538386191165995,0.02371862473653095,0.011160477283478798,0.00611,-0.01283,-0.04704,-18.18,-24.9,-16.5
45.2571,69820.5056,0.011535119029308037,0.010323145696096731,0.006582203807393938,-0.01649,-0.03787,-0.02077,-18.54,-25.14,-16.62
45.2815,69820.5255,0.0027034657903320086,0.0012146912683514283,0.004863526706035515,-0.02016,-0.04337,-0.00122,-18.84,-25.14,-16.44
