AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0394,69775.266,-2.58813,7.66384,6.69898,-0.9841,-0.27855,-0.22663,-21.42,-23.1,-20.34,47.07373,9.643893,-98.965668,0.6190358348961804,0.3171092,-0.25243968,-0.67268908
0.0414,69775.286,-2.90177,7.5154,7.12036,-1.09895,-0.31643,-0.0336,-21.54,-22.5,-21.12,45.92083,9.694666,-99.235535,0.6195307956809264,0.31110051,-0.24567842,-0.67752504
0.0651,69775.306,-1.76453,8.00142,7.33105,-0.98044,-0.77702,0.2364,-21.54,-22.5,-21.6,44.827408,9.236841,-99.042267,0.6215303474472826,0.30333817,-0.24076413,-0.68096888
0.0774,69775.326,-1.86987,7.67342,9.89524,-0.58521,-0.76847,0.10263,-21.84,-22.08,-21.78,43.811695,8.082575,-98.609795,0.6233865269786633,0.29223314,-0.23952968,-0.68455428
0.104,69775.346,-0.71826,7.11317,10.4866,-0.01466,-0.88331,0.28527,-21.96,-21.78,-22.08,43.304653,7.008546,-98.299843,0.6238526936663834,0.28386024,-0.24141994,-0.68698442
0.1147,69775.366,-1.83396,7.44597,8.19056,0.27855,-0.48503,0.31643,-21.9,-21.72,-22.02,43.402081,5.967339,-97.91404,0.6237764222956144,0.27894253,-0.24674819,-0.68717492
0.1363,69775.386,-2.49476,7.91762,6.88094,0.10385,-0.77274,0.4386,-21.9,-21.48,-21.72,43.719044,5.21482,-97.529312,0.6238643245777887,0.27692071,-0.25187677,-0.68605125
0.1545,69775.4059,-1.95127,8.16423,8.16662,0.00794,-0.61881,0.49175,-22.2,-21.24,-21.12,43.840717,4.155575,-96.967308,0.624643658614651,0.27246955,-0.25704935,-0.68520528
0.1747,69775.426,-0.62249,7.86735,9.69173,0.13439,-0.36469,0.37751,-23.22,-20.88,-20.94,43.862682,3.1879,-96.309181,0.6263447283357522,0.26829284,-0.26091284,-0.68383896
0.1944,69775.4459,-0.62249,7.29753,9.39485,0.44104,0.00367,0.22846,-23.82,-20.46,-20.46,44.054985,2.680417,-95.83786,0.6276014808382838,0.2673758,-0.26375538,-0.68195283
0.2153,69775.4659,-2.57616,7.46273,8.00142,0.52534,0.0,0.21686,-24.3,-20.34,-20.34,44.520035,2.747888,-95.667297,0.6278110319865838,0.27066448,-0.26579699,-0.6796661
0.2353,69775.486,-3.02148,7.02938,8.79151,0.58093,0.0507,0.405,-24.42,-20.28,-20.46,44.97665,2.952954,-95.542297,0.6280774265763155,0.27461559,-0.26713005,-0.67730832
