AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.038,69775.2539,-0.83444,-0.37141,-0.26267
0.0391,69775.2649,-0.9841,-0.27855,-0.22663
0.0403,69775.2749,-1.06596,-0.23274,-0.16188
0.041,69775.2849,-1.09895,-0.31643,-0.0336
0.0427,69775.2949,-1.03481,-0.5058,0.10751
0.0648,69775.3049,-0.98044,-0.77702,0.2364
0.0677,69775.3149,-0.9163,-0.8998,0.14844
0.0769,69775.3249,-0.58521,-0.76847,0.10263
0.0999,69775.3349,-0.29688,-0.84788,0.21869
0.1037,69775.3449,-0.01466,-0.88331,0.28527
0.1048,69775.3549,0.1857,-0.6408,0.29138
0.1143,69775.3649,0.27855,-0.48503,0.31643
0.1244,69775.3749,0.22297,-0.64446,0.3769
0.1359,69775.3849,0.10385,-0.77274,0.4386
0.1434,69775.3949,0.03726,-0.73426,0.47709
0.154,69775.4048,0.00794,-0.61881,0.49175
0.1628,69775.4148,0.03421,-0.51191,0.45509
0.1742,69775.4249,0.13439,-0.36469,0.37751
0.1824,69775.4349,0.28894,-0.14966,0.2981
0.194,69775.4448,0.44104,0.00367,0.22846
0.2024,69775.4548,0.51496,0.01588,0.19792
0.215,69775.4648,0.52534,0,0.21686
0.2224,69775.4749,0.54062,0.04948,0.29749
0.235,69775.4849,0.58093,0.0507,0.405
0.2458,69775.4949,0.5736,0.17898,0.47525
0.2552,69775.5049,0.53329,0.60415,0.51435
0.2631,69775.5149,0.47892,1.11116,0.50946
0.2742,69775.5249,0.43799,1.6133,0.54245
0.2824,69775.5349,0.43616,1.87413,0.6072
0.2944,69775.5449,0.4893,1.99936,0.74159
0.3025,69775.5549,0.54856,1.90223,0.85216
0.3143,69775.5649,0.6127,1.67866,0.97983
0.3225,69775.5749,0.68295,1.67316,1.12033
0.334,69775.5848,0.70005,1.46058,1.30481
0.3438,69775.5949,0.78374,1.07696,1.39155
0.3541,69775.6048,0.9841,0.86926,1.39644
0.3638,69775.6149,1.12521,0.76786,1.35734
0.377,69775.6249,1.17225,0.70616,1.36284
0.3825,69775.6349,1.13377,0.71166,1.41232
0.3979,69775.6449,1.02564,0.72998,1.47219
0.4028,69775.6549,0.87842,0.6805,1.48135
0.4147,69775.6649,0.67012,0.91691,1.5125
0.4225,69775.6749,0.42761,1.1808,1.5461
0.4342,69775.6849,0.11362,1.38789,1.62857
0.4442,69775.6949,-0.05925,1.50212,1.72692
0.4565,69775.7049,-0.11423,1.51556,1.7935
0.4689,69775.7149,-0.1124,1.46058,1.80389
