AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.0792,49.461235913436,11.111048750451,0
67.4017,49.461230382533,11.111125798992,0
73.9741,49.461250656783,11.111207040626,0
80.2788,49.461301920463,11.111176900603,0
85.9514,49.461312912833,11.111224157778,0
93.3274,49.461256876358,11.111256699301,0
100.6057,49.461309407409,11.111308951425,0
104.5829,49.461316222002,11.111336898315,0
137.2432,49.461316222002,11.111336898315,0
140.1271,49.461309407409,11.111308951425,0
147.4155,49.461256876358,11.111256699301,0
155.1384,49.461312912833,11.111224157778,0
160.6927,49.461301920463,11.111176900603,0
167.2771,49.461250656783,11.111207040626,0
174.0291,49.461230382533,11.111125798992,0
180.1583,49.461235913436,11.111048750451,0
