AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.082,5519.816,-0.1545430951430012,-0.2614863489103423,0.06146113500768943,0.0031628142738500888,-0.0005099527559055117,0.001458148731544847,-0.45216991940284085,0.16857283464567274,1.2918706671660318
0.089,5519.832,-0.1336908322049903,-0.2557597181666653,0.13797003599499774,0.0026082694154301407,-0.0007799527559055118,0.0015788964023298357,-0.43539940957159096,0.16857283464567274,1.2415591376722863
0.091,5519.848,-0.11480001704275361,-0.25727672427109044,0.11892486299500812,0.003529529422160054,-8.995275590551171e-05,0.0025046285450147487,-0.4186288997403451,0.14982283464566848,1.2331738827566634
0.092,5519.863,-0.07763823491379263,-0.30104815197381535,0.04455263703117873,0.002603797279475141,-0.0011899527559055118,0.0025091006809697483,-0.34316160549972435,0.13107283464567132,1.2164033729254142
0.092,5519.879,-0.05879498322301911,-0.28350512199047845,0.024054125750553934,-0.0008352752699195357,-0.0032499527559055118,0.003613718261854645,-0.2593090563434822,0.11232283464567416,1.1744770983472932
0.094,5519.894,-0.13526594678890952,-0.26759967687201464,-0.014577993032772157,-0.00132721022496949,-0.003529952755905512,0.004776473610154536,-0.18384176210286862,0.11232283464567416,1.1577065885160458
0.094,5519.911,-0.11681822321650552,-0.29087329931816164,-0.07106288033221075,-0.002803015090119351,-0.004079952755905511,0.004597588171954553,-0.0496776834528801,0.0935728346456699,1.1325508237691722
0.11,5519.926,0.01576311846041689,-0.34636523374957207,-0.048211853220133466,-0.006183949872099034,-0.006549952755905512,0.004588643900044553,0.025789610787740665,0.07482283464567274,1.1157803139379232
0.126,5519.942,-0.040371373424727616,-0.30541261795704766,-0.012675661553757864,-0.08415564024751669,-0.008749952755905512,0.04112599465239111,0.1851094541845996,0.03732283464567132,1.0990098041066756
0.142,5519.958,-0.19273207163388392,-0.22757243087425214,0.002044210244162639,-0.09294785953504588,-0.008339952755905513,0.04628236740850563,0.29411776808771134,0.018572834645674163,1.0654687844441793
