AppTimestamp(s),MAC,Frequency,RSSI
1.6297,20:23:00:00:00:44,2462,-62
1.6297,20:23:00:00:00:73,2437,-63
1.6297,20:23:00:00:00:15,2452,-64
1.6297,20:23:00:00:00:90,2437,-66
1.6297,20:23:00:00:00:55,2427,-68
1.6297,20:23:00:00:00:12,2417,-69
3.6447,20:23:00:00:00:73,2437,-52
3.6447,20:23:00:00:00:55,2427,-59
3.6447,20:23:00:00:00:90,2437,-60
3.6447,20:23:00:00:00:15,2452,-63
3.6447,20:23:00:00:00:12,2417,-68
3.6447,20:23:00:00:00:65,2437,-70
5.6783,20:23:00:00:00:73,2437,-56
5.6783,20:23:00:00:00:82,2462,-64
5.6783,20:23:00:00:00:65,2437,-67
5.6783,20:23:00:00:00:15,2452,-67
5.6783,20:23:00:00:00:45,2412,-68
5.6783,20:23:00:00:00:55,2427,-71
7.6472,20:23:00:00:00:73,2437,-48
7.6472,20:23:00:00:00:55,2427,-57
7.6472,20:23:00:00:00:90,2437,-64
7.6472,20:23:00:00:00:65,2437,-66
7.6472,20:23:00:00:00:44,2462,-68
7.6472,20:23:00:00:00:82,2462,-70
9.6856,20:23:00:00:00:73,2437,-55
9.6856,20:23:00:00:00:01,2437,-63
9.6856,20:23:00:00:00:82,2462,-64
9.6856,20:23:00:00:00:55,2427,-65
9.6856,20:23:00:00:00:90,2437,-67
9.6856,20:23:00:00:00:45,2412,-69
11.6501,20:23:00:00:00:73,2437,-48
11.6501,20:23:00:00:00:55,2427,-58
11.6501,20:23:00:00:00:65,2437,-68
11.6501,20:23:00:00:00:80,5220,-68
11.6501,20:23:00:00:00:79,5220,-68
11.6501,20:23:00:00:00:90,2437,-69
13.7044,20:23:00:00:00:73,2437,-53
13.7044,20:23:00:00:00:82,2462,-65
13.7044,20:23:00:00:00:44,2462,-65
13.7044,20:23:00:00:00:45,2412,-67
13.7044,20:23:00:00:00:55,2427,-68
13.7044,20:23:00:00:00:90,2437,-68
15.6814,20:23:00:00:00:73,2437,-53
15.6814,20:23:00:00:00:55,2427,-60
15.6814,20:23:00:00:00:01,2437,-65
15.6814,20:23:00:00:00:65,2437,-67
15.6814,20:23:00:00:00:44,2462,-67
15.6814,20:23:00:00:00:90,2437,-68
17.6971,20:23:00:00:00:73,2437,-55
17.6971,20:23:00:00:00:55,2427,-65
17.6971,20:23:00:00:00:82,2462,-67
17.6971,20:23:00:00:00:80,5220,-67
17.6971,20:23:00:00:00:79,5220,-67
17.6971,20:23:00:00:00:44,2462,-68
19.6643,20:23:00:00:00:73,2437,-50
19.6643,20:23:00:00:00:55,2427,-65
19.6643,20:23:00:00:00:01,2437,-65
19.6643,20:23:00:00:00:45,2412,-69
19.6643,20:23:00:00:00:90,2437,-70
19.6643,20:23:00:00:00:65,2437,-70
21.6649,20:23:00:00:00:73,2437,-52
21.6649,20:23:00:00:00:15,2452,-66
21.6649,20:23:00:00:00:55,2427,-67
21.6649,20:23:00:00:00:65,2437,-69
21.6649,20:23:00:00:00:90,2437,-70
21.6649,20:23:00:00:00:01,2437,-72
23.6369,20:23:00:00:00:73,2437,-55
23.6369,20:23:00:00:00:82,2462,-66
23.6369,20:23:00:00:00:44,2462,-67
23.6369,20:23:00:00:00:12,2417,-69
23.6369,20:23:00:00:00:55,2427,-70
23.6369,20:23:00:00:00:80,5220,-70
25.6578,20:23:00:00:00:73,2437,-55
25.6578,20:23:00:00:00:55,2427,-63
25.6578,20:23:00:00:00:44,2462,-65
25.6578,20:23:00:00:00:90,2437,-68
25.6578,20:23:00:00:00:82,2462,-68
25.6578,20:23:00:00:00:65,2437,-70
27.6363,20:23:00:00:00:73,2437,-54
27.6363,20:23:00:00:00:55,2427,-60
27.6363,20:23:00:00:00:65,2437,-65
27.6363,20:23:00:00:00:44,2462,-66
27.6363,20:23:00:00:00:01,2437,-66
27.6363,20:23:00:00:00:45,2412,-68
29.6571,20:23:00:00:00:73,2437,-56
29.6571,20:23:00:00:00:55,2427,-60
29.6571,20:23:00:00:00:82,2462,-61
29.6571,20:23:00:00:00:15,2452,-64
29.6571,20:23:00:00:00:90,2437,-69
29.6571,20:23:00:00:00:01,2437,-72
31.7428,20:23:00:00:00:73,2437,-54
31.7428,20:23:00:00:00:55,2427,-59
31.7428,20:23:00:00:00:15,2452,-64
31.7428,20:23:00:00:00:90,2437,-67
31.7428,20:23:00:00:00:45,2412,-68
31.7428,20:23:00:00:00:44,2462,-71
33.6703,20:23:00:00:00:73,2437,-55
33.6703,20:23:00:00:00:55,2427,-65
33.6703,20:23:00:00:00:90,2437,-67
33.6703,20:23:00:00:00:15,2452,-68
33.6703,20:23:00:00:00:65,2437,-70
33.6703,20:23:00:00:00:45,2412,-71
35.6729,20:23:00:00:00:73,2437,-60
35.6729,20:23:00:00:00:55,2427,-63
35.6729,20:23:00:00:00:15,2452,-66
35.6729,20:23:00:00:00:65,2437,-68
35.6729,20:23:00:00:00:44,2462,-68
35.6729,20:23:00:00:00:90,2437,-70
37.6735,20:23:00:00:00:73,2437,-55
37.6735,20:23:00:00:00:01,2437,-67
37.6735,20:23:00:00:00:90,2437,-68
37.6735,20:23:00:00:00:15,2452,-68
37.6735,20:23:00:00:00:44,2462,-69
37.6735,20:23:00:00:00:65,2437,-70
39.778,20:23:00:00:00:73,2437,-54
39.778,20:23:00:00:00:65,2437,-64
39.778,20:23:00:00:00:90,2437,-67
39.778,20:23:00:00:00:82,2462,-69
39.778,20:23:00:00:00:15,2452,-70
39.778,20:23:00:00:00:01,2437,-71
41.655,20:23:00:00:00:73,2437,-58
41.655,20:23:00:00:00:15,2452,-67
41.655,20:23:00:00:00:55,2427,-68
41.655,20:23:00:00:00:90,2437,-70
41.655,20:23:00:00:00:65,2437,-71
41.655,20:23:00:00:00:82,2462,-71
43.6958,20:23:00:00:00:73,2437,-58
43.6958,20:23:00:00:00:55,2427,-67
43.6958,20:23:00:00:00:90,2437,-67
43.6958,20:23:00:00:00:82,2462,-68
43.6958,20:23:00:00:00:44,2462,-68
43.6958,20:23:00:00:00:15,2452,-70
45.6862,20:23:00:00:00:73,2437,-58
45.6862,20:23:00:00:00:12,2417,-66
45.6862,20:23:00:00:00:90,2437,-66
45.6862,20:23:00:00:00:15,2452,-67
45.6862,20:23:00:00:00:01,2437,-68
45.6862,20:23:00:00:00:55,2427,-69
47.7296,20:23:00:00:00:73,2437,-58
47.7296,20:23:00:00:00:55,2427,-65
47.7296,20:23:00:00:00:15,2452,-65
47.7296,20:23:00:00:00:12,2417,-67
47.7296,20:23:00:00:00:90,2437,-67
47.7296,20:23:00:00:00:44,2462,-69
49.676,20:23:00:00:00:73,2437,-58
49.676,20:23:00:00:00:15,2452,-65
49.676,20:23:00:00:00:55,2427,-66
49.676,20:23:00:00:00:12,2417,-67
49.676,20:23:00:00:00:01,2437,-68
49.676,20:23:00:00:00:90,2437,-70
51.6668,20:23:00:00:00:73,2437,-55
51.6668,20:23:00:00:00:55,2427,-63
51.6668,20:23:00:00:00:15,2452,-63
51.6668,20:23:00:00:00:90,2437,-65
51.6668,20:23:00:00:00:01,2437,-68
51.6668,20:23:00:00:00:12,2417,-69
53.6657,20:23:00:00:00:73,2437,-57
53.6657,20:23:00:00:00:55,2427,-65
53.6657,20:23:00:00:00:90,2437,-65
53.6657,20:23:00:00:00:15,2452,-66
53.6657,20:23:00:00:00:12,2417,-68
53.6657,20:23:00:00:00:44,2462,-69
55.6694,20:23:00:00:00:73,2437,-56
55.6694,20:23:00:00:00:55,2427,-66
55.6694,20:23:00:00:00:90,2437,-66
55.6694,20:23:00:00:00:12,2417,-68
55.6694,20:23:00:00:00:15,2452,-68
55.6694,20:23:00:00:00:44,2462,-68
57.8293,20:23:00:00:00:73,2437,-57
57.8293,20:23:00:00:00:82,2462,-67
57.8293,20:23:00:00:00:55,2427,-68
57.8293,20:23:00:00:00:90,2437,-69
57.8293,20:23:00:00:00:15,2452,-69
57.8293,20:23:00:00:00:44,2462,-72
59.6678,20:23:00:00:00:73,2437,-51
59.6678,20:23:00:00:00:45,2412,-67
59.6678,20:23:00:00:00:90,2437,-67
59.6678,20:23:00:00:00:15,2452,-68
59.6678,20:23:00:00:00:82,2462,-71
59.6678,20:23:00:00:00:44,2462,-71
61.6616,20:23:00:00:00:73,2437,-52
61.6616,20:23:00:00:00:15,2452,-67
61.6616,20:23:00:00:00:90,2437,-68
61.6616,20:23:00:00:00:12,2417,-69
61.6616,20:23:00:00:00:55,2427,-69
