AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0679,68794.8731,1.5453733892656814,-3.0017621923258844,3.9952498239104313,-0.30788,-1.58947,-0.95661,-6.72,-22.86,-19.26
0.0737,68794.893,-0.9007971568243143,5.066041652088079,18.7503931930925,-0.33231,-1.9004,-1.02809,-6.9,-23.1,-19.44
0.0776,68794.914,2.7784820480018,-1.0874078451110423,17.943205857861855,0.08919,-2.04518,-1.04214,-6.9,-23.4,-19.44
0.0808,68794.934,3.820910700076453,3.690915357303029,18.56875980826394,0.6634,-2.1588,-1.01648,-7.02,-23.1,-19.98
0.0896,68794.9541,3.357811445155777,-1.8217933689018233,3.7263714617871617,0.92363,-2.47584,-0.98288,-7.38,-22.8,-20.28
0.1149,68794.9741,-8.376939843130465,-1.11558943639091,8.797413627063959,0.58521,-2.83441,-0.98288,-8.28,-23.4,-19.56
0.1638,68794.994,-7.521468671289532,1.8165516207618815,10.627904028134715,-0.05253,-2.80143,-0.91569,-8.76,-23.7,-19.02
0.1669,68795.0141,-2.7054786386296565,1.432841632387666,-1.3830789779802508,-0.80023,-2.5522,-1.13315,-9.6,-24.18,-18.12
0.171,68795.0341,4.7639466623969735,-2.568131199540608,6.377588620594448,-0.53878,-1.88635,-1.10506,-10.44,-24.48,-17.28
0.1905,68795.054,5.965700840133884,6.907674379460394,4.739574434494793,0.19426,-2.52837,-1.13132,-10.86,-24.6,-16.86
0.2089,68795.0741,-5.018709362188183,-0.10159373700307572,3.1304602690969503,0.8436,-2.82342,-1.19546,-11.4,-24.78,-16.8
0.2299,68795.0941,2.4143385167381455,2.5271483785896285,-0.9455532256526471,0.82833,-3.04394,-1.19546,-11.64,-25.02,-16.44
0.2498,68795.114,-1.6753331806548382,-2.082971592623866,1.4441398062413136,0.52718,-2.85457,-1.11727,-12.48,-25.08,-15.96
0.2715,68795.1341,0.18086823189368362,3.2026685325730764,-0.3515478780490806,0.13867,-2.4624,-1.13682,-13.14,-25.14,-15.18
0.2904,68795.1541,-0.6192252453693996,-2.4962543979627316,2.4958203374507564,-0.25168,-1.90407,-1.32741,-13.44,-25.68,-14.1
