AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.8086,49.461316433032,11.11096444258,0
67.512,49.46127560249,11.110988346746,0
74.4243,49.461235913436,11.111048750451,0
89.2943,49.461189617035,11.110861103429,0
97.9976,49.461200270189,11.110964772206,0
110.4252,49.461094796224,11.111027453904,0
115.6246,49.461052766818,11.111052038421,0
146.039,49.461052766818,11.111052038421,0
151.9302,49.461094796224,11.111027453904,0
163.9109,49.461200270189,11.110964772206,0
171.6488,49.461189617035,11.110861103429,0
185.8857,49.461235913436,11.111048750451,0
193.0454,49.46127560249,11.110988346746,0
198.2611,49.461316433032,11.11096444258,0
