AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0608,68794.853,-2.64559,5.60722,5.77242,0.02505,-1.27426,-0.85582,-6.66,-22.14,-19.86,39.773617,15.950332,-104.624489,0.6066885914698765,0.30919808,-0.18682203,-0.7081123
0.0679,68794.8731,-1.58736,5.69102,7.29034,-0.30788,-1.58947,-0.95661,-6.72,-22.86,-19.26,39.35017,15.197453,-106.057655,0.596897760854111,0.30018821,-0.19174454,-0.71891177
0.0737,68794.893,-1.53229,4.94403,8.9615,-0.33231,-1.9004,-1.02809,-6.9,-23.1,-19.44,38.573399,14.087908,-107.599091,0.5859432282514373,0.28700784,-0.19615947,-0.73199624
0.0776,68794.914,-1.58736,4.50589,11.16895,0.08919,-2.04518,-1.04214,-6.9,-23.4,-19.44,37.721218,12.67276,-109.204422,0.5738823979147049,0.27124235,-0.20140466,-0.74600452
0.0808,68794.934,-2.00874,4.41012,10.71166,0.6634,-2.1588,-1.01648,-7.02,-23.1,-19.98,37.30912,11.181452,-111.097336,0.5591325650783431,0.25620118,-0.21028872,-0.75994104
0.0896,68794.9541,-2.27689,4.98952,7.97987,0.92363,-2.47584,-0.98288,-7.38,-22.8,-20.28,37.566193,9.759007,-113.025078,0.5433192466339739,0.24417658,-0.22313248,-0.77161771
0.1149,68794.9741,-1.92494,5.67905,5.89213,0.58521,-2.83441,-0.98288,-8.28,-23.4,-19.56,38.169189,8.009597,-114.933495,0.5262412699299863,0.23105261,-0.23948848,-0.78251523
0.1638,68794.994,0.26336,4.82671,5.47315,-0.05253,-2.80143,-0.91569,-8.76,-23.7,-19.02,38.426872,5.832711,-116.672569,0.5093025823093585,0.21341783,-0.25451851,-0.7939043
0.1669,68795.0141,0.33279,4.51786,7.41963,-0.80023,-2.5522,-1.13315,-9.6,-24.18,-18.12,37.986954,3.564622,-118.217583,0.49390899252596643,0.1922507,-0.26405793,-0.8058331
0.171,68795.0341,-1.31681,4.3359,9.78271,-0.53878,-1.88635,-1.10506,-10.44,-24.48,-17.28,36.80307,2.158851,-120.162209,0.4783404469010651,0.17291515,-0.26464102,-0.81930208
0.1905,68795.054,-0.69911,4.0055,11.32697,0.19426,-2.52837,-1.13132,-10.86,-24.6,-16.86,35.929237,0.967776,-122.009529,0.4633664400020256,0.15652855,-0.26586729,-0.83072555
0.2089,68795.0741,0.03352,4.69264,10.03889,0.8436,-2.82342,-1.19546,-11.4,-24.78,-16.8,35.981579,-0.846701,-123.919746,0.4450789664450035,0.13898732,-0.27590531,-0.84051383
0.2299,68795.0941,-0.21787,4.49152,8.2983,0.82833,-3.04394,-1.19546,-11.64,-25.02,-16.44,36.640606,-2.872869,-125.939369,0.4242726068578924,0.12160779,-0.29072049,-0.84893221
0.2498,68795.114,0.01676,4.92487,8.09719,0.52718,-2.85457,-1.11727,-12.48,-25.08,-15.96,37.218708,-4.989802,-127.872406,0.40352631140154,0.10301757,-0.3045162,-0.85663515
0.2715,68795.1341,0.37828,5.12838,9.26556,0.13867,-2.4624,-1.13682,-13.14,-25.14,-15.18,37.519505,-6.969124,-129.707397,0.3839186819668816,0.08430906,-0.315038,-0.86385733
0.2904,68795.1541,1.27132,5.58807,7.7213,-0.25168,-1.90407,-1.32741,-13.44,-25.68,-14.1,37.449242,-8.211495,-131.561798,0.36655624777185,0.06951331,-0.31983018,-0.87092656
0.3098,68795.174,1.04387,5.43005,7.78834,-0.551,-2.27425,-1.56687,-13.74,-26.22,-13.08,37.159203,-9.058136,-133.753693,0.34794046009898383,0.05589869,-0.32150373,-0.87889028
0.3333,68795.195,1.18034,4.64715,7.33344,-1.19668,-2.12154,-1.86253,-13.62,-26.46,-12.3,36.59428,-10.004695,-136.362274,0.3261241997240589,0.03938328,-0.32111514,-0.88824379
0.3541,68795.215,1.13485,4.02944,8.98783,-1.83565,-1.96821,-1.94133,-13.5,-26.82,-11.88,35.225605,-10.506167,-139.610306,0.30164928781756284,0.02211829,-0.31291309,-0.90033543
0.3784,68795.236,1.70946,3.60088,11.85848,-1.94316,-1.83565,-2.04518,-13.26,-26.76,-11.94,33.193264,-10.760298,-142.880737,0.27829845820914967,0.00532974,-0.29818496,-0.91302097
0.3952,68795.2561,1.29766,3.51229,13.17769,-1.50456,-1.52411,-2.1197,-12.78,-26.4,-12.36,31.06613,-10.893977,-146.422714,0.2526989549283239,-0.01055849,-0.28163928,-0.92558688
0.4185,68795.276,0.13408,3.66073,11.88482,-0.89064,-1.0965,-2.11176,-12.3,-26.58,-13.08,29.622667,-10.603118,-149.683792,0.22891532242411317,-0.01966077,-0.26904505,-0.93532133
0.4376,68795.296,-0.75178,3.78523,10.04846,-0.41478,-1.17408,-1.90834,-11.94,-26.58,-13.26,28.844818,-10.086569,-152.697388,0.20641299438481672,-0.02417706,-0.2611891,-0.9426502
0.4537,68795.317,-0.37589,4.16352,8.91122,-0.07208,-1.30542,-1.66766,-11.46,-26.7,-13.26,28.592804,-9.9432,-155.388657,0.18484139626246446,-0.02961745,-0.25825495,-0.94776624
0.4767,68795.3371,0.01915,4.54419,7.67821,-0.05864,-1.18874,-1.57359,-11.16,-26.82,-13.2,28.678101,-9.995556,-157.6371,0.16599567179037522,-0.03495828,-0.25840181,-0.95102674
0.4944,68795.3571,0.03591,4.71897,7.06529,-0.36408,-1.19546,-1.47341,-10.92,-27.36,-12.96,28.773314,-9.998714,-159.736618,0.14843164357823654,-0.03955407,-0.25850824,-0.95371747
0.5158,68795.377,0.66559,4.88417,7.68778,-0.65973,-1.30847,-1.37567,-10.38,-27.12,-12.6,28.565439,-10.1638,-161.710617,0.13183463810801735,-0.04569606,-0.25625634,-0.95648533
0.543,68795.3971,2.5187,4.80756,10.49379,-0.6634,-1.51861,-1.55771,-9.9,-27.24,-12.36,28.040422,-10.750613,-163.587097,0.11541595072086992,-0.05552907,-0.2517024,-0.95929223
0.5574,68795.4171,1.98,4.71897,10.82658,-0.27672,-1.06963,-1.8442,-9.42,-27.12,-12.48,27.706541,-11.238365,-165.737778,0.09668620908785251,-0.06475169,-0.24824421,-0.9616828
0.5777,68795.437,0.84755,4.40773,9.30147,-0.05925,-0.91141,-1.89735,-8.94,-26.52,-12.24,27.851257,-11.186756,-168.08371,0.07694108099257661,-0.06922986,-0.24804246,-0.96320415
0.5943,68795.4571,0.3735,4.08211,7.48427,-0.20097,-0.85399,-1.64567,-8.22,-27.0,-12.18,28.133963,-10.959096,-170.342865,0.05815034647061501,-0.07193249,-0.24888356,-0.96410644
0.6127,68795.4771,0.76375,4.34308,6.49307,-0.64935,-0.87842,-1.51128,-7.92,-26.88,-11.94,28.154198,-10.845426,-172.348846,0.04149073414451621,-0.0753054,-0.24771507,-0.96501029
0.6395,68795.497,0.39265,3.87382,7.40048,-1.12705,-0.86621,-1.36101,-7.38,-27.06,-11.64,27.611464,-10.761554,-174.281448,0.025876095454208787,-0.07910062,-0.24182591,-0.96674389
0.6568,68795.517,0.21787,3.81875,10.67096,-1.11605,-0.69028,-1.10811,-6.72,-27.48,-11.58,26.545008,-10.65622,-176.105637,0.011620030135131198,-0.08255946,-0.23152962,-0.96924865
0.6743,68795.5371,1.16119,4.64236,12.00453,-0.52595,-0.19853,-1.03175,-6.24,-27.3,-11.82,25.602152,-10.448946,-177.574677,0.0002383825644657892,-0.08410522,-0.22247609,-0.97130358
0.6951,68795.557,1.6089,4.72137,10.18972,-0.0171,-0.07269,-1.16675,-5.94,-27.66,-12.06,25.344103,-9.931961,-178.834671,0.009101505373043875,0.08222884,0.21939442,0.97212225
