AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0545,69067.797,-0.55222,-0.49297,-0.11729
0.0585,69067.807,-0.57055,-0.64141,-0.10324
0.0609,69067.817,-0.53023,-0.78985,-0.16371
0.0643,69067.827,-0.51068,-0.86987,-0.27733
0.0673,69067.837,-0.55528,-0.93157,-0.3879
0.0714,69067.847,-0.64202,-0.99938,-0.46487
0.0732,69067.857,-0.7367,-0.93462,-0.5058
0.076,69067.867,-0.71288,-0.78496,-0.53939
0.0777,69067.877,-0.5284,-0.86132,-0.51252
0.0874,69067.887,-0.35247,-1.02931,-0.44654
0.1014,69067.897,-0.1576,-1.12216,-0.35736
0.1063,69067.907,-0.08369,-1.11605,-0.31826
0.1283,69067.9169,-0.14355,-1.16431,-0.30665
0.1306,69067.927,-0.27672,-1.11544,-0.33231
0.1419,69067.937,-0.50457,-1.05619,-0.40195
0.1451,69067.947,-0.70005,-1.03786,-0.50885
0.1569,69067.957,-0.77519,-0.91508,-0.67195
0.1657,69067.967,-0.72571,-0.76053,-0.77336
0.1774,69067.977,-0.62614,-0.6243,-0.82406
0.1852,69067.987,-0.59804,-0.56749,-0.84788
0.2002,69067.997,-0.63286,-0.52718,-0.90042
0.2055,69068.007,-0.68417,-0.4722,-0.9725
0.2183,69068.017,-0.70983,-0.35491,-1.03297
0.2258,69068.027,-0.70433,-0.26573,-1.03297
0.2384,69068.037,-0.62553,-0.23885,-0.98227
0.252,69068.047,-0.49541,-0.2926,-0.8717
0.2593,69068.057,-0.45143,-0.18815,-0.63774
0.2663,69068.067,-0.38179,-0.00244,-0.4441
0.2877,69068.077,-0.14355,0.07819,-0.20342
0.2913,69068.087,0.09835,-0.03543,-0.06353
0.2993,69068.097,0.47464,-0.06964,-0.00855
0.3055,69068.107,0.7929,-0.05986,0.01038
0.3196,69068.117,1.08062,-0.11301,-0.0171
0.3255,69068.127,1.17592,-0.19792,-0.07819
0.3426,69068.137,1.13804,-0.23091,-0.15516
0.3468,69068.147,1.07879,-0.2138,-0.22358
0.3595,69068.157,0.98777,-0.22663,-0.27245
0.3654,69068.167,0.9444,-0.33231,-0.26206
0.3771,69068.177,1.00304,-0.53267,-0.19364
0.3851,69068.187,1.11605,-0.7532,-0.11301
0.3973,69068.197,1.20707,-0.85643,-0.0336
0.4053,69068.207,1.18752,-0.79107,0.03054
0.4182,69068.217,1.02442,-0.60415,0.06414
0.4257,69068.227,0.8039,-0.19914,0.13011
0.4367,69068.237,0.56077,0.18204,0.28161
0.4451,69068.247,0.39889,0.34208,0.36408
0.4568,69068.257,0.24496,0.41294,0.35675
0.4651,69068.267,0.146,0.42272,0.31337
0.4771,69068.277,0.08858,0.35858,0.22846
0.4858,69068.287,0.07208,0.25962,0.14661
0.4981,69068.297,0.05498,0.14783,0.05681
0.5056,69068.307,0.06781,0.10934,0.04154
0.5199,69068.317,0.12401,0.135,0.09163
0.5256,69068.327,0.23335,0.34758,0.17287
0.5392,69068.337,0.48991,0.91996,0.26512
0.5463,69068.347,0.76114,1.28831,0.35675
0.5608,69068.357,1.0403,1.54427,0.45387
0.566,69068.367,1.22845,1.6811,0.53817
0.5788,69068.377,1.30908,1.74891,0.61087
0.5862,69068.387,1.29076,1.84848,0.65301
0.6009,69068.3968,1.14171,1.91445,0.71899
0.6077,69068.407,0.94562,1.84603,0.76541
0.6209,69068.417,0.66035,1.72936,0.82284
0.6258,69068.427,0.41966,1.6133,0.86621
0.6383,69068.437,0.12095,1.52594,0.89003
0.6459,69068.447,-0.16066,1.49906,0.9499
0.6586,69068.457,-0.46976,1.40988,1.0568
0.6689,69068.468,-0.65179,1.25716,1.18813
0.6837,69068.478,-0.67928,1.00426,1.36589
0.6912,69068.488,-0.55039,0.82161,1.52472
0.7012,69068.498,-0.28161,0.75747,1.67194
0.7077,69068.508,-0.02993,0.75869,1.75257
0.7207,69068.518,0.2645,0.85765,1.76479
0.7277,69068.528,0.43188,1.00243,1.70737
0.7406,69068.538,0.49419,1.10383,1.59314
0.748,69068.548,0.44899,1.10628,1.50029
0.7609,69068.558,0.29932,1.02381,1.43737
