AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0555,69067.7981,-0.44053,8.07564,5.9472
0.0619,69067.8181,0.33998,8.67898,6.66306
0.0682,69067.8381,0.89783,8.4228,6.19141
0.074,69067.858,1.01754,7.66623,7.35978
0.0785,69067.8781,0.26815,6.6487,8.11874
0.1019,69067.8981,0.00239,6.30393,7.762
0.129,69067.918,0.35674,7.04135,6.15549
0.1424,69067.9381,0.9912,7.36217,5.31752
0.1575,69067.9581,1.8172,7.41963,7.37654
0.1781,69067.9781,1.56341,6.80432,8.11634
0.2008,69067.9981,1.74058,7.03177,7.27837
0.2196,69068.0181,1.4868,7.32626,7.92481
0.243,69068.0381,0.16759,7.35978,8.90164
0.2605,69068.0581,-0.71826,5.98311,9.67497
0.2889,69068.0781,-0.84755,6.77559,10.817
0.302,69068.0981,-0.71826,8.59518,11.44189
0.321,69068.1181,0.09577,8.33422,8.93277
0.3437,69068.1381,0.10774,8.35098,7.05811
0.3598,69068.1581,-1.23541,8.16662,6.46674
0.3776,69068.1781,-3.54821,7.43878,6.88812
0.3985,69068.1981,-4.17788,6.46195,6.85699
0.4191,69068.2181,-4.69264,5.93283,6.42604
0.4371,69068.2381,-5.06374,6.24647,6.08127
0.4571,69068.2581,-3.84509,6.58884,6.09324
0.48,69068.2781,-2.8898,6.84502,6.56969
0.4989,69068.2981,-3.03824,6.42604,6.78756
0.5204,69068.3181,-3.86664,5.29597,8.30788
0.5403,69068.3381,-3.14359,4.45082,10.69011
0.562,69068.3581,-2.52109,4.2521,8.94474
0.58,69068.3781,-1.59454,4.2928,6.39012
0.6025,69068.3979,-1.14203,4.3766,4.56095
0.6219,69068.4181,-0.6201,4.69503,3.32555
0.639,69068.4381,0.22266,4.93445,3.56257
0.6593,69068.4581,0.01437,4.56335,3.87142
0.6848,69068.4791,0.32322,4.3766,5.98311
0.7022,69068.4991,1.41018,4.49631,7.83862
0.7216,69068.5191,2.94247,5.34625,8.09001
0.7415,69068.5391,4.01986,5.84664,6.12916
0.7637,69068.5591,3.74693,5.4923,4.00071
0.7825,69068.5791,3.89297,5.63356,3.47159
0.8018,69068.5991,5.64792,6.81629,5.11162
0.8363,69068.6201,6.56011,7.41963,6.31112
0.8429,69068.6401,5.7796,7.185,5.54018
0.8608,69068.6601,5.52821,7.78834,4.98952
0.8807,69068.6801,6.06691,8.3821,6.19859
0.9038,69068.7001,5.79876,8.10437,7.10599
0.9247,69068.7201,4.31435,7.762,6.77799
0.953,69068.7401,3.41653,7.87692,6.48589
0.9607,69068.7601,4.3359,9.04051,6.99825
0.9807,69068.7801,5.51385,10.16339,7.48188
1.0033,69068.8001,5.31752,10.54167,7.16345
1.0241,69068.8211,4.6256,9.87369,7.56568
1.0868,69068.8421,3.68946,8.53294,7.8027
1.096,69068.8621,2.94966,7.9296,7.92241
1.1004,69068.8821,2.62165,7.72609,7.2688
1.1023,69068.9021,2.52109,7.24964,7.01501
1.1223,69068.9231,1.84832,6.47871,7.22091
1.1419,69068.9431,0.72544,5.45878,7.70454
1.1627,69068.963,0.64165,5.2864,7.72609
1.182,69068.983,1.14922,5.34386,7.8027
1.2067,69069.0041,0.83079,4.29041,7.83622
1.2264,69069.0241,-0.09816,3.57933,9.12909
1.2482,69069.0441,-0.95289,3.28245,11.48738
1.2682,69069.0651,-1.53947,2.48039,12.09311
1.2902,69069.0871,-1.59214,0.76854,10.48421
1.3122,69069.1071,-2.65278,1.04387,9.84975
1.3357,69069.1281,-2.93769,2.01352,8.34858
1.3539,69069.1479,-4.71179,1.08457,7.3909
1.3799,69069.1691,-8.77954,-0.48123,6.26323
1.3994,69069.1891,-7.53455,3.91213,7.94875
1.4111,69069.2091,-5.43005,10.02452,5.29358
1.4286,69069.2291,-6.75644,6.61039,6.99586
1.4478,69069.249,-4.28323,3.08373,4.79319
1.4733,69069.2691,-7.50582,3.41892,5.78679
1.4929,69069.2889,-7.93438,4.36702,8.36055
1.5126,69069.3101,-2.86107,7.31429,10.51294
1.5343,69069.3311,-4.7884,5.48751,6.17225
1.5551,69069.3531,-5.00867,6.05015,9.27993
1.5755,69069.3731,-4.24971,5.76763,11.15698
1.5964,69069.3941,-0.39744,6.936,14.05396
1.6183,69069.4141,2.11408,8.41562,15.20318
1.6394,69069.4341,-1.88184,7.08444,11.3533
1.6601,69069.4541,-2.32477,6.70376,8.50181
1.6787,69069.4741,-2.42293,6.27041,9.05248
1.695,69069.4941,-1.19471,6.22014,9.73482
1.7168,69069.5141,1.72383,7.02698,10.10353
1.7355,69069.5341,-0.39504,5.39174,8.20493
1.7556,69069.5541,-1.67834,4.67109,8.72926
1.7754,69069.5741,-1.53229,3.39737,9.04529
1.7954,69069.5951,-0.44293,3.39737,4.74531
1.8168,69069.6151,1.69509,3.87142,5.29119
1.8358,69069.6361,1.86748,2.99754,5.89931
1.8554,69069.6561,1.68791,2.77727,6.19859
1.8754,69069.6761,2.7653,2.72939,8.24802
1.895,69069.6961,4.30477,3.22978,7.24964
1.9149,69069.7161,3.44526,3.31597,4.80516
1.9356,69069.7361,2.33435,2.88262,3.16513
1.9549,69069.7561,2.60729,2.9736,1.80044
1.9758,69069.7761,4.30956,3.48596,1.84593
1.9968,69069.7961,5.88974,4.05817,3.77326
2.0181,69069.8161,6.84263,4.458,6.28957
2.0396,69069.8361,7.17303,4.81713,7.90087
2.097,69069.8561,6.8139,4.77164,8.35098
2.1024,69069.8761,7.46033,6.0717,8.17141
2.1054,69069.8961,8.64546,7.86974,8.39407
2.1187,69069.9161,10.02213,9.07163,9.15303
2.1388,69069.9371,9.52174,8.51857,8.78911
2.1565,69069.9571,9.20331,8.75081,9.30387
