AppTimestamp(s),MAC,RSSI
0.0565,BE:AC:20:23:00:01,-89
1.6691,BE:AC:20:23:00:01,-90
3.7257,BE:AC:20:23:00:01,-93
4.1135,BE:AC:20:23:00:01,-87
5.5493,BE:AC:20:23:00:01,-92
5.7786,BE:AC:20:23:00:01,-88
5.9974,BE:AC:20:23:00:01,-90
6.0844,BE:AC:20:23:00:05,-100
6.1651,BE:AC:20:23:00:01,-92
6.3776,BE:AC:20:23:00:01,-96
7.6343,BE:AC:20:23:00:01,-82
8.0314,BE:AC:20:23:00:01,-88
9.8903,BE:AC:20:23:00:01,-94
10.0753,BE:AC:20:23:00:01,-87
12.1185,BE:AC:20:23:00:01,-90
12.3321,BE:AC:20:23:00:01,-88
13.9446,BE:AC:20:23:00:01,-96
14.1589,BE:AC:20:23:00:01,-86
15.5837,BE:AC:20:23:00:01,-88
15.7818,BE:AC:20:23:00:01,-86
16.0007,BE:AC:20:23:00:01,-96
18.0242,BE:AC:20:23:00:01,-91
19.6765,BE:AC:20:23:00:01,-88
19.876,BE:AC:20:23:00:01,-95
20.1132,BE:AC:20:23:00:01,-96
20.9167,BE:AC:20:23:00:01,-90
21.7312,BE:AC:20:23:00:01,-87
23.5619,BE:AC:20:23:00:01,-89
23.7751,BE:AC:20:23:00:01,-84
23.8722,BE:AC:20:23:00:05,-100
24.1789,BE:AC:20:23:00:01,-97
25.5972,BE:AC:20:23:00:01,-98
25.8253,BE:AC:20:23:00:01,-96
26.0208,BE:AC:20:23:00:01,-88
27.664,BE:AC:20:23:00:01,-94
28.0581,BE:AC:20:23:00:01,-85
28.2729,BE:AC:20:23:00:01,-88
29.8911,BE:AC:20:23:00:01,-90
30.0864,BE:AC:20:23:00:01,-85
31.9433,BE:AC:20:23:00:01,-83
33.6019,BE:AC:20:23:00:01,-82
33.7954,BE:AC:20:23:00:01,-86
34.0027,BE:AC:20:23:00:01,-86
34.2163,BE:AC:20:23:00:01,-93
35.6532,BE:AC:20:23:00:01,-97
35.8623,BE:AC:20:23:00:01,-87
36.0572,BE:AC:20:23:00:01,-89
37.6809,BE:AC:20:23:00:01,-88
37.8953,BE:AC:20:23:00:01,-88
38.0897,BE:AC:20:23:00:01,-93
39.5174,BE:AC:20:23:00:01,-90
39.7169,BE:AC:20:23:00:01,-85
39.9341,BE:AC:20:23:00:01,-90
40.123,BE:AC:20:23:00:01,-87
41.5764,BE:AC:20:23:00:01,-88
41.9797,BE:AC:20:23:00:01,-87
43.6131,BE:AC:20:23:00:01,-86
43.8175,BE:AC:20:23:00:01,-92
44.0256,BE:AC:20:23:00:01,-86
45.6718,BE:AC:20:23:00:01,-92
46.0891,BE:AC:20:23:00:01,-87
47.7139,BE:AC:20:23:00:01,-89
47.9247,BE:AC:20:23:00:01,-88
48.1271,BE:AC:20:23:00:01,-94
48.558,BE:AC:20:23:00:01,-91
49.6045,BE:AC:20:23:00:01,-92
49.7676,BE:AC:20:23:00:01,-88
49.9793,BE:AC:20:23:00:01,-91
51.645,BE:AC:20:23:00:01,-90
51.848,BE:AC:20:23:00:01,-91
52.4609,BE:AC:20:23:00:01,-95
53.7849,BE:AC:20:23:00:05,-101
53.8726,BE:AC:20:23:00:01,-94
55.9354,BE:AC:20:23:00:01,-93
56.1545,BE:AC:20:23:00:01,-93
57.1764,BE:AC:20:23:00:01,-93
57.7781,BE:AC:20:23:00:01,-96
57.9796,BE:AC:20:23:00:01,-92
58.1803,BE:AC:20:23:00:01,-96
59.6412,BE:AC:20:23:00:01,-95
59.8356,BE:AC:20:23:00:01,-97
60.0336,BE:AC:20:23:00:01,-95
61.6736,BE:AC:20:23:00:01,-88
62.0985,BE:AC:20:23:00:01,-86
63.719,BE:AC:20:23:00:01,-92
63.9388,BE:AC:20:23:00:01,-98
65.3613,BE:AC:20:23:00:01,-95
65.5572,BE:AC:20:23:00:01,-87
65.7665,BE:AC:20:23:00:01,-86
65.9762,BE:AC:20:23:00:01,-86
66.1703,BE:AC:20:23:00:01,-84
67.619,BE:AC:20:23:00:01,-83
