AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0445,6911.0146,-0.13305,-0.14886,-0.07326
0.0458,6911.0346,-0.13671,-0.20079,-0.07326
0.0513,6911.0546,0.03005,-0.35473,-0.13801
0.0794,6911.0746,-0.00477,-0.53188,-0.08426
0.1129,6911.0946,-0.06585,-0.27592,-0.13618
0.1143,6911.1146,0.06671,-0.5502,-0.07326
0.1376,6911.1346,0.45033,-0.07923,0.14054
0.1524,6911.1546,0.60732,0.27813,0.49667
0.1721,6911.1746,0.61832,1.03866,0.45391
0.2024,6911.1946,0.64458,0.84074,0.526
0.211,6911.2146,0.76859,-0.18307,0.78928
0.2691,6911.2346,0.84128,-0.98514,0.93467
0.2736,6911.2546,0.10702,0.87617,0.75751
0.2763,6911.2746,-0.02004,2.00321,1.02324
0.2893,6911.2946,0.69468,3.74479,1.38304
0.3103,6911.3146,1.32264,4.50226,2.09409
0.3293,6911.3346,1.41672,4.2121,2.67441
0.3482,6911.3545,1.3819,3.41065,2.86805
0.3703,6911.3745,1.07097,2.30009,2.54185
0.3893,6911.3945,0.44911,1.43328,2.0892
0.41,6911.4145,0.10091,0.89144,1.83997
0.4324,6911.4345,0.02456,0.51026,1.92243
0.4503,6911.4545,-0.108,0.82241,2.27979
0.471,6911.4745,-0.14588,2.70632,2.95419
0.4966,6911.4945,-0.36579,2.8627,3.08247
0.515,6911.5145,-0.83432,2.88042,2.62126
0.5352,6911.5345,-1.42258,2.91768,1.93587
0.5543,6911.5545,-1.88318,2.64646,1.39465
0.5706,6911.5745,-2.06827,2.01971,1.21689
0.5907,6911.5945,-1.68587,1.5866,1.23643
0.6119,6911.6145,-1.39265,1.45893,0.85892
0.6306,6911.6345,-1.47634,0.81203,0.19857
0.6509,6911.6545,-1.54231,-0.04441,-0.16245
0.6739,6911.6745,-1.2607,-0.75057,-0.22109
0.6929,6911.6945,-0.66878,-1.15801,-0.14534
0.7133,6911.7145,-0.17459,-1.73284,-0.19788
0.7332,6911.7345,-0.03225,-2.41762,-0.58456
0.7508,6911.7545,-0.09701,-2.76337,-1.05553
0.7916,6911.7744,-0.14954,-2.80307,-1.43671
0.8081,6911.7944,-0.11839,-2.70167,-1.5485
0.8148,6911.8144,0.05082,-2.72672,-1.5033
0.8319,6911.8345,0.19865,-2.66013,-1.65479
0.854,6911.8545,0.25485,-2.5459,-1.93946
0.8716,6911.8745,0.33121,-2.65647,-2.2119
0.8959,6911.8946,0.61404,-3.09201,-2.48068
0.9151,6911.9146,0.76859,-3.30643,-2.63218
0.9333,6911.9346,1.02882,-3.41577,-2.84598
0.9529,6911.9546,1.30126,-3.40172,-3.08849
0.9743,6911.9747,1.32631,-3.25389,-3.30169
0.9934,6911.9947,1.18948,-3.0407,-3.40675
1.0211,6912.0147,1.04592,-2.78963,-3.43546
1.0377,6912.0348,0.89137,-2.52574,-3.5332
1.0549,6912.0548,0.94574,-2.21298,-3.56863
1.0758,6912.0748,1.08685,-1.81103,-3.30169
1.0938,6912.0948,1.22613,-1.69496,-3.33773
1.1116,6912.1149,1.10396,-1.78598,-3.56008
1.134,6912.1349,0.58716,-2.00956,-3.58024
1.156,6912.1549,-0.02187,-2.20198,-3.46295
