AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0623,82554.5076,0.11732,8.17141,8.38928,-0.7251,-0.91935,-0.38057,-3.78,-33.9,-11.88,47.563004,13.081624,-152.141037,0.26343692596629753,0.19761485,-0.36375067,-0.87134081
0.0723,82554.5276,1.37188,8.71729,7.762,-0.23824,-1.16309,-0.70616,-3.54,-33.3,-12.54,46.937614,11.902714,-152.437927,0.25743220203864087,0.1867258,-0.36204508,-0.8762337
0.0798,82554.5476,-0.16041,7.8458,5.82509,-0.14539,-1.44592,-0.85704,-3.42,-33.3,-12.9,46.757935,11.114349,-153.543655,0.24646231793006326,0.1769053,-0.36412632,-0.88055259
0.0872,82554.5676,-1.15401,6.91445,6.74686,-0.39095,-1.41721,-0.75625,-3.6,-33.48,-13.62,46.454895,10.228832,-154.826889,0.23376632010697113,0.16555001,-0.36552051,-0.88563043
0.094,82554.5876,-0.05267,7.38851,7.11078,-0.67623,-1.19424,-0.55894,-3.66,-33.06,-13.68,45.874771,9.260396,-155.757538,0.22350570171395415,0.1542518,-0.36418241,-0.89085507
0.1095,82554.6076,0.93134,8.56645,9.25838,-0.69272,-1.08245,-0.73487,-3.66,-33.66,-13.68,45.024914,8.215442,-156.374603,0.21547285773392377,0.14295188,-0.36026627,-0.89629483
0.1285,82554.6276,0.99599,6.91445,9.18176,-0.20097,-0.83811,-0.94745,-3.84,-33.6,-13.8,44.237274,7.538785,-157.355927,0.2057531700923521,0.13347834,-0.35644284,-0.90155292
0.1638,82554.6476,-0.63207,6.56251,5.81791,0.01161,-1.31825,-0.8375,-3.54,-33.36,-14.04,44.010506,7.345629,-158.707291,0.19452505806376252,0.12745056,-0.3565129,-0.90488392
0.1681,82554.6676,-1.66876,6.05733,7.1036,-0.02871,-1.61452,-0.49908,-3.36,-33.54,-14.28,43.928856,6.501637,-159.944565,0.18211206847052272,0.11681079,-0.35856694,-0.908086
0.1916,82554.6876,-2.24576,8.43956,10.24958,0.03848,0.04459,-0.14478,-3.12,-32.94,-14.22,43.762524,5.637208,-160.535538,0.17473842640842768,0.10789854,-0.35916278,-0.91039908
0.2115,82554.7076,-1.24259,9.2081,8.74602,0.52595,-0.21747,-0.19426,-3.06,-32.58,-14.34,43.927551,5.828507,-160.799744,0.173216287425462,0.10878609,-0.36044204,-0.9100787
0.229,82554.7286,-2.55222,9.14346,6.63673,0.74403,-0.11118,-0.46059,-2.94,-33.06,-13.92,44.614296,6.01922,-161.396194,0.16900053661125308,0.1092035,-0.36621231,-0.90851635
0.2496,82554.7485,-5.7389,8.82982,4.33111,0.28222,-0.02688,-0.26389,-2.94,-32.88,-13.8,45.54747,7.084828,-162.690918,0.1621249261220158,0.1144589,-0.37338138,-0.90620142
0.2713,82554.7686,-6.49068,5.95917,1.31202,-0.54672,-0.66218,0.24679,-2.58,-33.24,-13.98,45.944359,8.170747,-163.631409,0.15825650003444425,0.12034356,-0.37598988,-0.9050436
0.2904,82554.7886,-7.63511,8.37731,2.54982,-1.5852,-2.39093,0.90164,-2.34,-33.3,-13.92,45.568199,7.817588,-163.822037,0.15556562021506182,0.1165889,-0.37367129,-0.90695983
0.3116,82554.8086,-6.61039,7.04614,24.91406,-1.69088,-0.02138,1.46363,-2.34,-32.94,-14.04,43.304768,4.2683,-162.524292,0.15467739512060485,0.09022341,-0.35918111,-0.91592771
0.3316,82554.8286,-1.98719,7.37893,20.58295,-0.00855,1.43614,1.28221,-3.0,-33.0,-14.82,41.853832,2.998981,-160.151428,0.17012948565369249,0.08561334,-0.34749916,-0.91813433
0.351,82554.8486,-3.04782,4.99191,16.41704,1.77334,2.17712,0.89736,-3.84,-32.58,-15.6,42.451851,3.676404,-158.523209,0.1850051370181523,0.096801,-0.34995189,-0.91320115
0.3743,82554.8686,-2.28646,3.73735,10.54646,2.51982,2.42025,1.00976,-4.14,-32.82,-15.72,44.814972,5.483525,-157.389999,0.1989033531073589,0.11800483,-0.36469817,-0.90194654
