AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0623,82554.5076,-2.0095165569476907,-0.48758461278489573,1.729751560934485,0.4839573861739607,0.7833602253346729,-0.8191673280849461,-1.3623334583662974,16.209015390933352,-32.25080832688688,-152.141037,-158.06738313101116,0.0,152.141037,0.2634369259662975,0.19761485,-0.36375067,-0.87134081,1.0,0.0,0.0,0.0,149.45180929536795
0.0723,82554.5276,-1.5993546855789496,-0.6874898487247201,1.2525811979609536,0.4046321239824826,0.7122379372779535,-1.0700318898933243,-1.3157872790620484,15.877203690464984,-32.37960482309312,-152.437927,-158.39417338757227,0.0,152.437927,0.2574322020386408,0.1867258,-0.36204508,-0.8762337,1.0,0.0,0.0,0.0,150.16449503830054
0.0798,82554.5476,-1.3926957705903487,-0.7138207957141933,0.8759365429379837,0.36007630130170737,0.6515596880795795,-1.2613524369650488,-0.9213206182689149,15.467277640349085,-32.601863627157606,-153.543655,-159.49053136994948,0.0,153.543655,0.2464623179300632,0.1769053,-0.36412632,-0.88055259,1.0,0.0,0.0,0.0,151.46346270093008
0.0872,82554.5676,-1.3244588495726122,-0.614589757624004,0.6910223105240423,0.3441103057442953,0.6025484845790863,-1.3668764226370878,-0.5869431459571448,15.206570574935927,-32.796104677252046,-154.826889,-160.68096974949864,0.0,154.826889,0.2337663201069711,0.16555001,-0.36552051,-0.88563043,1.0,0.0,0.0,0.0,152.9621745444208
0.094,82554.5876,-1.3326628997755572,-0.4657900150442176,0.6852562021837869,0.32557884062331627,0.5489866777209564,-1.3956039254254184,-0.4940244174715218,15.173006648931276,-32.907114491442265,-155.757538,-161.46209781937054,0.0,155.757538,0.2235057017139541,0.1542518,-0.36418241,-0.89085507,1.0,0.0,0.0,0.0,154.1699528005998
0.1095,82554.6076,-1.2613236142381923,-0.32020682571285874,0.7577270362396664,0.26956749160894483,0.4761495185933021,-1.3711012018882665,-0.6257498443246323,15.333274927361192,-32.91879346915799,-156.374603,-161.89333940472244,0.0,156.374603,0.2154728577339237,0.14295188,-0.36026627,-0.89629483,1.0,0.0,0.0,0.0,155.11345940235708
0.1285,82554.6276,-1.0133336281827732,-0.19554503008219104,0.8124880268079231,0.17201420030706605,0.38450298755076295,-1.3015618737239691,-0.6357051783898253,15.538593022787216,-32.867803510288205,-157.355927,-162.59055890462994,0.0,157.355927,0.2057531700923521,0.13347834,-0.35644284,-0.90155292,1.0,0.0,0.0,0.0,156.2528150887994
0.1638,82554.6476,-0.5601177960018948,-0.07861610032933353,0.8653885571202693,0.05305678273062009,0.27906853101973256,-1.1802191414316743,-0.3826781128346717,15.50365817999018,-32.86657335855054,-158.707291,-163.6775409547912,0.0,158.707291,0.1945250580637625,0.12745056,-0.3565129,-0.90488392,1.0,0.0,0.0,0.0,157.56603970305156
0.1681,82554.6676,0.24297903337266558,-0.045409723206870645,0.9690022215304257,-0.07025547290433812,0.1750515607996176,-1.0047070681383838,-0.3156208310170481,15.280964955895204,-32.882796479664876,-159.944565,-164.75764494960063,0.0,159.944565,0.1821120684705227,0.11681079,-0.35856694,-0.908086,1.0,0.0,0.0,0.0,159.01438789463785
0.1916,82554.6876,1.280174388555761,-0.17494136899684243,1.046857322784053,-0.1559442935491901,0.10635132746308162,-0.8018218548815976,-0.49303742216616975,15.118797508478789,-32.82764668994629,-160.535538,-165.27417509911015,0.0,160.535538,0.1747384264084276,0.10789854,-0.35916278,-0.91039908,1.0,0.0,0.0,0.0,159.87312698909804
0.2115,82554.7076,2.3299360596790786,-0.27702954124280765,1.0330786415687072,-0.16209736110451706,0.11921473720770354,-0.6169003646320389,-0.5073144923178692,14.959255607901127,-32.77924261702222,-160.799744,-165.50695110069103,0.0,160.799744,0.173216287425462,0.10878609,-0.36044204,-0.9100787,1.0,0.0,0.0,0.0,160.05025251288325
0.229,82554.7286,3.3577214760056293,-0.038322579983343985,1.0167987195322645,-0.0822085581111018,0.25760429439134547,-0.4555471382811062,-0.3502604487144758,14.558182287009853,-32.88545122435614,-161.396194,-166.11997406734244,0.0,161.396194,0.169000536611253,0.1092035,-0.36621231,-0.90851635,1.0,0.0,0.0,0.0,160.5405735258428
0.2496,82554.7485,3.9505912028367236,0.7430864099382877,1.3331499403384353,0.06338665374006978,0.5043428827978554,-0.27714196836390137,0.22811568343958388,14.130308225939192,-33.053723185207815,-162.690918,-167.25537734740212,0.0,162.690918,0.1621249261220158,0.1144589,-0.37338138,-0.90620142,1.0,0.0,0.0,0.0,161.3394877890664
0.2713,82554.7686,3.8642405217155265,2.1416380380259694,2.2332928173566735,0.18229208590788887,0.7416074301422373,-0.013417051620746079,0.7059028558780582,13.950046804175884,-33.15206545622604,-163.631409,-167.9875406854614,0.0,163.631409,0.1582565000344442,0.12034356,-0.37598988,-0.9050436,1.0,0.0,0.0,0.0,161.78857656667316
0.2904,82554.7886,3.183521680089933,3.9139558465721587,3.5896051442080683,0.17158692050648472,0.780555930539907,0.37432820474903994,0.713833852450632,13.975062210918484,-33.20437879054342,-163.822037,-168.08532050568874,0.0,163.822037,0.1555656202150618,0.1165889,-0.37367129,-0.90695983,1.0,0.0,0.0,0.0,162.10079633111934
0.3116,82554.8086,2.7234340356421605,5.239239510717415,4.825382300066439,-0.008593295649181758,0.4843374376182633,0.8649372451973383,-0.5061735100605409,14.631780449461214,-33.01981089148267,-162.524292,-166.8564539300871,0.0,162.524292,0.1546773951206048,0.09022341,-0.35918111,-0.91592771,1.0,0.0,0.0,0.0,162.20382657319107
0.3316,82554.8286,1.5696106069430236,5.914293200015583,5.215742852296604,-0.4123003482872981,-0.09274425426889088,1.3448919546728308,-1.284125249337709,15.100811702660724,-32.91904507841347,-160.151428,-164.74714171337396,0.0,160.151428,0.1701294856536924,0.08561334,-0.34749916,-0.91813433,1.0,0.0,0.0,0.0,160.40930458224332
