AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0555,82554.4975,-0.94928,-0.73121,-0.32437
0.0606,82554.5075,-0.7251,-0.91935,-0.38057
0.068,82554.5175,-0.48442,-1.09589,-0.46792
0.071,82554.5274,-0.23824,-1.16309,-0.70616
0.0756,82554.5374,-0.08063,-1.24128,-0.89309
0.0785,82554.5474,-0.14539,-1.44592,-0.85704
0.0829,82554.5575,-0.2364,-1.49601,-0.83139
0.0856,82554.5675,-0.39095,-1.41721,-0.75625
0.0903,82554.5775,-0.53145,-1.26938,-0.63774
0.0928,82554.5874,-0.67623,-1.19424,-0.55894
0.0968,82554.5974,-0.75625,-1.17469,-0.59987
0.1086,82554.6074,-0.69272,-1.08245,-0.73487
0.1148,82554.6175,-0.48319,-0.97066,-0.86193
0.1278,82554.6275,-0.20097,-0.83811,-0.94745
0.1374,82554.6375,-0.011,-0.92302,-0.9108
0.1631,82554.6475,0.01161,-1.31825,-0.8375
0.1657,82554.6574,0.03787,-1.59619,-0.72937
0.1674,82554.6674,-0.02871,-1.61452,-0.49908
0.1758,82554.6775,-0.15882,-0.58826,-0.2303
0.191,82554.6875,0.03848,0.04459,-0.14478
0.1953,82554.6975,0.28222,0.00244,-0.1069
0.2099,82554.7075,0.52595,-0.21747,-0.19426
0.2148,82554.7172,0.70677,-0.22113,-0.35003
0.2284,82554.7285,0.74403,-0.11118,-0.46059
0.238,82554.7384,0.60903,-0.0507,-0.43127
0.2489,82554.7484,0.28222,-0.02688,-0.26389
0.256,82554.7584,-0.06048,-0.12889,-0.02749
0.2701,82554.7685,-0.54672,-0.66218,0.24679
0.276,82554.7784,-0.99754,-1.43981,0.48319
0.2894,82554.7885,-1.5852,-2.39093,0.90164
0.296,82554.7984,-2.11482,-3.182,1.24372
0.3101,82554.8084,-1.69088,-0.02138,1.46363
0.3167,82554.8184,-1.02809,0.69822,1.52655
0.3304,82554.8285,-0.00855,1.43614,1.28221
0.3366,82554.8385,0.92302,1.76723,1.02198
0.3501,82554.8485,1.77334,2.17712,0.89736
0.3564,82554.8585,2.21744,2.37932,0.90652
0.3731,82554.8684,2.51982,2.42025,1.00976
0.3799,82554.8795,2.62183,2.32068,1.10811
0.3943,82554.8894,2.63222,2.14169,1.1246
0.3976,82554.8994,2.56869,1.97309,1.07757
0.4105,82554.9094,2.35061,1.71714,0.95417
0.4173,82554.9195,2.02502,1.3885,0.85399
0.4297,82554.9295,1.5687,0.94867,0.81367
0.4419,82554.9395,1.20096,0.70127,0.82589
0.4533,82554.9494,0.78985,0.64019,0.86865
0.4588,82554.9594,0.51862,0.81123,0.95112
0.472,82554.9694,0.28588,1.13377,1.113
0.478,82554.9795,0.14539,1.38911,1.32497
0.4965,82554.9895,0.02993,1.57664,1.63712
0.5,82554.9995,-0.02688,1.73791,1.89368
0.5159,82555.0095,-0.08308,2.01402,2.22172
0.5222,82555.0194,-0.13317,2.27608,2.4905
0.5319,82555.0294,-0.20097,2.45995,2.75561
0.5406,82555.0395,-0.30971,2.54609,2.91871
0.5504,82555.0495,-0.50946,2.59312,3.05799
0.5572,82555.0595,-0.72143,2.49661,3.13924
0.5693,82555.0695,-0.9444,2.32556,3.1655
0.5773,82555.0794,-1.06963,2.10626,3.15145
0.5914,82555.0894,-1.13254,1.89185,3.12946
0.5971,82555.0994,-1.09711,1.82527,3.11419
0.6089,82555.1095,-1.02442,1.84176,3.05738
0.617,82555.1195,-0.98777,1.8723,2.90894
0.633,82555.1295,-1.07879,1.9792,2.54181
0.6393,82555.1394,-1.27121,2.08672,2.11909
0.6509,82555.1494,-1.55893,2.17529,1.72753
0.6588,82555.1605,-1.79717,2.26142,1.52472
0.6724,82555.1704,-1.97432,2.17285,1.41049
0.6805,82555.1815,-1.99142,1.89185,1.33474
0.6956,82555.1914,-1.84054,1.43187,1.15148
0.7029,82555.2014,-1.58642,0.84544,0.9279
0.7167,82555.2114,-1.13865,0.1686,0.57971
0.7224,82555.2215,-0.73243,-0.28039,0.2865
0.734,82555.2315,-0.43799,-0.74892,0.06536
0.7403,82555.2415,-0.31887,-1.10628,-0.04337
0.7518,82555.2514,-0.24435,-1.48624,-0.19242
0.7589,82555.2614,-0.19364,-1.72142,-0.4331
0.771,82555.2714,-0.15577,-1.86864,-0.81001
0.7795,82555.2815,-0.13378,-1.91079,-1.1637
0.7936,82555.2915,-0.12339,-1.86314,-1.50456
0.7996,82555.3015,-0.11668,-1.77762,-1.79594
0.812,82555.3114,-0.08613,-1.71348,-2.0183
0.8239,82555.3214,-0.0055,-1.68965,-2.1252
0.8322,82555.3314,0.12645,-1.69576,-2.16368
0.8398,82555.3415,0.31215,-1.72447,-2.15025
0.8534,82555.3515,0.55772,-1.78006,-2.16735
0.8603,82555.3614,0.76419,-1.84603,-2.25715
0.8734,82555.3715,0.93157,-1.88818,-2.47339
0.8805,82555.3814,1.00182,-1.85214,-2.70125
0.8932,82555.3914,1.03175,-1.78006,-3.03722
0.9005,82555.4015,1.04641,-1.79533,-3.33594
0.9175,82555.4115,1.08062,-1.94988,-3.64015
0.9239,82555.4214,1.15087,-2.09832,-3.84234
0.9331,82555.4315,1.29931,-2.24249,-4.07203
0.9402,82555.4414,1.48929,-2.33595,-4.27789
0.9558,82555.4514,1.72142,-2.35122,-4.50819
0.9615,82555.4614,1.84848,-2.4062,-4.74826
0.9732,82555.4715,1.93522,-2.62733,-5.13677
0.9808,82555.4815,2.11482,-2.58885,-5.30659
0.9957,82555.4914,2.25226,-2.59801,-5.13493
1.0027,82555.5014,2.23577,-2.86618,-5.08484
1.0276,82555.5114,1.96271,-3.35854,-5.45442
1.0413,82555.5214,1.74585,-3.17344,-5.95899
1.0429,82555.5315,1.58886,-2.5522,-6.19845
1.0448,82555.5415,0.89919,-3.05799,-6.20395
1.0543,82555.5515,-0.87354,-4.55034,-5.68044
1.0638,82555.5615,-1.85214,-4.80018,-4.94312
1.081,82555.5714,-2.18201,-4.9419,-4.24002
1.0837,82555.5814,-1.93583,-4.56866,-3.80936
1.0963,82555.5915,-1.4111,-3.70917,-3.39275
1.1014,82555.6015,-1.19974,-2.32373,-3.21682
1.1108,82555.6115,-1.83137,0.21075,-3.47705
1.119,82555.6215,-2.29685,-0.00977,-3.63587
1.1308,82555.6314,-2.74401,0.12401,-3.61877
1.1391,82555.6414,-2.88023,0.05009,-3.50148
1.1509,82555.6515,-2.91688,-0.31765,-2.92727
1.159,82555.6615,-2.98408,-0.93585,-1.84298
1.1709,82555.6715,-3.01279,-1.56015,-0.88453
1.1792,82555.6815,-3.42146,-0.90897,-0.34575
1.191,82555.6914,-3.4465,-0.9896,0.09468
1.1991,82555.7014,-3.26507,-1.15392,0.28039
1.2113,82555.7114,-2.90772,-1.28893,0.17104
1.2204,82555.7215,-2.45385,-1.25594,-0.03115
1.2309,82555.7315,-2.0409,-1.27182,-0.21564
1.2391,82555.7415,-1.93278,-1.45569,-0.1967
1.2509,82555.7514,-2.08305,-1.66155,0.12523
1.2591,82555.7614,-2.29624,-1.98104,0.5791
1.2747,82555.7714,-2.5302,-1.89796,1.22173
1.2821,82555.7814,-2.56014,-1.0061,1.74158
1.2968,82555.7924,-2.39887,-0.5565,2.55647
1.3033,82555.8025,-2.27975,-0.07575,3.05372
1.3145,82555.8125,-2.16368,0.13989,3.27668
1.3211,82555.8225,-2.18568,0.17837,3.36281
1.3365,82555.8325,-2.24615,-0.00733,3.49598
1.3453,82555.8424,-2.23699,-0.2022,3.64137
1.3557,82555.8524,-2.12031,-0.26512,3.76598
1.3645,82555.8625,-1.90407,-0.4722,3.75865
1.3736,82555.8725,-1.39155,-0.66035,3.69207
1.3805,82555.8825,-0.71105,-0.40928,3.65847
1.393,82555.8925,0.11179,0.30299,3.64748
1.4016,82555.9035,0.74953,1.03236,3.64076
1.4162,82555.9135,1.34451,1.52228,3.74277
1.4343,82555.9234,1.78189,1.85092,3.97246
1.4359,82555.9334,2.23088,1.82343,4.40984
1.4444,82555.9434,2.55342,1.59925,4.70611
1.4582,82555.9535,2.81426,1.12338,4.59615
1.4616,82555.9635,2.95353,0.93951,4.04698
1.4761,82555.9735,3.06532,0.94318,3.14229
1.4816,82555.9835,3.15512,0.86437,2.41414
1.494,82555.9934,3.31883,0.86682,2.06167
1.5013,82556.0033,3.3567,1.00732,2.08305
1.5146,82556.0135,3.28707,0.5901,2.55586
1.5216,82556.0235,3.07448,0.31398,2.9853
1.5351,82556.0335,2.63649,0.14722,3.171
1.5427,82556.0435,2.0464,-0.03665,3.18016
1.5576,82556.0545,1.40194,-0.23579,3.21559
1.5641,82556.0645,1.09711,-0.23763,3.38847
1.5768,82556.0744,0.93707,-0.25351,3.58028
1.5843,82556.0844,0.93279,-0.2529,3.66641
1.598,82556.0944,1.07268,-0.2022,3.68902
1.6039,82556.1045,1.31519,-0.21014,3.66214
1.6168,82556.1145,1.64323,-0.30299,3.67924
1.6234,82556.1245,2.03846,-0.45693,3.75804
