AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0623,82554.5076,0.11732,8.17141,8.38928
0.0723,82554.5276,1.37188,8.71729,7.762
0.0798,82554.5476,-0.16041,7.8458,5.82509
0.0872,82554.5676,-1.15401,6.91445,6.74686
0.094,82554.5876,-0.05267,7.38851,7.11078
0.1095,82554.6076,0.93134,8.56645,9.25838
0.1285,82554.6276,0.99599,6.91445,9.18176
0.1638,82554.6476,-0.63207,6.56251,5.81791
0.1681,82554.6676,-1.66876,6.05733,7.1036
0.1916,82554.6876,-2.24576,8.43956,10.24958
0.2115,82554.7076,-1.24259,9.2081,8.74602
0.229,82554.7286,-2.55222,9.14346,6.63673
0.2496,82554.7485,-5.7389,8.82982,4.33111
0.2713,82554.7686,-6.49068,5.95917,1.31202
0.2904,82554.7886,-7.63511,8.37731,2.54982
0.3116,82554.8086,-6.61039,7.04614,24.91406
0.3316,82554.8286,-1.98719,7.37893,20.58295
0.351,82554.8486,-3.04782,4.99191,16.41704
0.3743,82554.8686,-2.28646,3.73735,10.54646
0.3951,82554.8896,-0.71587,3.44047,6.34703
0.4111,82554.9096,-0.01437,3.42371,3.41653
0.4306,82554.9296,0.02634,2.92571,2.25534
0.4548,82554.9496,0.18914,2.24816,4.23295
0.4737,82554.9696,0.22745,0.9505,5.33428
0.4978,82554.9896,-0.17478,-0.07422,5.17866
0.5174,82555.0096,0.59137,-0.08619,5.21218
0.5326,82555.0296,2.17633,0.27533,3.82115
0.5509,82555.0496,3.76368,0.89783,2.54504
0.5714,82555.0696,5.39174,1.95846,3.04303
0.5918,82555.0896,6.19859,3.06218,4.67348
0.6096,82555.1096,7.21373,4.73094,5.96635
0.6338,82555.1296,9.54568,7.45794,6.3183
0.6518,82555.1496,9.45949,8.45393,6.42843
0.6747,82555.1706,8.02536,8.02536,7.49385
0.6972,82555.1916,8.47069,9.12191,8.82742
0.7176,82555.2116,9.11951,10.10114,10.55125
0.7348,82555.2316,7.79552,10.24718,9.50977
0.753,82555.2516,7.89129,10.6518,8.90643
0.7725,82555.2716,9.13627,11.05163,9.97424
0.7947,82555.2916,8.72686,10.45787,10.83137
0.8138,82555.3116,6.84023,9.01896,11.1091
0.8329,82555.3316,4.90093,7.8051,11.48977
0.8544,82555.3516,4.17788,7.60638,11.42274
0.8743,82555.3716,5.04219,8.06128,10.67814
0.8943,82555.3916,4.93445,8.339,9.71806
0.9186,82555.4116,3.74932,7.10599,8.69813
0.9342,82555.4316,2.58334,5.68862,8.99502
0.9564,82555.4516,2.58813,4.7908,8.55688
0.974,82555.4716,3.03824,4.72376,6.10761
0.9967,82555.4916,-0.35434,2.40138,7.75003
1.0351,82555.5116,-0.25857,5.41808,6.75404
1.0434,82555.5316,0.13886,0.51715,2.38223
1.0548,82555.5516,-2.23858,-2.08056,-6.87615
1.0817,82555.5716,-1.99916,-0.48363,4.11803
1.0974,82555.5916,-4.71897,0.32322,9.91439
1.1113,82555.6116,-3.7589,-0.81882,5.99269
1.1311,82555.6316,-4.21619,-3.35188,4.2952
1.1512,82555.6516,-14.22395,-3.65834,3.41413
1.1715,82555.6716,-13.16572,-2.86347,5.33428
1.1913,82555.6916,-8.27676,-0.64883,9.18895
1.2116,82555.7116,-4.88417,1.3216,11.21684
1.2313,82555.7316,-6.02142,0.9481,10.24958
1.2513,82555.7516,-9.89045,-1.78129,8.38449
1.2754,82555.7716,-10.63026,-3.43329,12.45943
1.2977,82555.7926,-8.76517,-2.1045,14.75786
1.3153,82555.8126,-4.8315,-0.23703,14.80814
1.3402,82555.8326,-4.14197,0.10295,12.94066
1.3564,82555.8526,-4.5825,0.13168,14.83687
1.374,82555.8726,-1.51074,0.53391,19.08418
1.3934,82555.8926,-0.88346,-0.27533,21.02827
1.4273,82555.9136,-2.57377,-0.44772,18.29649
1.4365,82555.9336,-2.74854,-1.7358,13.72835
1.4586,82555.9536,1.63524,1.85311,13.34528
1.4765,82555.9736,4.80756,4.35266,12.59111
1.4947,82555.9936,1.17795,3.02148,10.6925
1.5151,82556.0136,-3.57215,0.42377,5.6982
1.5372,82556.0336,-2.23618,2.2721,3.81636
1.5585,82556.0546,-0.97444,1.50116,3.46441
1.5784,82556.0746,0.37589,1.25217,5.67186
1.599,82556.0946,3.84748,1.52511,7.35499
1.6179,82556.1146,3.62003,1.4868,7.9296
1.639,82556.1346,3.20823,1.15879,6.33027
1.662,82556.1546,3.3016,-0.39504,2.40617
1.6756,82556.1746,3.97437,-0.76854,0.28491
1.6942,82556.1946,6.03099,-0.97444,0.58179
1.7142,82556.2146,7.92481,-0.75178,0.2897
1.7348,82556.2346,9.10275,-1.2402,1.64482
1.7546,82556.2546,9.86411,-1.31921,1.97522
1.7772,82556.2746,10.57519,-0.47405,1.25935
1.7984,82556.2946,11.42513,-0.24181,1.44849
1.8214,82556.3146,10.97023,-1.31681,1.6927
1.8372,82556.3345,12.53125,-0.67516,1.80523
1.8588,82556.3546,13.49851,0.51954,1.52271
1.8773,82556.3746,14.05396,1.01275,0.99838
1.9034,82556.3946,14.37479,1.22344,-0.25379
1.9162,82556.4146,14.29817,1.25217,-3.80439
1.9376,82556.4346,14.61421,0.32322,-4.58729
1.9552,82556.4546,16.50323,1.09894,-1.81002
1.9751,82556.4746,17.2191,1.2809,-0.08859
1.9959,82556.4946,17.50161,1.78368,-0.3735
2.0156,82556.5156,19.23262,3.55778,-0.75417
2.0392,82556.5356,19.34515,3.93128,-1.18513
2.0825,82556.5556,18.50239,3.68468,-1.42455
2.0853,82556.5756,17.52556,3.02627,-0.76136
2.0992,82556.5956,17.65724,3.99113,-0.81403
2.1155,82556.6156,17.57344,3.7972,-0.76375
2.1353,82556.6356,14.68603,2.78924,-1.35272
2.1558,82556.6556,10.45548,0.86431,-2.05662
2.1813,82556.6756,6.54096,-0.1652,-2.00155
2.2012,82556.6956,6.47153,-1.37188,-4.09169
2.2159,82556.7156,4.10366,-1.82917,-4.06057
2.2359,82556.7356,2.28646,-2.29604,-1.37427
2.2579,82556.7556,2.27449,-1.47962,1.72383
2.2792,82556.7756,0.84036,-0.17957,3.81396
2.2976,82556.7966,0.22027,-0.34237,2.25294
2.3168,82556.8166,-1.20668,-2.24816,2.86107
2.3472,82556.8366,-4.60405,-0.83079,3.73974
2.3611,82556.8566,-4.87938,-0.16281,4.10845
2.3793,82556.8766,-5.4109,-1.34554,4.63517
2.3987,82556.8966,-7.83622,-2.76291,5.57849
2.4188,82556.9166,-8.88009,-2.41096,5.59285
2.4426,82556.9366,-8.55448,-3.24654,5.89931
2.4585,82556.9566,-11.71722,-4.9967,7.96072
2.4822,82556.9776,-13.90073,-5.48033,9.67018
2.499,82556.9976,-11.14022,-5.20739,8.59279
2.5188,82557.0176,-8.40604,-3.94325,8.15465
2.5415,82557.0376,-7.64229,-4.41251,8.94713
2.5588,82557.0576,-8.31985,-5.51385,12.99094
2.5784,82557.0776,-10.30704,-6.8139,13.0077
2.6035,82557.0976,-11.58315,-7.05332,12.65096
2.6191,82557.1186,-7.49385,-5.25767,11.23599
2.6426,82557.1386,-0.89543,-2.73897,9.68455
2.6638,82557.1586,-1.72383,-0.59376,11.85848
2.6783,82557.1786,-7.48667,-1.15401,14.31254
2.7009,82557.1986,-11.08276,-2.50194,14.20001
2.7189,82557.2186,-9.79228,-1.99676,13.40035
2.738,82557.2386,-3.30879,-0.93853,13.20163
2.7582,82557.2585,4.07972,1.64003,12.33732
2.7806,82557.2786,6.02381,3.87861,12.66533
2.8011,82557.2986,3.33512,2.09732,12.25831
2.8204,82557.3186,2.36308,3.43807,12.90714
2.8397,82557.3386,0.3304,2.92093,11.66216
2.8603,82557.3586,0.4142,1.91057,10.12987
2.881,82557.3786,2.4349,2.4756,10.8194
2.9124,82557.3986,-0.63207,0.84994,8.05888
2.9206,82557.4186,-0.08619,0.30646,7.8865
2.9395,82557.4386,2.47082,0.46687,7.03656
2.9608,82557.4596,6.32788,3.51229,6.4404
