AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
40.0173,84313.1735,-0.19468323888470307,-0.0932150911516056,-0.034361963125324024,-0.0226,0.02382,0.11851,21.78,-28.32,-15.42
40.0387,84313.1955,-0.2148184618499044,-0.2860318364775747,0.026023604010852353,-0.00733,-0.07514,0.04032,21.72,-28.32,-15.42
40.0706,84313.2166,-0.2283447954540627,-0.4301938038165493,0.0589478847407392,-0.04093,0.03787,0.05315,21.72,-28.98,-15.54
40.0875,84313.2366,-0.22842699266952854,-0.4941548557293129,0.04424612815374296,-0.00183,0.05498,0.08247,21.3,-28.98,-15.6
40.1081,84313.2566,-0.21890440846626794,-0.45837710033531115,-0.02301672806471622,0.00733,0.05498,0.08308,21.18,-29.22,-15.78
40.1185,84313.2766,-0.18849309621496624,-0.32979647540287566,-0.12923612519173844,0.01955,-0.0391,0.11668,20.94,-29.16,-15.72
40.1376,84313.2966,-0.1495250360015775,-0.15208181390074083,-0.2453355313746215,0.13439,-0.00489,0.15577,20.58,-28.92,-15.9
40.1666,84313.3175,-0.11114857274674338,0.018655867687749798,-0.3329279359124726,0.22602,0.03665,0.23274,20.46,-29.04,-15.6
40.1804,84313.3376,-0.05410450451561022,0.16933249307432235,-0.35815795915947035,0.05131,-0.0226,0.14294,20.58,-28.86,-15.42
40.2016,84313.3586,-0.02235229458445774,0.23696004737724072,-0.30425606164053143,-0.06658,-0.04765,0.1179,20.7,-28.5,-15.42
40.2253,84313.3796,-0.014717992512647117,0.21354867180294418,-0.17514466848085242,-0.09163,-0.22052,0.13928,21.0,-28.44,-15.3
40.2451,84313.4006,-0.01517435918725406,0.0915373832368055,0.006350733232700634,-0.32865,-0.24679,-0.01772,21.18,-28.2,-15.3
40.2644,84313.4206,-0.018767516093482838,-0.09293056024237623,0.20413114793429799,-0.23213,-0.16554,-0.0391,21.06,-28.08,-15.0
40.285,84313.4405,-0.019224150875554416,-0.28717028501120795,0.37982067906494166,-0.05009,-0.20831,0.04093,20.88,-28.32,-15.42
40.3044,84313.4605,-0.005174092956284939,-0.4359117207896937,0.5037249525646317,0.06781,-0.16432,0.17532,20.88,-28.02,-15.42
40.3329,84313.4814,0.0062956340787337275,-0.4971866873899858,0.5611768104068133,-0.03787,-0.1069,0.19548,20.7,-28.2,-16.08
40.3475,84313.5016,0.06626965854969201,-0.45503363277400466,0.5520505783392018,-0.00244,-0.011,0.19975,20.58,-28.44,-16.32
40.3649,84313.5226,0.12987099677594036,-0.3360155166219315,0.48691197127969765,-0.05437,0.03299,0.0452,20.64,-28.68,-16.26
40.3886,84313.5436,0.18903182526618445,-0.1809771089720648,0.3862897021537499,-0.13256,0.24496,-0.04154,20.58,-28.74,-16.74
40.4076,84313.5636,0.2048903626395745,-0.05459425397571018,0.27877833709908906,-0.05986,0.19303,-0.03787,20.34,-29.04,-16.2
40.428,84313.5846,0.17534569207595918,0.01185486287444211,0.19415348223373918,0.04948,0.06353,-0.03848,20.58,-28.62,-16.14
40.4476,84313.6045,0.10671051351528195,0.008848218655337,0.1522956537900182,0.13867,-0.14172,0.00183,20.64,-28.44,-16.02
40.4698,84313.6246,0.01708943952185804,-0.05292845758263216,0.15551482623565427,0.10568,-0.22846,-0.01405,20.58,-28.56,-15.9
40.4896,84313.6446,-0.06010295696560406,-0.13890364695628726,0.18828538417750273,0.09957,-0.28405,0.00672,20.64,-28.44,-16.32
40.5112,84313.6646,-0.1157880242187075,-0.22398478562135354,0.22348414412217643,0.0,-0.31582,-0.12217,20.34,-28.74,-16.2
40.5338,84313.6846,-0.14620452406400516,-0.2831004111931918,0.23270211860753598,-0.02932,-0.1069,-0.15699,20.1,-28.74,-16.14
40.5549,84313.7046,-0.16890321369833722,-0.29959874229835703,0.19762766879707883,0.0452,0.11545,-0.13561,19.74,-28.8,-15.72
40.5862,84313.7256,-0.1869562360400373,-0.26996542754404995,0.11783255454377262,0.05376,0.0788,-0.11545,19.92,-28.92,-15.78
40.5969,84313.7456,-0.24619354969005677,-0.1904844347954129,0.009206661729834309,-0.02382,-0.02016,-0.13073,20.22,-28.68,-16.08
40.6069,84313.7655,-0.30797376971738216,-0.08755709100444058,-0.1024173025447439,0.04398,-0.01405,-0.14905,20.4,-28.92,-16.32
40.6263,84313.7856,-0.35210280248937237,0.009111935366340482,-0.19210971855576808,0.07697,0.04765,-0.11423,20.58,-28.86,-16.62
40.6528,84313.8056,-0.37885705283677706,0.07763950759894529,-0.24460350932575992,0.02382,0.03604,-0.07208,21.0,-28.62,-16.62
40.6678,84313.8255,-0.4017906379664679,0.11117382755052144,-0.2579991675714979,0.03299,-0.09407,-0.09896,20.76,-29.16,-16.62
40.686,84313.8456,-0.4181448441506251,0.10152021643256098,-0.2404608104956285,0.06231,-0.15088,-0.0843,20.58,-28.86,-16.5
40.7091,84313.8655,-0.4317046912153046,0.05838236825705831,-0.20574574973112725,0.09652,-0.17226,-0.07514,21.12,-29.04,-16.56
40.7304,84313.8855,-0.4355807618495434,0.00720756437001489,-0.16602840372855354,0.07941,-0.12645,-0.05559,20.88,-28.98,-16.5
40.747,84313.9056,-0.4270483843701164,-0.03412424293312283,-0.12794628082858317,0.0055,-0.12462,-0.07819,21.06,-28.68,-16.5
40.7671,84313.9256,-0.40872022764783306,-0.06076433924507473,-0.0922095217950254,0.00183,-0.06842,-0.05009,20.88,-29.34,-16.8
40.7877,84313.9455,-0.38205432404231854,-0.07290158930252566,-0.05598320767447973,0.03604,-0.05315,0.00977,20.7,-28.92,-16.8
40.8094,84313.9676,-0.3500501117958322,-0.07417643610741942,-0.017036727376092742,0.03421,-0.08858,0.0391,20.58,-29.04,-16.86
40.8281,84313.9876,-0.3112295913416273,-0.06472618839489101,0.023199418852872356,0.03299,-0.10446,0.03421,20.4,-29.04,-16.56
40.8499,84314.0075,-0.2748336990569543,-0.04801375713008829,0.05828855660758414,0.03543,-0.07636,0.03299,20.7,-28.32,-16.44
40.8717,84314.0276,-0.24369340853876753,-0.028432012267533953,0.07975923481145308,-0.04643,-0.1124,-0.02505,20.64,-28.8,-16.5
40.8902,84314.0476,-0.22626564929272203,-0.015091700225775571,0.08090878115551448,-0.04032,-0.06475,-0.06353,20.52,-28.74,-16.62
40.9087,84314.0675,-0.23046525870587073,-0.012555635388288057,0.06054468024205484,0.01466,0.01833,-0.0391,20.46,-28.68,-16.98
40.9329,84314.0876,-0.2531408254667185,-0.018969433542634043,0.023948087535638152,0.0,0.03726,-0.03971,20.76,-28.74,-16.86
40.9574,84314.1076,-0.28433634339297725,-0.02538835056322334,-0.019298614938355385,-0.08613,0.00855,-0.04643,20.34,-28.8,-16.62
40.9712,84314.1275,-0.31382599110395976,-0.03335244064968503,-0.058866227826571915,-0.1069,0.00916,-0.08186,20.1,-28.62,-16.5
40.9884,84314.1476,-0.3169047712134443,-0.02868815320725257,-0.08580453632162488,-0.09224,0.0788,-0.08063,20.34,-28.74,-16.38
41.0084,84314.1675,-0.2905695521421429,-0.015599857038424205,-0.09483513534258137,-0.15577,0.09346,-0.06414,19.86,-28.68,-16.5
41.0333,84314.1875,-0.24694420905460227,-0.006616952821255869,-0.08387557587404793,-0.05925,0.01161,-0.02627,19.98,-28.14,-16.68
41.0494,84314.2075,-0.19777162716087293,-0.0009960874708828799,-0.05335647893841333,0.12584,-0.0843,0.00672,20.16,-28.56,-16.44
41.0674,84314.2276,-0.15334326364536705,0.0040956108407115424,-0.007512450332583853,0.16616,-0.15821,0.02321,19.86,-28.14,-16.38
41.087,84314.2475,-0.12079000005087318,0.015121311633798148,0.0441545731098536,-0.07208,-0.01405,0.03176,19.68,-28.32,-16.08
41.1081,84314.2675,-0.10800881970880577,0.028568951161985497,0.08760491736189024,-0.12523,0.09407,-0.00977,19.68,-28.62,-15.78
41.1273,84314.2875,-0.12962758198241883,0.02388491330371939,0.10831119365628794,-0.12095,0.12767,-0.05742,19.08,-28.32,-15.72
41.147,84314.3075,-0.18647796440731926,-0.006270836097903415,0.09675298880663341,-0.06536,0.0617,-0.07025,18.9,-28.56,-15.72
41.1674,84314.3275,-0.26274013464691615,-0.054334347347211126,0.05263445298994007,0.03604,0.03421,-0.0562,18.72,-28.68,-15.84
41.1872,84314.3475,-0.32827655645067716,-0.09876556992338914,-0.013631846202814657,0.11729,-0.02138,-0.02077,18.72,-28.26,-16.2
41.2069,84314.3676,-0.35384887793581826,-0.1237738974815083,-0.08428670317212905,0.02871,-0.0171,-0.01466,19.38,-28.2,-16.5
41.2316,84314.3875,-0.32894613751154483,-0.1288524299379644,-0.1419303441341242,-0.05009,0.0507,0.00733,19.8,-28.02,-16.68
41.2504,84314.4075,-0.26312989612419024,-0.12307162273548307,-0.17645836335434772,0.01527,-0.02688,0.05864,20.46,-27.78,-16.98
41.2702,84314.4276,-0.17978025487452212,-0.1126720398279689,-0.18777196412110442,0.06781,-0.06475,0.06048,20.52,-28.32,-16.74
41.2925,84314.4485,-0.10306318152053305,-0.09615554070069114,-0.1839756980987719,-0.00305,-0.10751,0.03176,20.58,-28.38,-16.86
41.3182,84314.4685,-0.046958689342295586,-0.06581604120397841,-0.17652053605604934,0.01344,-0.08308,0.02077,20.34,-28.56,-16.74
41.3319,84314.4895,-0.01770725971532259,-0.01587547125980702,-0.17415924426766516,0.02443,-0.02505,0.00428,20.22,-28.5,-16.68
41.3544,84314.5095,-0.023580168847018034,0.05019370613860353,-0.1781231586520473,-0.08063,0.16799,-0.02566,20.58,-28.5,-17.28
41.3752,84314.5305,-0.07379217575953977,0.11413011266425972,-0.18132871325320288,-0.11301,0.14966,-0.02688,20.22,-28.68,-17.04
41.3951,84314.5504,-0.16047010155582656,0.15731758109487728,-0.17230629110022377,-0.10812,0.02688,-0.04826,20.64,-28.74,-17.4
41.4118,84314.5705,-0.26287696775497577,0.16502877415940254,-0.1411489568361315,-0.14172,-0.00611,-0.0452,20.4,-28.98,-17.28
41.434,84314.5905,-0.3517972745767742,0.14774824459691768,-0.08438197747816112,-0.10629,0.011,-0.02932,20.22,-28.56,-17.1
41.4518,84314.6105,-0.4139015607072466,0.10530846794680125,-0.006763693804982651,-0.13195,0.03665,-0.02505,20.88,-28.38,-16.8
41.4766,84314.6305,-0.44238871094641136,0.06979391755255136,0.0794353881662424,-0.15455,0.05742,0.0055,20.28,-28.5,-16.68
41.4918,84314.6505,-0.44826479108313677,0.032146675212451306,0.15828700865761114,-0.16738,0.02443,0.01283,20.58,-28.14,-16.26
41.5141,84314.6705,-0.4366525540792193,0.027498855493757232,0.21541570634160756,-0.12278,-0.04948,0.02077,20.76,-28.38,-16.38
41.5348,84314.6915,-0.41384336369957464,0.04749203177959115,0.24285606413776328,-0.10934,-0.00305,0.00733,20.58,-28.62,-16.74
41.5522,84314.7116,-0.3868044739641462,0.0875542942255048,0.24143318973432848,-0.0843,0.12034,0.06842,21.18,-28.26,-17.1
41.5722,84314.7315,-0.36383407318056316,0.13936811335527008,0.22020093019204268,-0.05986,0.03054,0.1014,21.12,-28.44,-18.0
41.5927,84314.7515,-0.3505147073289614,0.18098908119320306,0.19311557427163528,-0.04276,0.02566,0.05253,20.94,-28.2,-17.7
41.6299,84314.7725,-0.3585303238352642,0.19685694065514345,0.17329562543660337,-0.00489,-0.0788,0.04581,21.24,-27.78,-17.58
41.6417,84314.7926,-0.35300284221858863,0.1807798187022167,0.16972933243766875,0.00733,-0.09224,0.02566,21.06,-27.9,-17.34
41.6606,84314.8123,-0.35530817362696926,0.14308499481574674,0.1805267526445764,-0.03299,-0.02871,0.06781,21.12,-28.14,-17.22
41.6754,84314.8325,-0.3534104991422515,0.0940840496790135,0.19684752907416936,-0.05131,-0.07758,0.10446,21.18,-28.38,-17.46
41.7066,84314.8535,-0.3573355604280243,0.06416268108224243,0.20495249862895903,-0.14355,0.03421,0.03848,20.82,-28.26,-17.16
41.717,84314.8735,-0.3638716683878306,0.017571947208108635,0.1947225047193708,-0.10324,0.08552,0.04337,20.52,-27.84,-17.04
41.7354,84314.8935,-0.37558158101562555,-0.014300840843575975,0.16406689701788935,-0.03971,0.04581,-0.00733,20.22,-27.36,-16.8
41.7545,84314.9135,-0.39026783768779233,-0.03491445743197202,0.12173820168880134,-0.04093,0.02443,-0.03604,19.74,-27.24,-16.38
41.7741,84314.9335,-0.4001793737171719,-0.04334473711649734,0.08296302364791863,-0.06231,0.01466,-0.02077,19.44,-27.3,-16.68
41.7963,84314.9536,-0.3992996632319145,-0.04603094257490135,0.0616029516564911,-0.1124,0.09163,0.05131,19.62,-27.48,-16.68
41.8172,84314.9746,-0.38807693138277155,-0.06283800508380652,0.06341798728213277,-0.0733,0.03726,0.13195,19.8,-27.48,-16.86
41.8504,84314.9956,-0.3812105277165319,-0.10551487934458856,0.08381456501253481,0.0226,0.01344,0.12767,20.34,-27.6,-17.34
41.8604,84315.0155,-0.35034494526354265,-0.15652768580008658,0.11314661614477473,0.11118,-0.06597,0.1014,20.4,-27.48,-17.1
41.8848,84315.0355,-0.3279809992319589,-0.21241237387222625,0.1378988938651169,0.02566,0.02749,0.06292,20.52,-27.84,-17.16
41.8992,84315.0554,-0.2969337355640983,-0.2433517182749265,0.15016658169124852,-0.02993,0.05315,0.06903,20.64,-28.02,-17.04
41.9303,84315.0765,-0.2517570680883341,-0.2265505520089932,0.14679663637652673,-0.09957,0.09774,0.06903,20.52,-28.08,-17.22
41.9501,84315.0965,-0.19783649631730554,-0.18812296254022615,0.1282135074409645,-0.0733,0.12767,0.12034,20.52,-28.2,-17.58
41.9675,84315.1175,-0.13219062880917773,-0.12549856617594443,0.10027516207813925,0.09346,0.02505,0.146,20.58,-28.08,-17.46
41.9848,84315.1375,-0.05904260969058066,-0.04458395661838663,0.0715673686333993,0.14722,-0.04337,0.1405,20.34,-28.26,-17.34
42.0088,84315.1575,0.0022105734454969535,0.033240429647997345,0.05080041968191118,0.19914,-0.13378,0.16371,20.4,-28.56,-16.92
42.0206,84315.1785,0.08015092829727098,0.1364862516720312,0.0427586778558684,0.2419,-0.08247,0.1686,20.46,-28.62,-16.62
42.0406,84315.1986,0.13370370132525908,0.21601954115839236,0.04676152903928177,0.03299,0.03115,0.06414,20.34,-28.62,-17.04
42.0579,84315.2185,0.15729565246749166,0.2648380456304742,0.05771983440144268,-0.05498,0.12095,-0.04093,20.52,-28.26,-16.8
42.0789,84315.2385,0.14145530006754067,0.269123613639899,0.0690059731201984,-0.04276,0.14233,-0.0617,20.22,-27.84,-16.62
42.0994,84315.2586,0.07896713498502321,0.22667907617127014,0.0743281751300291,-0.01466,0.08247,-0.02443,19.98,-27.78,-16.86
42.1187,84315.2785,-0.015323665556945476,0.15783432907498926,0.0685940669718672,0.01588,0.00733,-0.0562,19.62,-28.14,-16.32
42.1405,84315.2985,-0.11471111651755869,0.09198869008709287,0.05031799244093982,-0.00183,0.04093,-0.0672,19.44,-28.38,-16.26
42.1643,84315.3186,-0.19968719474675115,0.052707838019640595,0.022573547130136262,-0.06353,0.06231,-0.09163,19.5,-28.86,-16.44
42.1802,84315.3385,-0.27577766499113204,0.03540845767509148,-0.00882289005988035,-0.08491,0.08125,-0.10873,19.5,-28.98,-15.9
42.2036,84315.3585,-0.32803448527795404,0.03813867121774231,-0.036336726945911835,-0.06231,0.05192,-0.07575,19.44,-28.86,-15.84
42.2203,84315.3785,-0.3709157681574672,0.04105445172888546,-0.05315381320336954,0.01894,0.01344,-0.02993,19.5,-28.8,-15.84
42.2406,84315.3985,-0.39685413629625704,0.03869644868436401,-0.053186480558627736,0.06964,0.00672,-0.02627,19.26,-28.56,-15.96
42.2605,84315.4185,-0.4068786018185534,0.035057047061898966,-0.033650217968503426,0.05986,0.00611,-0.01161,19.62,-28.92,-16.68
42.2798,84315.4385,-0.404241170409653,0.030588892922761672,0.003594705651174479,-0.06903,-0.02993,-0.03787,19.62,-28.56,-16.98
42.3018,84315.4585,-0.3944487359299593,0.021812203405761885,0.05157512365612682,-0.15027,0.02932,-0.03421,19.86,-28.56,-16.92
42.3281,84315.4785,-0.38281629907573683,0.0008976314529484282,0.09985994261792364,-0.05253,-0.00977,-0.02566,20.1,-28.62,-16.92
42.3423,84315.4985,-0.37810220850938203,-0.03614344174224482,0.13773303126044212,0.04826,0.03176,-0.01772,20.04,-28.44,-16.92
42.3646,84315.5195,-0.3752788076132351,-0.07666677521398674,0.1583184843237877,0.05376,0.04276,0.00489,20.52,-28.44,-16.8
42.3814,84315.5396,-0.3755475789112077,-0.10201296635732453,0.15933784697452325,0.0672,0.00122,-0.00489,20.34,-28.32,-17.16
