AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0487,84273.1579,52.519932,23.437956,54.887512,0.30052024,0.36131355,0.48445034
0.0517,84273.1779,52.231934,23.175877,54.65797,0.30028218,0.3582038,0.4823775
0.0555,84273.1979,51.467163,22.315657,54.62714,0.29849836,0.3503502,0.4801912
0.0604,84273.2179,50.420261,20.860806,54.83868,0.296413,0.33829972,0.47820258
0.0871,84273.2379,49.321999,18.961346,55.226761,0.29528958,0.32339543,0.4763732
0.0986,84273.2579,48.220074,17.539341,55.75486,0.29179388,0.31178209,0.47685355
0.1303,84273.2779,47.051788,16.99333,55.988735,0.28500253,0.30492458,0.47772229
0.1381,84273.2979,45.828278,16.578354,55.965466,0.27793276,0.29804504,0.47723514
0.1591,84273.3178,44.724564,15.816908,55.890381,0.27327219,0.28900513,0.4755066
0.1781,84273.3379,43.920845,14.518209,55.719215,0.27320865,0.27696186,0.47170249
0.1988,84273.3579,42.95163,12.468384,55.466202,0.27510992,0.25880706,0.46567371
0.218,84273.3779,41.828491,10.813307,55.223457,0.27411374,0.24270336,0.46081981
0.2381,84273.3979,40.612514,10.424872,54.984486,0.26724324,0.23512115,0.4591161
0.2668,84273.4179,39.78664,10.429133,54.917877,0.26127821,0.23208778,0.45924431
0.2849,84273.4379,39.784595,10.123913,55.231361,0.26185548,0.23062162,0.46078235
0.2979,84273.4579,40.451565,8.99952,55.59045,0.27055988,0.22584017,0.46020412
0.3179,84273.4779,41.274433,6.960992,55.878281,0.28417692,0.21502115,0.45656219
0.338,84273.4979,42.083862,4.786409,56.058968,0.29834577,0.20298161,0.451442
0.3606,84273.5179,42.633682,3.075825,56.0993,0.30895302,0.19294663,0.44651765
0.3796,84273.5379,42.772907,2.758367,56.597317,0.31035832,0.19255492,0.44902429
0.3988,84273.5589,43.408417,3.572634,57.248352,0.3105841,0.20250067,0.45500198
0.4189,84273.5789,44.231022,3.736457,57.847271,0.31473309,0.20841798,0.45856461
0.4393,84273.5989,45.059616,3.420904,58.038361,0.32153675,0.20990017,0.45788094
0.4597,84273.6189,45.710175,0.477728,58.448803,0.33708513,0.19298087,0.45130959
0.4787,84273.6389,45.630138,-3.233446,58.51292,0.35087094,0.16674083,0.440759
0.5036,84273.6589,44.525639,-4.976999,60.195534,0.34761631,0.15504378,0.44942555
0.5532,84273.6789,42.091133,-4.485235,63.323853,0.32459629,0.15726978,0.47755632
0.563,84273.6989,39.189381,-4.373401,66.021645,0.30060422,0.15242922,0.50214326
0.5685,84273.7189,38.185623,-4.090243,66.674431,0.29163447,0.15147382,0.50925094
0.5934,84273.7389,39.529617,-4.448095,66.554916,0.3025355,0.15487409,0.50500947
0.5999,84273.7589,41.449814,-5.736715,67.311211,0.32013443,0.15691698,0.50294769
0.6199,84273.7789,43.049679,-8.066049,69.361023,0.33819985,0.154449,0.50678587
0.6393,84273.7989,44.298569,-10.917709,72.141731,0.35523835,0.14975882,0.51387221
0.6602,84273.8189,45.387836,-13.79519,74.971466,0.37135208,0.14517134,0.52061874
0.6855,84273.8389,46.551941,-16.651857,77.287636,0.38845143,0.14027436,0.52291429
0.7024,84273.8599,47.92289,-19.318638,78.843834,0.4066456,0.13579628,0.51943213
0.7208,84273.8799,49.301346,-21.551418,79.811646,0.42331639,0.13250273,0.51296365
0.7411,84273.8999,51.148056,-23.299248,80.427399,0.44045499,0.13387468,0.50382483
0.7672,84273.9199,52.72266,-26.040407,81.913422,0.45903412,0.1311233,0.49667674
0.8128,84273.9409,53.758007,-29.575907,83.999512,0.47719234,0.12330731,0.49131101
0.8236,84273.9609,54.052887,-33.287113,86.133003,0.49228159,0.11089227,0.48771274
0.8296,84273.9809,53.387905,-35.918785,87.570694,0.49913028,0.09682029,0.48808751
0.8476,84274.0009,52.394848,-34.676464,85.822357,0.49070486,0.09107406,0.48680785
0.8639,84274.0219,50.443417,-30.573103,82.10508,0.46661559,0.0900907,0.48839813
0.8852,84274.0419,47.570572,-25.263515,77.808861,0.4319309,0.09143317,0.49213636
0.9028,84274.0619,43.975224,-19.275505,73.840042,0.3883568,0.09761979,0.49903288
0.9227,84274.0819,40.223331,-15.46027,72.242561,0.34968543,0.09883073,0.51116133
0.9445,84274.1019,36.979176,-12.015656,71.983315,0.31351614,0.1050318,0.52741557
0.9623,84274.1219,34.844749,-8.953691,73.211777,0.28403279,0.11821225,0.54845375
0.9837,84274.1419,33.494644,-6.258287,75.371849,0.25965077,0.13452753,0.57208234
1.007,84274.1619,32.408855,-3.981906,77.84494,0.2379408,0.14926687,0.59540141
1.0248,84274.1819,31.849169,-1.727717,80.059761,0.21939008,0.16535108,0.61526614
1.0455,84274.2019,31.788485,1.620922,81.438065,0.19866997,0.18894713,0.6302833
1.0709,84274.2219,31.473972,5.803464,81.860031,0.17272626,0.21427225,0.64014482
1.0854,84274.2419,30.879131,8.920191,82.079163,0.1509752,0.23080446,0.64658403
1.1024,84274.2619,31.222923,10.052245,82.689529,0.14551982,0.2404356,0.65147251
1.1218,84274.2819,33.121231,10.467455,83.39386,0.15377596,0.2540938,0.65435272
1.1482,84274.3019,35.900532,11.067606,83.539063,0.16767651,0.2727623,0.65292388
1.1684,84274.3219,38.682304,11.615911,83.015503,0.18346655,0.2898657,0.64720774
1.1874,84274.3419,41.151115,12.044218,81.782433,0.19991089,0.30304292,0.63735646
1.2165,84274.3619,43.462109,12.279336,79.681259,0.2190084,0.31212693,0.62211621
1.2295,84274.3819,45.751816,9.671499,78.523705,0.25075826,0.30527863,0.6063872
1.2529,84274.4019,47.818062,7.110781,77.037521,0.28118074,0.29627046,0.58789951
1.2721,84274.4229,49.465599,5.383988,74.895317,0.30585676,0.28798082,0.56725168
1.288,84274.4428,50.343643,4.227809,72.697273,0.32255563,0.27881062,0.5486837
1.3097,84274.4629,50.476337,3.4368,70.648193,0.33204269,0.26855445,0.53320444
1.3331,84274.4829,49.721859,3.222218,68.953964,0.33199486,0.25892287,0.52315843
1.3457,84274.5029,50.505142,4.208395,67.468399,0.336097,0.26437044,0.51495796
1.3739,84274.5229,50.724266,4.690064,67.80407,0.33459675,0.26940367,0.51814014
1.3877,84274.5429,49.952496,4.01402,69.745766,0.32805339,0.26731792,0.53010273
1.4071,84274.5629,48.082962,2.278604,72.472572,0.31780279,0.25541836,0.54626465
1.4237,84274.5829,45.57753,0.030841,75.135567,0.30686292,0.23635451,0.56218845
1.4442,84274.6029,42.985584,-2.393117,77.337685,0.29813987,0.21370295,0.57527018
1.4642,84274.6229,40.695274,-6.361225,79.496193,0.30019689,0.18199396,0.58375734
1.4921,84274.6429,39.085773,-10.501697,80.659393,0.30975565,0.14983605,0.58400452
1.5067,84274.6629,38.08358,-14.718758,81.235847,0.32443827,0.1187374,0.57859713
1.5292,84274.6849,37.51738,-19.365593,82.075264,0.34367001,0.08800323,0.57202536
1.5506,84274.7049,37.004349,-23.69824,83.439987,0.36140329,0.06134577,0.56900853
1.5745,84274.7259,36.026066,-28.15624,85.300606,0.37733659,0.03308154,0.56963801
1.598,84274.7459,34.629696,-33.984402,88.045387,0.39855489,-0.00281643,0.57194525
1.6153,84274.7659,33.511044,-40.191154,91.382111,0.42454445,-0.03607967,0.57429731
1.627,84274.7859,32.584988,-46.189781,95.074837,0.45196989,-0.06380671,0.57705265
1.6542,84274.8059,31.57226,-51.600372,98.676598,0.47729689,-0.08710295,0.58004427
1.6669,84274.8259,30.432934,-56.468979,101.871635,0.50016552,-0.10813662,0.58182693
1.6862,84274.8459,30.100363,-60.129944,104.31105,0.51992047,-0.11935573,0.58018011
1.7069,84274.8659,30.162991,-63.483414,106.553795,0.53946716,-0.12638038,0.57631946
1.7312,84274.8859,29.861074,-67.033371,109.262009,0.55940759,-0.13367009,0.57455081
1.752,84274.9069,29.036047,-70.047256,112.270195,0.57572973,-0.13913134,0.57810634
1.7734,84274.9279,27.732079,-72.209694,115.135292,0.58670247,-0.14339101,0.58631355
1.8065,84274.9489,27.012672,-72.335777,116.439026,0.58709908,-0.14194104,0.59468526
