AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0477,84273.1569,-0.3207,-0.38179,-0.21014
0.0494,84273.1669,-0.55405,-0.56627,-0.23824
0.0506,84273.1769,-0.77213,-0.77397,-0.26389
0.0523,84273.1869,-0.956,-0.99632,-0.28344
0.0542,84273.1969,-1.05252,-1.14659,-0.23152
0.0575,84273.2069,-1.04641,-1.28587,-0.17837
0.0589,84273.2169,-1.00548,-1.46302,-0.1295
0.0669,84273.2269,-1.00365,-1.43187,-0.07697
0.0862,84273.2369,-1.01404,-1.09834,-0.00428
0.0878,84273.2469,-1.01587,-0.73487,-0.02016
0.0977,84273.2569,-1.01587,-0.38973,-0.11973
0.1278,84273.2669,-1.03481,-0.26756,-0.20953
0.1291,84273.2768,-1.04397,-0.281,-0.2865
0.1309,84273.2869,-1.05252,-0.42944,-0.28161
0.1373,84273.2969,-1.01098,-0.62614,-0.25717
0.1494,84273.3069,-0.94867,-0.75014,-0.23885
0.1571,84273.3168,-0.83505,-1.08245,-0.20647
0.1654,84273.3269,-0.7758,-1.37078,-0.20342
0.177,84273.3369,-0.81673,-1.76784,-0.25962
0.1854,84273.3469,-0.87232,-2.02502,-0.28466
0.1981,84273.3569,-0.90042,-1.81916,-0.281
0.2054,84273.3669,-0.91324,-1.2987,-0.30543
0.2172,84273.3769,-0.90286,-0.69028,-0.27917
0.2254,84273.3869,-0.84116,-0.30238,-0.22358
0.2372,84273.3969,-0.64507,-0.15027,-0.09468
0.2454,84273.4069,-0.41783,0.00305,0.08674
0.2603,84273.4169,-0.08735,0.02505,0.32193
0.2691,84273.4269,0.22541,-0.2193,0.45815
0.283,84273.4369,0.5058,-0.54245,0.53023
0.2859,84273.4468,0.62064,-0.92974,0.52107
0.2972,84273.4568,0.6805,-1.41049,0.46731
0.3054,84273.4669,0.68906,-1.65972,0.41539
0.3172,84273.4769,0.70677,-1.72753,0.35613
0.3253,84273.4869,0.69455,-1.68843,0.26267
0.3371,84273.4969,0.68234,-1.67316,0.15455
0.3469,84273.5069,0.57238,-1.19424,0.19853
0.3599,84273.5169,0.3036,-0.27733,0.35247
0.3654,84273.5269,0.23274,0.44043,0.45754
0.3786,84273.5369,0.39401,1.13804,0.5058
