AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0469,84273.1526,20.82,-5.58,-9.84
0.0501,84273.1726,20.64,-5.4,-9.66
0.0529,84273.1926,20.88,-5.28,-10.38
0.0582,84273.2126,21.18,-4.62,-10.86
0.0855,84273.2326,21.06,-4.44,-11.82
0.097,84273.2526,21.06,-4.26,-12.96
0.1285,84273.2725,20.58,-4.14,-14.34
0.1366,84273.2926,20.22,-4.08,-15.48
0.1563,84273.3125,20.16,-3.54,-16.32
0.1763,84273.3326,19.74,-2.94,-16.74
0.197,84273.3526,19.8,-2.4,-16.74
0.2165,84273.3726,19.62,-1.98,-17.22
0.2365,84273.3926,19.08,-1.5,-18.42
0.257,84273.4126,19.02,-1.26,-19.86
0.2823,84273.4326,18.6,-0.9,-20.7
0.2965,84273.4525,18.72,-0.66,-21.48
0.3165,84273.4726,18.66,-1.14,-21.36
0.3365,84273.4926,18.3,-1.74,-21.3
0.3569,84273.5126,17.82,-2.16,-21.84
0.378,84273.5326,16.74,-2.7,-22.14
0.3975,84273.5536,16.32,-2.52,-22.38
0.4174,84273.5736,16.08,-2.82,-22.38
0.4379,84273.5936,16.2,-3.6,-22.02
0.4582,84273.6136,15.78,-3.96,-21.9
0.4774,84273.6336,14.94,-4.98,-22.08
0.4991,84273.6536,13.98,-4.98,-22.5
0.5282,84273.6736,12.72,-5.16,-23.28
0.5608,84273.6936,11.7,-5.04,-23.82
0.5653,84273.7136,11.88,-4.74,-24.36
0.5911,84273.7336,12.12,-5.16,-24.18
0.5979,84273.7536,12.54,-4.92,-24
0.618,84273.7736,13.14,-5.58,-23.46
0.6377,84273.7935,12.9,-6.48,-22.68
0.6578,84273.8136,12.24,-7.44,-22.32
0.6789,84273.8336,11.4,-8.76,-21.66
0.6994,84273.8546,10.32,-10.02,-20.82
0.7187,84273.8746,9.36,-11.1,-20.34
0.7387,84273.8946,9.18,-11.76,-20.1
0.7604,84273.9146,9,-12.6,-19.26
0.7882,84273.9356,9,-13.14,-18.78
0.8205,84273.9556,8.7,-13.74,-18.36
0.8264,84273.9756,7.62,-14.52,-17.46
0.8458,84273.9956,6.54,-14.82,-18.18
0.8617,84274.0166,5.88,-15.06,-18.96
0.8839,84274.0366,5.16,-14.52,-19.68
0.901,84274.0566,5.22,-13.68,-21.3
0.9213,84274.0766,5.46,-12.66,-22.86
0.9408,84274.0966,6,-11.28,-24.66
0.9607,84274.1166,7.02,-9.84,-25.86
0.9812,84274.1366,8.04,-8.34,-26.52
1.003,84274.1566,9.48,-7.2,-26.16
1.0232,84274.1766,10.5,-6.42,-24.9
1.0408,84274.1966,11.34,-6.12,-23.94
1.065,84274.2166,12.48,-6.48,-22.86
1.0844,84274.2366,13.44,-6.9,-21.48
1.1009,84274.2566,14.7,-7.26,-20.1
1.1206,84274.2766,15.6,-7.8,-18.84
1.1424,84274.2966,15.66,-8.28,-17.28
1.164,84274.3166,15.42,-8.82,-16.26
1.1828,84274.3366,14.58,-9.72,-15
1.212,84274.3566,14.16,-10.62,-13.8
1.2255,84274.3766,14.4,-11.04,-12.66
1.2467,84274.3966,14.58,-11.34,-11.4
1.269,84274.4176,14.94,-11.34,-10.92
1.2853,84274.4375,15.12,-10.86,-10.2
1.3024,84274.4576,15.24,-10.8,-9.9
1.3232,84274.4776,15.9,-10.2,-9.9
1.3441,84274.4976,16.38,-9.6,-9.66
1.3724,84274.5176,17.28,-9.24,-9.72
1.3821,84274.5376,17.64,-9,-9.48
1.4058,84274.5576,17.1,-9.12,-9.36
1.422,84274.5776,16.98,-9.42,-9.9
1.4421,84274.5976,16.38,-9.72,-10.62
1.4621,84274.6176,15.96,-9.84,-11.94
1.4865,84274.6376,15.72,-10.2,-13.8
1.5035,84274.6576,14.82,-10.38,-15.66
1.5259,84274.6796,13.68,-10.92,-17.88
1.5456,84274.6996,12.12,-10.86,-20.04
1.5693,84274.7206,10.68,-10.92,-21.54
1.5927,84274.7406,8.82,-11.16,-22.86
1.6131,84274.7606,6.54,-11.52,-23.76
1.6251,84274.7806,3.9,-12.3,-23.94
1.6501,84274.8006,0.72,-12.84,-23.88
1.6654,84274.8206,-2.76,-13.56,-23.64
1.6848,84274.8406,-5.7,-13.92,-22.74
1.7054,84274.8606,-8.76,-14.4,-21.66
1.7265,84274.8806,-11.7,-15.24,-20.58
1.7478,84274.9016,-14.04,-15.84,-18.78
1.769,84274.9225,-16.92,-15.96,-16.68
1.7952,84274.9436,-19.32,-15.96,-15.12
1.81,84274.9636,-21.36,-15.54,-13.74
1.8324,84274.9836,-23.28,-14.82,-13.26
1.855,84275.0036,-24.18,-14.34,-13.68
1.872,84275.0236,-24.3,-14.4,-14.46
1.8891,84275.0436,-23.7,-13.92,-15.66
1.9078,84275.0636,-22.26,-13.92,-16.98
1.9278,84275.0836,-20.46,-14.52,-18.18
1.9478,84275.1036,-17.94,-13.98,-19.56
1.9732,84275.1236,-15.9,-14.94,-20.04
1.9916,84275.1436,-13.38,-15.12,-20.58
2.009,84275.1636,-11.1,-14.82,-20.94
