AppTimestamp(s),MAC,RSSI
0.8427,BE:AC:20:23:00:04,-77
0.8739,BE:AC:20:23:00:03,-101
0.9981,BE:AC:20:23:00:04,-78
1.2016,BE:AC:20:23:00:04,-85
1.2642,BE:AC:20:23:00:03,-93
1.3675,BE:AC:20:23:00:01,-93
1.3922,BE:AC:20:23:00:02,-76
1.4027,BE:AC:20:23:00:04,-81
1.6314,BE:AC:20:23:00:02,-75
1.6393,BE:AC:20:23:00:04,-85
1.8511,BE:AC:20:23:00:02,-87
1.8947,BE:AC:20:23:00:03,-93
2.0181,BE:AC:20:23:00:02,-82
2.0301,BE:AC:20:23:00:04,-83
2.1964,BE:AC:20:23:00:01,-95
2.2221,BE:AC:20:23:00:02,-77
2.2335,BE:AC:20:23:00:04,-84
2.2535,BE:AC:20:23:00:03,-95
2.318,BE:AC:20:23:00:06,-92
2.4138,BE:AC:20:23:00:02,-78
2.4365,BE:AC:20:23:00:04,-75
2.6592,BE:AC:20:23:00:01,-92
2.669,BE:AC:20:23:00:02,-77
2.8412,BE:AC:20:23:00:01,-93
2.8465,BE:AC:20:23:00:02,-81
3.0401,BE:AC:20:23:00:02,-74
3.2505,BE:AC:20:23:00:04,-78
3.2575,BE:AC:20:23:00:02,-90
3.4788,BE:AC:20:23:00:01,-97
3.4886,BE:AC:20:23:00:04,-85
3.4956,BE:AC:20:23:00:02,-92
3.5511,BE:AC:20:23:00:06,-93
4.2514,BE:AC:20:23:00:02,-83
4.9122,BE:AC:20:23:00:03,-92
5.2763,BE:AC:20:23:00:04,-77
5.2843,BE:AC:20:23:00:02,-75
5.4842,BE:AC:20:23:00:04,-86
5.4963,BE:AC:20:23:00:02,-86
5.5232,BE:AC:20:23:00:03,-98
5.5788,BE:AC:20:23:00:06,-98
5.7142,BE:AC:20:23:00:04,-79
5.7307,BE:AC:20:23:00:02,-73
5.8821,BE:AC:20:23:00:04,-77
5.9207,BE:AC:20:23:00:01,-94
5.9465,BE:AC:20:23:00:02,-71
5.9574,BE:AC:20:23:00:03,-96
6.4293,BE:AC:20:23:00:05,-98
6.5345,BE:AC:20:23:00:01,-96
6.7427,BE:AC:20:23:00:02,-79
6.7612,BE:AC:20:23:00:03,-95
6.9388,BE:AC:20:23:00:03,-97
7.1579,BE:AC:20:23:00:02,-86
7.162,BE:AC:20:23:00:04,-86
7.3571,BE:AC:20:23:00:01,-95
7.3835,BE:AC:20:23:00:02,-81
7.7683,BE:AC:20:23:00:04,-72
7.7812,BE:AC:20:23:00:02,-80
8.3731,BE:AC:20:23:00:02,-80
9.3867,BE:AC:20:23:00:04,-83
9.6075,BE:AC:20:23:00:04,-80
9.739,BE:AC:20:23:00:05,-95
9.795,BE:AC:20:23:00:04,-83
9.8045,BE:AC:20:23:00:02,-82
9.8184,BE:AC:20:23:00:03,-98
10.013,BE:AC:20:23:00:03,-98
10.1974,BE:AC:20:23:00:04,-80
10.2185,BE:AC:20:23:00:03,-93
10.4217,BE:AC:20:23:00:04,-84
10.4278,BE:AC:20:23:00:02,-77
10.627,BE:AC:20:23:00:04,-83
10.838,BE:AC:20:23:00:01,-94
10.8456,BE:AC:20:23:00:02,-79
11.0526,BE:AC:20:23:00:04,-85
11.2687,BE:AC:20:23:00:02,-80
11.282,BE:AC:20:23:00:04,-84
11.4608,BE:AC:20:23:00:02,-79
11.47,BE:AC:20:23:00:04,-81
11.4777,BE:AC:20:23:00:03,-93
11.8645,BE:AC:20:23:00:03,-96
12.4524,BE:AC:20:23:00:02,-73
12.6552,BE:AC:20:23:00:02,-76
12.6725,BE:AC:20:23:00:04,-88
12.8382,BE:AC:20:23:00:06,-93
12.873,BE:AC:20:23:00:01,-97
13.0894,BE:AC:20:23:00:02,-75
13.1952,BE:AC:20:23:00:06,-92
13.2943,BE:AC:20:23:00:02,-71
13.3009,BE:AC:20:23:00:04,-84
13.3146,BE:AC:20:23:00:01,-96
13.6794,BE:AC:20:23:00:02,-77
13.9136,BE:AC:20:23:00:03,-97
14.0279,BE:AC:20:23:00:05,-98
14.1046,BE:AC:20:23:00:02,-71
14.1113,BE:AC:20:23:00:03,-91
14.2213,BE:AC:20:23:00:05,-97
14.3021,BE:AC:20:23:00:02,-77
14.313,BE:AC:20:23:00:04,-78
14.5408,BE:AC:20:23:00:02,-78
14.712,BE:AC:20:23:00:02,-74
14.9705,BE:AC:20:23:00:02,-77
14.9844,BE:AC:20:23:00:01,-94
15.117,BE:AC:20:23:00:04,-86
15.1227,BE:AC:20:23:00:02,-71
15.3383,BE:AC:20:23:00:04,-77
15.5558,BE:AC:20:23:00:04,-81
15.5625,BE:AC:20:23:00:01,-94
15.6571,BE:AC:20:23:00:06,-92
15.7264,BE:AC:20:23:00:04,-83
15.9283,BE:AC:20:23:00:04,-81
15.935,BE:AC:20:23:00:02,-76
17.1661,BE:AC:20:23:00:04,-86
17.1728,BE:AC:20:23:00:02,-74
17.3925,BE:AC:20:23:00:03,-96
17.3973,BE:AC:20:23:00:02,-78
17.5865,BE:AC:20:23:00:04,-81
17.5918,BE:AC:20:23:00:02,-73
17.7892,BE:AC:20:23:00:04,-83
18.1999,BE:AC:20:23:00:04,-86
18.2063,BE:AC:20:23:00:02,-82
18.6239,BE:AC:20:23:00:04,-84
