AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
62.6547,49.461200270189,11.110964772206,0
74.6319,49.461141911669,11.110943028983,0
104.506,49.461141911669,11.110943028983,-2
112.2494,49.461131579896,11.111006458661,-2
128.7823,49.461131579896,11.111006458661,-2
139.5392,49.461141911669,11.110943028983,-2
167.8863,49.461141911669,11.110943028983,0
177.0651,49.461200270189,11.110964772206,0
190.6479,49.461200270189,11.110964772206,0
202.6883,49.461141911669,11.110943028983,0
232.2411,49.461141911669,11.110943028983,-2
240.3472,49.461131579896,11.111006458661,-2
253.8842,49.461131579896,11.111006458661,-2
264.6801,49.461141911669,11.110943028983,-2
292.7264,49.461141911669,11.110943028983,0
302.3311,49.461200270189,11.110964772206,0
