AppTimestamp(s),MAC,Frequency,RSSI
1.228,20:23:00:00:00:01,2437,-50
1.228,20:23:00:00:00:80,5220,-60
1.228,20:23:00:00:00:55,2427,-61
1.228,20:23:00:00:00:79,5220,-61
1.228,20:23:00:00:00:45,2412,-63
1.228,20:23:00:00:00:09,5200,-64
3.2176,20:23:00:00:00:55,2427,-57
3.2176,20:23:00:00:00:80,5220,-64
3.2176,20:23:00:00:00:44,2462,-64
3.2176,20:23:00:00:00:82,2462,-64
3.2176,20:23:00:00:00:79,5220,-64
3.2176,20:23:00:00:00:01,2437,-65
5.243,20:23:00:00:00:01,2437,-52
5.243,20:23:00:00:00:55,2427,-58
5.243,20:23:00:00:00:09,5200,-58
5.243,20:23:00:00:00:80,5220,-62
5.243,20:23:00:00:00:79,5220,-62
5.243,20:23:00:00:00:44,2462,-64
7.2243,20:23:00:00:00:09,5200,-59
7.2243,20:23:00:00:00:01,2437,-62
7.2243,20:23:00:00:00:80,5220,-62
7.2243,20:23:00:00:00:79,5220,-62
7.2243,20:23:00:00:00:55,2427,-66
7.2243,20:23:00:00:00:15,2452,-66
9.235,20:23:00:00:00:01,2437,-51
9.235,20:23:00:00:00:45,2412,-57
9.235,20:23:00:00:00:55,2427,-60
9.235,20:23:00:00:00:09,5200,-60
9.235,20:23:00:00:00:80,5220,-63
9.235,20:23:00:00:00:79,5220,-63
11.2318,20:23:00:00:00:01,2437,-55
11.2318,20:23:00:00:00:09,5200,-57
11.2318,20:23:00:00:00:55,2427,-59
11.2318,20:23:00:00:00:80,5220,-59
11.2318,20:23:00:00:00:79,5220,-60
11.2318,20:23:00:00:00:44,2462,-62
13.2233,20:23:00:00:00:01,2437,-51
13.2233,20:23:00:00:00:09,5200,-54
13.2233,20:23:00:00:00:55,2427,-58
13.2233,20:23:00:00:00:15,2452,-62
13.2233,20:23:00:00:00:80,5220,-63
13.2233,20:23:00:00:00:79,5220,-63
15.2491,20:23:00:00:00:01,2437,-55
15.2491,20:23:00:00:00:09,5200,-57
15.2491,20:23:00:00:00:80,5220,-59
15.2491,20:23:00:00:00:79,5220,-60
15.2491,20:23:00:00:00:44,2462,-62
15.2491,20:23:00:00:00:55,2427,-63
17.2069,20:23:00:00:00:01,2437,-51
17.2069,20:23:00:00:00:55,2427,-60
17.2069,20:23:00:00:00:80,5220,-63
17.2069,20:23:00:00:00:79,5220,-63
17.2069,20:23:00:00:00:15,2452,-65
17.2069,20:23:00:00:00:45,2412,-66
19.2107,20:23:00:00:00:01,2437,-56
19.2107,20:23:00:00:00:55,2427,-57
19.2107,20:23:00:00:00:80,5220,-61
19.2107,20:23:00:00:00:79,5220,-61
19.2107,20:23:00:00:00:15,2452,-62
19.2107,20:23:00:00:00:09,5200,-64
21.2396,20:23:00:00:00:01,2437,-56
21.2396,20:23:00:00:00:09,5200,-60
21.2396,20:23:00:00:00:44,2462,-61
