AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0592,14831.0769,-0.34969896971075176,-0.3394625789076473,-0.2121038597107585,0.09917664813944702,0.05199600338826092,-0.34064222871417293,-0.42258195869467485,4.637970352311415,-38.29937297029582,65.682549,72.46315640332924,0.0,65.682549,0.7298532543725347,0.25628701,0.328603,0.54189599,1.0,0.0,0.0,0.0,86.25181347608127
0.064,14831.097,-0.2823412457108123,-0.27397819035609094,-0.13282427741962266,0.1043449691876886,-0.03836692124369182,-0.2607923129349378,-0.39185798462914434,4.772009440938162,-38.27269995962084,65.36721,71.78453346949638,0.0,65.36721,0.7317495887960442,0.258212,0.32687399,0.53946501,1.0,0.0,0.0,0.0,85.93346104253543
0.0728,14831.1171,-0.24800867158532025,-0.20372559178661565,-0.0461128987610806,0.10925671344955828,-0.08911008638471929,-0.2026132551953833,-0.18725996268659628,4.882366295423268,-38.2589554091037,65.392899,71.49667687147256,0.0,65.392899,0.7333798960888681,0.25790101,0.323991,0.53913897,1.0,0.0,0.0,0.0,85.65900771759505
0.0762,14831.1371,-0.21878565756904145,-0.13381813454662161,0.03934627404014179,0.11179702412659127,-0.084778972757332,-0.17552623638438725,0.03297751618882927,4.9729420332135845,-38.25988839804728,65.535988,71.40463033936032,0.0,65.535988,0.7345713660931383,0.25691101,0.321251,0.53962898,1.0,0.0,0.0,0.0,85.45798099766054
0.0767,14831.1572,-0.19353676429138655,-0.09411352262374129,0.09637662603584474,0.10878959311074188,-0.043947588503705316,-0.17414345134849252,0.13496554227263502,5.123346039645392,-38.263584104857884,65.598396,71.16620558650594,0.0,65.59839599999998,0.7354273993739967,0.257691,0.319065,0.539388,1.0,0.0,0.0,0.0,85.31331372200293
0.0909,14831.1772,-0.19207753559575913,-0.07237637237950079,0.10154887272774182,0.09942847694116376,-0.0055725100214823325,-0.18546419988491109,0.0827908238555608,5.257462214141258,-38.274253163939505,65.477081,70.81669320197695,0.0,65.477081,0.7359250134479868,0.25968301,0.318389,0.53815198,1.0,0.0,0.0,0.0,85.22912714665927
0.1133,14831.1973,-0.213439165419687,-0.06464338284170701,0.05724667420939511,0.08633327523016211,-0.0025509175693403247,-0.19902685907422607,-0.09204199203574603,5.3638165508243665,-38.28645442319825,65.18911,70.38431866185971,0.0,65.18911,0.7361376789847806,0.26247999,0.31909001,0.53608501,1.0,0.0,0.0,0.0,85.19312778559633
0.1431,14831.2174,-0.2414213616447194,-0.07608622954109201,-0.003940242532740612,0.07548284332870739,-0.039619770407319226,-0.20943063525773,-0.25645811402046803,5.484083468530179,-38.292242379239184,64.879578,69.89069858457664,0.0,64.87957799999998,0.7364665781992961,0.26549801,0.319626,0.53382301,1.0,0.0,0.0,0.0,85.13742851308032
0.1508,14831.2375,-0.26173060645284263,-0.08444073358961957,-0.03927916013626742,0.07414014077158956,-0.09043118349887705,-0.21348303636161992,-0.24190772918812442,5.540815776510884,-38.30671823218289,64.65358,69.50850689834779,0.0,64.65358,0.7375168406926306,0.266471,0.31898901,0.53226697,1.0,0.0,0.0,0.0,84.95936821670811
0.1727,14831.2576,-0.2758737645364162,-0.10138746548934607,-0.027817843789479824,0.08570752941402843,-0.1178810202513414,-0.207117057423463,0.03529147216769957,5.573883425968455,-38.3254491383962,64.577141,69.17166894738365,0.0,64.57714099999998,0.7397582142965493,0.26541299,0.31591001,0.53152102,1.0,0.0,0.0,0.0,84.57835357767682
