AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0592,14831.0769,-2.32963,7.12297,6.00245
0.064,14831.097,-2.36794,7.15888,5.71753
0.0728,14831.1171,-2.22428,7.23071,5.91625
0.0762,14831.1371,-2.06865,7.21874,6.44539
0.0767,14831.1572,-1.92979,7.21874,6.76143
0.0909,14831.1772,-1.89866,7.2331,6.87636
0.1133,14831.1973,-1.99683,7.31451,6.53876
0.1431,14831.2174,-2.01598,7.36,5.88992
0.1508,14831.2375,-2.04471,7.36479,5.47571
0.1727,14831.2576,-1.97288,7.3169,5.84682
0.1913,14831.2777,-1.81007,7.111,6.67045
0.2105,14831.2978,-1.93457,7.12776,7.13733
0.2348,14831.3179,-2.08781,7.16846,6.79735
0.2502,14831.338,-2.23146,7.29057,6.07667
0.2732,14831.3581,-2.13569,7.38634,5.56429
0.3019,14831.3782,-1.86035,7.28338,5.65288
0.3105,14831.3983,-1.72388,7.2355,6.19399
0.3334,14831.4184,-1.73824,7.19719,6.75664
0.3551,14831.4385,-1.52515,7.25465,6.94579
0.3708,14831.4586,-1.30727,7.34085,6.90269
0.3977,14831.4788,-1.30249,7.45098,6.78537
0.4129,14831.4989,-1.35755,7.47971,6.49088
0.4386,14831.519,-1.44135,7.32888,6.17005
0.4506,14831.5391,-1.10855,7.17325,6.5244
0.4759,14831.5593,-0.39984,7.2786,7.51323
0.5155,14831.5794,0.59617,6.96016,8.48531
0.5414,14831.5995,0.66561,6.53158,8.55953
0.5619,14831.6196,0.58899,6.14371,8.25307
0.564,14831.6397,0.82842,5.92822,8.19321
0.5727,14831.6598,1.24742,5.81809,8.0711
0.597,14831.6798,1.65684,5.89949,7.48211
0.6201,14831.6999,2.01598,6.03836,6.86199
0.6377,14831.72,2.3009,6.01442,6.65608
0.6539,14831.7401,2.2602,5.94259,7.02001
0.6784,14831.7602,2.09738,5.91865,7.45098
0.6988,14831.7803,1.85077,5.95935,7.06551
0.7189,14831.8004,1.53952,5.99287,6.27779
0.7343,14831.8205,1.37192,6.05991,6.12695
0.755,14831.8405,1.3384,6.10301,6.58665
0.7724,14831.8606,1.0032,6.00484,6.92424
0.7997,14831.8806,0.90982,6.01681,7.33127
0.8155,14831.9006,0.81884,6.11258,7.50366
0.8367,14831.9207,0.68237,6.21554,7.30972
0.8524,14831.9407,0.6704,6.33525,7.21874
0.8732,14831.9607,0.64167,6.38314,7.40789
0.8934,14831.9807,0.419,6.43342,7.70238
0.9124,14832.0008,0.19394,6.43342,7.68562
0.9364,14832.0208,0.20591,6.48609,7.74069
0.953,14832.0408,0.49561,6.61778,7.58027
0.9714,14832.0608,0.62251,6.72552,7.12536
0.9958,14832.0808,0.34238,6.65608,6.83326
1.0186,14832.1008,-0.39984,6.46454,7.47253
1.0313,14832.1208,-0.39506,6.54116,8.29616
1.0533,14832.1408,0.00479,6.80932,8.18603
1.0786,14832.1608,-0.23943,6.95297,7.8628
1.097,14832.1808,-1.10137,6.96255,7.91547
1.1207,14832.2008,-1.90345,6.90748,8.05195
1.1365,14832.2208,-2.11893,6.96255,8.59784
1.1539,14832.2408,-2.55469,6.82847,9.06233
1.1726,14832.2608,-3.34001,6.47651,9.6609
1.1961,14832.2808,-5.34163,5.44458,9.9123
1.227,14832.3008,-7.42943,3.61296,9.78301
1.2704,14832.3208,-6.79735,1.34558,9.40232
1.2711,14832.3408,-4.31209,-0.1269,8.42545
1.2748,14832.3607,-1.97049,-1.40065,5.88273
1.295,14832.3807,0.51237,-2.34639,5.41824
1.3122,14832.4007,2.97608,-3.00003,5.44219
1.3322,14832.4207,5.26262,-3.57944,4.57785
1.3506,14832.4407,7.56351,-3.72789,3.37832
1.3722,14832.4607,8.77262,-3.84521,2.76539
1.3957,14832.4807,9.15092,-3.96492,2.36794
1.4119,14832.5007,9.9123,-3.79493,1.26178
1.4346,14832.5207,11.28661,-3.09101,-0.21788
1.4548,14832.5407,13.06077,-2.02316,-1.30967
1.4722,14832.5607,14.86605,-0.82602,-1.03912
1.5053,14832.5807,15.98897,-0.1269,0.91222
1.5226,14832.6007,16.68091,0.22506,3.46691
1.5515,14832.6207,17.60989,0.48125,5.3129
1.5632,14832.6407,18.80942,0.75659,4.81249
1.5777,14832.6607,19.43193,0.84757,3.86915
1.6051,14832.6807,19.64742,0.6273,4.0559
1.6172,14832.7007,19.87727,0.18196,4.34561
1.6317,14832.7207,19.58277,-0.51237,3.65606
1.6528,14832.7407,17.99537,-1.30727,2.24104
1.6724,14832.7606,15.5987,-2.09738,0.89067
1.6946,14832.7806,12.12221,-2.71271,0.95053
1.7135,14832.8006,9.09585,-2.65046,1.9226
1.7333,14832.8206,7.34563,-1.98725,2.32005
1.7532,14832.8406,6.4382,-1.44375,1.89387
1.7739,14832.8606,5.95456,-1.08461,1.10137
1.8082,14832.8806,4.54194,-1.48445,1.35995
1.8135,14832.9006,2.77736,-1.85077,2.43019
1.8371,14832.9206,1.74543,-1.69754,3.929
1.8531,14832.9406,1.30727,-1.34798,4.30251
1.8708,14832.9606,0.69434,-1.10855,4.7694
1.8943,14832.9806,0.31126,-0.95053,6.62017
1.923,14833.0006,-0.05986,-0.70871,8.46137
1.934,14833.0206,-1.56586,-0.68476,10.21637
1.9535,14833.0406,-1.96809,-0.56984,11.92349
1.9748,14833.0606,-1.34079,-0.61533,13.51329
1.9905,14833.0806,-1.87951,-1.13249,15.35448
2.0112,14833.1006,-2.32724,-1.81247,16.96823
2.0326,14833.1206,-1.86275,-2.19794,18.08396
2.0806,14833.1406,-0.72307,-2.49244,19.0273
2.0911,14833.1606,0.01676,-2.7582,19.36489
2.0952,14833.1805,0.45491,-2.91623,19.22124
2.1178,14833.2005,0.95532,-2.86595,18.97942
2.1312,14833.2205,1.74543,-2.52596,18.79506
2.1522,14833.2405,1.85317,-1.95133,18.37606
2.1712,14833.2605,1.02954,-1.24981,18.13424
2.1978,14833.2805,0.23703,-0.51237,17.41835
2.2136,14833.3005,-0.86433,0.30886,15.23238
2.2318,14833.3205,-1.81725,1.34319,13.86046
2.2572,14833.3405,-2.31287,2.32963,12.06236
2.2724,14833.3605,-2.83482,3.32565,10.89634
2.2907,14833.3805,-2.93059,4.06787,10.25468
2.3108,14833.4005,-2.68877,4.57067,8.45418
2.3362,14833.4205,-3.31128,4.90108,8.0711
2.3689,14833.4405,-3.57705,4.82446,7.66886
2.3774,14833.4605,-2.57145,4.42701,5.90189
2.4012,14833.4805,-0.99841,4.03914,3.27297
2.4112,14833.5005,-1.47966,3.60578,2.25062
2.4315,14833.5205,-2.3009,2.71271,3.012
2.4524,14833.5405,-1.7981,1.15643,4.08224
2.4744,14833.5605,-1.01038,-0.5028,3.08383
2.5107,14833.5804,-0.77335,-1.92021,-1.66881
2.5235,14833.6004,0.63209,-2.28174,-3.52916
2.5523,14833.6204,2.32963,-2.55469,-2.70792
2.5602,14833.6404,3.83563,-3.22509,-1.76697
2.5909,14833.6604,5.80612,-3.92182,-1.43656
2.5952,14833.6804,7.83886,-4.5587,-1.26657
2.6115,14833.7004,10.68325,-4.81967,-2.16921
2.6372,14833.7204,13.02246,-4.8532,-5.10699
2.6519,14833.7404,14.4279,-4.51321,-6.00724
2.6716,14833.7604,15.68011,-4.07984,-5.36318
2.6918,14833.7804,17.24596,-3.43818,-4.12055
2.7096,14833.8004,18.57718,-2.93299,-3.15326
2.7321,14833.8204,19.80305,-2.33681,-1.2139
2.752,14833.8404,21.1175,-1.64726,0.59617
2.773,14833.8604,21.69213,-1.24742,1.3384
2.7955,14833.8804,21.01216,-1.25221,1.89387
2.8188,14833.9004,19.95389,-0.93377,2.72708
2.8353,14833.9204,18.89801,-0.40463,3.26579
2.8575,14833.9404,17.54525,-0.02634,3.49564
2.8717,14833.9604,16.57557,0.3783,3.8045
2.8932,14833.9804,16.17811,0.77096,3.47649
2.913,14834.0004,15.36167,0.74701,2.32724
2.9341,14834.0203,13.53005,0.419,1.40305
2.9535,14834.0403,11.17169,0.07422,1.22826
2.9766,14834.0603,9.23232,0.00718,1.36234
3.0043,14834.0803,7.27381,-0.07662,0.82124
3.0108,14834.1003,5.77739,-0.00718,-0.15323
3.0365,14834.1203,4.518,-0.48843,-0.1652
3.0573,14834.1403,2.22907,-1.42459,0.44055
3.0774,14834.1603,0.02634,-1.77655,2.17879
3.0974,14834.1803,-0.46449,-1.18756,4.20435
3.1141,14834.2003,0.19394,-0.51477,4.68081
3.1346,14834.2203,0.49801,-0.34238,4.33124
3.1521,14834.2403,0.33041,-0.60815,4.94418
3.1722,14834.2603,-0.42379,-0.93137,7.21874
3.1952,14834.2803,-0.8356,-1.14686,9.44302
3.2147,14834.3003,-1.43417,-1.49642,10.26186
3.2456,14834.3203,-2.03992,-1.87711,10.6641
3.254,14834.3403,-1.94415,-2.27935,11.47097
