AppTimestamp(s),MAC,RSSI
0.7166,BE:AC:20:23:00:05,-89
3.1108,BE:AC:20:23:00:01,-97
3.1638,BE:AC:20:23:00:05,-93
4.5315,BE:AC:20:23:00:01,-101
4.9423,BE:AC:20:23:00:01,-97
5.0144,BE:AC:20:23:00:05,-85
6.5993,BE:AC:20:23:00:01,-100
6.7767,BE:AC:20:23:00:01,-99
6.88,BE:AC:20:23:00:05,-89
7.0615,BE:AC:20:23:00:05,-95
7.2096,BE:AC:20:23:00:01,-99
8.7181,BE:AC:20:23:00:05,-95
8.8209,BE:AC:20:23:00:01,-99
9.1386,BE:AC:20:23:00:05,-90
10.7652,BE:AC:20:23:00:05,-92
11.1732,BE:AC:20:23:00:05,-92
13.0455,BE:AC:20:23:00:05,-92
14.5561,BE:AC:20:23:00:01,-95
14.7522,BE:AC:20:23:00:01,-92
14.9553,BE:AC:20:23:00:01,-91
15.1759,BE:AC:20:23:00:01,-94
16.7354,BE:AC:20:23:00:05,-87
17.1329,BE:AC:20:23:00:05,-93
18.751,BE:AC:20:23:00:05,-94
18.9551,BE:AC:20:23:00:05,-91
21.0212,BE:AC:20:23:00:05,-85
23.0618,BE:AC:20:23:00:05,-90
24.088,BE:AC:20:23:00:05,-91
24.6429,BE:AC:20:23:00:01,-101
24.6997,BE:AC:20:23:00:05,-88
26.5253,BE:AC:20:23:00:05,-91
28.1628,BE:AC:20:23:00:05,-85
28.5192,BE:AC:20:23:00:01,-97
28.6017,BE:AC:20:23:00:05,-95
28.7731,BE:AC:20:23:00:05,-91
30.6414,BE:AC:20:23:00:05,-96
30.8338,BE:AC:20:23:00:05,-99
31.0384,BE:AC:20:23:00:05,-94
32.904,BE:AC:20:23:00:05,-97
33.0236,BE:AC:20:23:00:01,-94
34.554,BE:AC:20:23:00:05,-99
34.741,BE:AC:20:23:00:05,-94
34.9318,BE:AC:20:23:00:05,-90
36.7029,BE:AC:20:23:00:01,-100
36.7727,BE:AC:20:23:00:05,-90
38.6529,BE:AC:20:23:00:05,-99
38.7669,BE:AC:20:23:00:01,-98
39.0412,BE:AC:20:23:00:05,-94
39.1938,BE:AC:20:23:00:01,-98
40.8785,BE:AC:20:23:00:05,-91
41.089,BE:AC:20:23:00:05,-93
41.9002,BE:AC:20:23:00:05,-102
42.9384,BE:AC:20:23:00:05,-102
44.7664,BE:AC:20:23:00:05,-97
45.1908,BE:AC:20:23:00:05,-100
47.0312,BE:AC:20:23:00:05,-97
48.815,BE:AC:20:23:00:01,-96
50.6954,BE:AC:20:23:00:05,-94
51.114,BE:AC:20:23:00:05,-99
52.5529,BE:AC:20:23:00:05,-101
52.9686,BE:AC:20:23:00:05,-100
53.1195,BE:AC:20:23:00:01,-96
53.1733,BE:AC:20:23:00:05,-93
54.609,BE:AC:20:23:00:01,-95
54.6297,BE:AC:20:23:00:05,-95
54.7957,BE:AC:20:23:00:05,-100
56.8338,BE:AC:20:23:00:05,-98
57.0183,BE:AC:20:23:00:01,-97
57.0559,BE:AC:20:23:00:05,-96
58.6698,BE:AC:20:23:00:05,-100
58.8752,BE:AC:20:23:00:05,-92
60.9301,BE:AC:20:23:00:05,-95
62.7593,BE:AC:20:23:00:05,-86
63.1214,BE:AC:20:23:00:01,-99
66.6604,BE:AC:20:23:00:05,-99
68.9008,BE:AC:20:23:00:05,-94
69.1025,BE:AC:20:23:00:05,-101
80.9288,BE:AC:20:23:00:06,-97
82.5509,BE:AC:20:23:00:06,-100
84.85,BE:AC:20:23:00:06,-100
87.0501,BE:AC:20:23:00:06,-97
88.6742,BE:AC:20:23:00:06,-98
88.7916,BE:AC:20:23:00:02,-99
89.1634,BE:AC:20:23:00:05,-96
90.5271,BE:AC:20:23:00:04,-98
90.6166,BE:AC:20:23:00:02,-94
90.835,BE:AC:20:23:00:02,-99
90.9461,BE:AC:20:23:00:06,-94
91.0126,BE:AC:20:23:00:05,-96
91.0369,BE:AC:20:23:00:02,-88
91.1217,BE:AC:20:23:00:04,-100
92.6234,BE:AC:20:23:00:06,-98
92.7781,BE:AC:20:23:00:04,-95
92.8006,BE:AC:20:23:00:06,-93
92.9972,BE:AC:20:23:00:06,-98
93.0739,BE:AC:20:23:00:02,-96
94.7214,BE:AC:20:23:00:02,-93
94.9412,BE:AC:20:23:00:02,-95
95.1645,BE:AC:20:23:00:02,-94
96.6122,BE:AC:20:23:00:02,-98
96.8574,BE:AC:20:23:00:04,-92
97.0035,BE:AC:20:23:00:02,-96
97.0695,BE:AC:20:23:00:04,-96
97.104,BE:AC:20:23:00:06,-96
97.17,BE:AC:20:23:00:05,-96
98.0852,BE:AC:20:23:00:04,-96
98.6231,BE:AC:20:23:00:05,-94
98.6436,BE:AC:20:23:00:02,-100
98.8508,BE:AC:20:23:00:02,-101
99.0674,BE:AC:20:23:00:02,-92
100.5406,BE:AC:20:23:00:04,-98
100.9235,BE:AC:20:23:00:02,-99
100.9477,BE:AC:20:23:00:04,-99
101.1784,BE:AC:20:23:00:04,-94
101.9932,BE:AC:20:23:00:04,-98
102.5433,BE:AC:20:23:00:02,-97
102.6075,BE:AC:20:23:00:04,-95
102.7435,BE:AC:20:23:00:02,-97
102.9547,BE:AC:20:23:00:02,-97
103.0142,BE:AC:20:23:00:04,-97
103.0465,BE:AC:20:23:00:06,-96
103.16,BE:AC:20:23:00:02,-100
104.6051,BE:AC:20:23:00:02,-96
104.7808,BE:AC:20:23:00:05,-96
104.7996,BE:AC:20:23:00:02,-97
104.8642,BE:AC:20:23:00:04,-93
104.8981,BE:AC:20:23:00:06,-98
105.0858,BE:AC:20:23:00:04,-99
106.4509,BE:AC:20:23:00:02,-94
106.7486,BE:AC:20:23:00:06,-95
106.8279,BE:AC:20:23:00:05,-92
106.8685,BE:AC:20:23:00:02,-96
107.1527,BE:AC:20:23:00:06,-97
108.6035,BE:AC:20:23:00:06,-96
108.6895,BE:AC:20:23:00:02,-95
108.764,BE:AC:20:23:00:04,-90
110.5307,BE:AC:20:23:00:02,-94
110.6139,BE:AC:20:23:00:04,-89
110.7293,BE:AC:20:23:00:02,-93
110.7965,BE:AC:20:23:00:04,-96
110.9413,BE:AC:20:23:00:02,-95
111.1394,BE:AC:20:23:00:05,-92
111.1498,BE:AC:20:23:00:02,-90
112.6238,BE:AC:20:23:00:02,-90
112.7981,BE:AC:20:23:00:05,-93
112.8706,BE:AC:20:23:00:04,-97
112.9853,BE:AC:20:23:00:05,-97
113.003,BE:AC:20:23:00:02,-100
113.0613,BE:AC:20:23:00:04,-100
113.0893,BE:AC:20:23:00:06,-101
113.1821,BE:AC:20:23:00:05,-99
114.7019,BE:AC:20:23:00:04,-98
114.8486,BE:AC:20:23:00:02,-97
114.9021,BE:AC:20:23:00:04,-87
115.1432,BE:AC:20:23:00:04,-95
116.6518,BE:AC:20:23:00:05,-84
116.6912,BE:AC:20:23:00:02,-95
116.861,BE:AC:20:23:00:05,-82
116.9544,BE:AC:20:23:00:04,-95
117.0717,BE:AC:20:23:00:05,-85
118.6931,BE:AC:20:23:00:05,-82
118.7876,BE:AC:20:23:00:04,-98
118.9209,BE:AC:20:23:00:05,-88
118.9675,BE:AC:20:23:00:02,-94
119.1307,BE:AC:20:23:00:05,-89
119.184,BE:AC:20:23:00:02,-101
120.5483,BE:AC:20:23:00:05,-89
120.6304,BE:AC:20:23:00:02,-100
120.7471,BE:AC:20:23:00:05,-90
120.8177,BE:AC:20:23:00:02,-96
120.8543,BE:AC:20:23:00:04,-94
