AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0602,14831.0769,12.1,-26.4,-25.4
0.065,14831.097,12.1,-26.3,-25.4
0.0702,14831.1171,12.2,-26.3,-25.4
0.0751,14831.1371,12.2,-26.3,-25.4
0.0772,14831.1572,12.3,-26.3,-25.4
0.0885,14831.1772,12.3,-26.3,-25.6
0.1139,14831.1973,12.3,-26.3,-25.6
0.1424,14831.2174,12.3,-26.3,-25.5
0.1502,14831.2375,12.4,-26.3,-25.5
0.1732,14831.2576,12.4,-26.3,-25.6
0.1919,14831.2777,12.5,-26.3,-25.6
0.2116,14831.2978,12.5,-26.3,-25.6
0.2329,14831.3179,12.5,-26.3,-25.6
0.2534,14831.338,12.3,-26.3,-25.7
0.2743,14831.3581,12.3,-26.2,-25.9
0.2995,14831.3782,12.3,-26.2,-25.9
0.3115,14831.3983,12.3,-26.2,-25.9
0.3318,14831.4184,12.2,-26.2,-26
0.3533,14831.4385,12.2,-26.1,-26
0.3719,14831.4586,12.2,-26.1,-26.1
0.3952,14831.4788,12.1,-26.1,-26.1
0.4142,14831.4989,12.1,-26.1,-26.4
0.4366,14831.519,12,-26.1,-26.6
0.4515,14831.5391,11.9,-26.1,-26.8
0.4786,14831.5593,11.7,-26,-27.1
0.507,14831.5794,11.5,-25.9,-27.6
0.5371,14831.5995,11.4,-25.9,-27.8
0.5595,14831.6196,11.1,-25.9,-28.3
0.565,14831.6397,10.8,-25.8,-28.6
0.5718,14831.6598,10.5,-25.8,-29
0.5949,14831.6798,10.2,-25.7,-29.4
0.6209,14831.6999,9.7,-25.7,-29.8
0.6368,14831.72,9.5,-25.7,-30.2
0.6551,14831.7401,9.2,-25.7,-30.6
0.6769,14831.7602,8.8,-25.7,-30.9
0.6969,14831.7803,8.5,-25.6,-31.1
0.7194,14831.8004,8.2,-25.7,-31.3
0.7348,14831.8205,7.9,-25.7,-31.5
0.7541,14831.8405,7.8,-25.7,-31.6
0.7747,14831.8606,7.6,-25.7,-31.6
0.7982,14831.8806,7.6,-25.8,-31.6
0.818,14831.9006,7.4,-25.8,-31.6
0.8375,14831.9207,7.4,-25.9,-31.5
0.8532,14831.9407,7.5,-26,-31.5
0.8745,14831.9607,7.6,-26.1,-31.5
0.894,14831.9807,7.7,-26.1,-31.5
0.913,14832.0008,8,-26.1,-31.4
0.9368,14832.0208,8.2,-26.1,-31.3
0.9538,14832.0408,8.4,-26.1,-31.2
0.9723,14832.0608,8.6,-26.1,-31.3
0.9941,14832.0808,8.9,-26.1,-31.2
1.0163,14832.1008,9.1,-26,-31.2
1.0344,14832.1208,9.3,-25.9,-31.2
1.0544,14832.1408,9.5,-25.9,-31.3
1.0772,14832.1608,9.8,-25.9,-31.2
1.0953,14832.1808,10,-25.9,-31.2
1.1215,14832.2008,10.1,-25.9,-31.2
1.1351,14832.2208,10.2,-25.8,-31.3
1.1543,14832.2408,10.2,-25.7,-31.2
1.1718,14832.2608,10.2,-25.6,-31
1.1954,14832.2808,10.1,-25.7,-31
1.2235,14832.3008,9.7,-25.7,-30.8
1.2689,14832.3208,8,-25.9,-30
1.2725,14832.3408,2.2,-25.7,-26.7
1.2753,14832.3607,-3,-24.9,-23.7
1.2907,14832.3807,-7.4,-23.5,-20.8
1.3125,14832.4007,-11.2,-21.7,-21.4
1.3325,14832.4207,-13.8,-18.9,-17.6
1.3509,14832.4407,-15.9,-14.8,-13.8
1.3731,14832.4607,-14.9,-11.7,-12.1
1.3928,14832.4807,-18.8,-9.3,-12.9
1.4129,14832.5007,-19.9,-6.9,-13.1
1.4361,14832.5207,-19.9,-4,-11.8
1.4562,14832.5407,-20.3,-1.2,-12.1
1.4739,14832.5607,-20,-0.1,-11.8
1.5066,14832.5807,-20,0.7,-12
1.5237,14832.6007,-20.4,0.5,-11.7
1.5554,14832.6207,-20.5,0,-14.1
1.5642,14832.6407,-21.1,-1.6,-13.4
1.5788,14832.6607,-21,-2.8,-15.7
1.6038,14832.6807,-21.8,-4.5,-17.2
1.6178,14832.7007,-21.1,-7.3,-19.5
1.6322,14832.7207,-20.5,-8.9,-19.5
1.6513,14832.7407,-17.9,-12,-19.5
1.673,14832.7606,-16.3,-15,-20.7
1.6952,14832.7806,-14.4,-19.3,-23.9
1.7153,14832.8006,-10.8,-21.3,-24.3
1.7343,14832.8206,-6.4,-25,-25.7
1.7552,14832.8406,-3.2,-26.1,-25.5
1.7757,14832.8606,-0.2,-26.6,-26.8
1.8052,14832.8806,3.2,-27.4,-26.5
1.8144,14832.9006,6.4,-27.1,-27.1
1.8355,14832.9206,9.4,-25.4,-26.8
1.8542,14832.9406,11.8,-25.6,-29.5
1.8715,14832.9606,14.7,-24.5,-32.3
1.8928,14832.9806,15.4,-23.4,-32
1.9197,14833.0006,16.5,-20.9,-32.6
1.9321,14833.0206,18.6,-19.5,-34.1
1.952,14833.0406,19.3,-17.3,-35.6
1.9734,14833.0606,19.4,-17.1,-36.5
1.9912,14833.0806,20.1,-15,-37.1
2.0119,14833.1006,20,-14.5,-39.2
2.0338,14833.1206,20.1,-13.8,-40.7
2.0836,14833.1406,19.1,-13.9,-40.7
2.0918,14833.1606,18.3,-14.4,-39.3
2.096,14833.1805,15.8,-15.4,-41.2
2.1186,14833.2005,16,-15.7,-39.6
2.132,14833.2205,14.9,-16.1,-41.4
2.1531,14833.2405,13.5,-17.3,-40.9
2.172,14833.2605,13.6,-17.6,-41.4
2.1956,14833.2805,13.8,-17.5,-40.4
2.216,14833.3005,14.2,-17.9,-40.2
