AppTimestamp(s),MAC,Frequency,RSSI
1.228,20:23:00:00:00:01,2437,-50
1.228,20:23:00:00:00:80,5220,-60
1.228,20:23:00:00:00:55,2427,-61
1.228,20:23:00:00:00:79,5220,-61
1.228,20:23:00:00:00:45,2412,-63
1.228,20:23:00:00:00:09,5200,-64
1.228,20:23:00:00:00:44,2462,-67
1.228,20:23:00:00:00:73,2437,-69
1.228,20:23:00:00:00:15,2452,-69
1.228,20:23:00:00:00:82,2462,-71
3.2176,20:23:00:00:00:55,2427,-57
3.2176,20:23:00:00:00:80,5220,-64
3.2176,20:23:00:00:00:44,2462,-64
3.2176,20:23:00:00:00:82,2462,-64
3.2176,20:23:00:00:00:79,5220,-64
3.2176,20:23:00:00:00:01,2437,-65
3.2176,20:23:00:00:00:45,2412,-67
3.2176,20:23:00:00:00:73,2437,-71
3.2176,20:23:00:00:00:15,2452,-72
3.2176,20:23:00:00:03:25,2437,-84
5.243,20:23:00:00:00:01,2437,-52
5.243,20:23:00:00:00:55,2427,-58
5.243,20:23:00:00:00:09,5200,-58
5.243,20:23:00:00:00:80,5220,-62
5.243,20:23:00:00:00:79,5220,-62
5.243,20:23:00:00:00:44,2462,-64
5.243,20:23:00:00:00:82,2462,-64
5.243,20:23:00:00:00:15,2452,-68
5.243,20:23:00:00:00:45,2412,-70
5.243,20:23:00:00:00:73,2437,-76
7.2243,20:23:00:00:00:09,5200,-59
7.2243,20:23:00:00:00:01,2437,-62
7.2243,20:23:00:00:00:80,5220,-62
7.2243,20:23:00:00:00:79,5220,-62
7.2243,20:23:00:00:00:55,2427,-66
7.2243,20:23:00:00:00:15,2452,-66
7.2243,20:23:00:00:00:45,2412,-67
7.2243,20:23:00:00:00:44,2462,-70
7.2243,20:23:00:00:00:82,2462,-72
7.2243,20:23:00:00:00:73,2437,-74
9.235,20:23:00:00:00:01,2437,-51
9.235,20:23:00:00:00:45,2412,-57
9.235,20:23:00:00:00:55,2427,-60
9.235,20:23:00:00:00:09,5200,-60
9.235,20:23:00:00:00:80,5220,-63
9.235,20:23:00:00:00:79,5220,-63
9.235,20:23:00:00:00:82,2462,-66
9.235,20:23:00:00:00:15,2452,-67
9.235,20:23:00:00:00:44,2462,-75
9.235,20:23:00:00:00:88,2462,-81
11.2318,20:23:00:00:00:01,2437,-55
11.2318,20:23:00:00:00:09,5200,-57
11.2318,20:23:00:00:00:55,2427,-59
11.2318,20:23:00:00:00:80,5220,-59
11.2318,20:23:00:00:00:79,5220,-60
11.2318,20:23:00:00:00:44,2462,-62
11.2318,20:23:00:00:00:15,2452,-63
11.2318,20:23:00:00:00:45,2412,-66
11.2318,20:23:00:00:00:82,2462,-68
11.2318,20:23:00:00:00:73,2437,-69
13.2233,20:23:00:00:00:01,2437,-51
13.2233,20:23:00:00:00:09,5200,-54
13.2233,20:23:00:00:00:55,2427,-58
