AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,PitchX,RollY,YawZ,Quat_w,Quat_x,Quat_y,Quat_z
0.0613,18876.1921,-3.98168,9.17965,6.20835,-0.4203,-0.07666,0.3587,-890.79999,-767.20001,-1292.09998,50.6702,20.484276,106.662933,0.4701176133486809,0.122566,0.43373299,0.758843
0.0655,18876.2122,-3.95774,9.13655,6.79256,-0.33172,-0.09621,0.27867,-890.90002,-767.29999,-1292.09998,50.478374,20.255737,107.100029,0.4687170384819179,0.121441,0.43214101,0.76079601
0.0666,18876.2323,-4.49645,8.25307,7.11818,-0.11853,-0.05651,0.26279,-891.0,-767.29999,-1292.09998,50.336494,20.116808,107.381699,0.46783468419861707,0.120575,0.43103701,0.76210201
0.0688,18876.2523,-4.78855,7.81731,6.97452,0.12643,-0.11026,0.41306,-891.10004,-767.40002,-1292.20007,50.387989,20.086674,107.550797,0.46665452150482783,0.120403,0.43139499,0.76265001
0.1037,18876.2724,-3.73267,7.70478,6.69439,0.30358,-0.06384,0.69223,-891.20001,-767.5,-1292.30005,50.678501,19.964424,107.841362,0.4642306517761186,0.121605,0.432917,0.76307601
0.114,18876.2924,-2.81806,7.9897,5.88752,0.40926,-0.08827,0.67879,-891.29999,-767.60004,-1292.20007,51.188553,19.525753,108.508698,0.45978049026216794,0.124589,0.43487999,0.76417202
0.1587,18876.3125,-4.23068,7.30733,5.7295,0.45263,-0.17318,0.58899,-891.5,-767.70001,-1292.09998,51.781158,19.245434,108.948174,0.45598970087441604,0.12776799,0.43775499,0.76427698
0.1672,18876.3325,-3.90267,7.99688,7.11339,0.30174,0.2135,0.86694,-891.60004,-767.79999,-1291.90002,52.290382,18.983566,109.407234,0.45227629098967803,0.130302,0.440256,0.76461899
0.1972,18876.3526,-2.53554,7.28338,7.66886,0.49905,0.92271,0.88038,-891.79999,-767.90002,-1291.80005,52.746574,18.9163,110.344307,0.4447936436022436,0.129397,0.443771,0.76712602
0.1992,18876.3726,-1.27136,7.68802,5.9402,0.64688,0.9276,0.77042,-892.10004,-768.20001,-1291.59998,53.374218,19.404173,111.26757,0.4346578708341302,0.12560201,0.45041701,0.76968902
