AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0627,18876.1921,-0.4203,-0.07666,0.3587
0.065,18876.2122,-0.33172,-0.09621,0.27867
0.0676,18876.2323,-0.11853,-0.05651,0.26279
0.0698,18876.2523,0.12643,-0.11026,0.41306
0.1031,18876.2724,0.30358,-0.06384,0.69223
0.1135,18876.2924,0.40926,-0.08827,0.67879
0.1606,18876.3125,0.45263,-0.17318,0.58899
0.1662,18876.3325,0.30174,0.2135,0.86694
0.1967,18876.3526,0.49905,0.92271,0.88038
0.1997,18876.3726,0.64688,0.9276,0.77042
0.2072,18876.3926,0.4343,0.60079,0.42345
0.2435,18876.4126,-0.05256,0.03635,-0.0402
0.2582,18876.4327,-0.28347,-0.77855,-0.37068
0.2683,18876.4527,-0.21199,-1.37414,-0.46292
0.2864,18876.4727,-0.42274,-0.58246,-0.13366
0.3079,18876.4927,-0.2291,-0.18173,0.55662
0.3263,18876.5127,0.06106,0.58368,1.12106
0.3517,18876.5327,0.3665,0.36194,1.26828
0.369,18876.5527,0.61573,0.46212,1.31165
0.393,18876.5727,0.61756,0.44379,1.39289
0.4087,18876.5927,0.43613,0.70891,1.49552
0.4306,18876.6127,0.27303,1.32894,1.71665
0.4476,18876.6327,0.03846,1.82435,2.1296
0.4696,18876.6527,-0.38304,2.19331,2.30553
0.4939,18876.6727,-0.9322,2.31609,2.11677
0.5278,18876.6927,-1.52597,2.43399,2.10211
0.5475,18876.7127,-2.15882,2.42544,2.3098
0.5541,18876.7327,-2.35491,1.47799,2.01292
0.5706,18876.7527,-1.74038,1.01068,1.44543
0.5891,18876.7727,-0.81309,0.94226,1.00377
0.6094,18876.7927,-0.09226,0.88362,0.88954
0.628,18876.8126,0.08489,0.42363,0.79669
0.6565,18876.8326,-0.03179,-0.35949,0.64703
0.6732,18876.8526,-0.21322,-0.91233,0.32205
0.6909,18876.8726,-0.31523,-1.22876,-0.34441
0.7164,18876.8926,-0.34761,-1.36498,-0.96321
0.7341,18876.9126,-0.40075,-1.59222,-1.34684
0.7509,18876.9326,-0.3977,-1.89643,-1.62051
0.7789,18876.9526,-0.26942,-2.32404,-1.73962
0.7972,18876.9726,-0.08616,-2.60687,-2.14341
0.8074,18876.9926,0.12581,-2.80112,-2.68647
0.8274,18877.0126,0.36894,-2.81762,-3.01267
0.8495,18877.0326,0.54548,-2.76264,-3.09575
0.8751,18877.0526,0.61939,-2.68872,-3.10857
0.8917,18877.0726,0.71958,-2.75409,-3.28145
0.9151,18877.0926,0.81182,-2.88054,-3.47082
0.9281,18877.1126,0.98591,-3.09251,-3.58138
0.9489,18877.1326,1.17467,-3.41993,-3.65896
0.9704,18877.1526,1.19055,-3.36678,-3.73166
0.9874,18877.1726,0.78311,-3.0583,-3.53984
1.0085,18877.1926,0.30113,-2.5189,-3.04932
1.0354,18877.2126,0.17102,-1.86894,-2.52092
1.0483,18877.2325,0.14048,-1.27213,-2.27963
1.0676,18877.2525,-0.20589,-0.36194,-1.87524
1.0887,18877.2725,-0.62005,0.208,-1.41037
1.1095,18877.2925,-1.3873,-0.26115,-1.1422
1.1275,18877.3125,-2.39339,-0.60934,-1.19962
1.1487,18877.3325,-2.98838,-1.00029,-1.30896
1.1678,18877.3525,-2.86987,-1.17622,-1.1367
1.1998,18877.3725,-2.52595,0.04612,-0.46108
1.2098,18877.3925,-2.31642,0.98624,0.10763
1.228,18877.4125,-2.09957,1.22448,0.78936
1.2478,18877.4325,-1.43495,1.11391,1.3709
1.2713,18877.4525,-0.32195,0.83291,1.8095
1.2881,18877.4725,0.49233,0.64477,2.13387
1.3099,18877.4925,0.62184,0.84452,2.29086
1.3315,18877.5125,0.3781,1.68141,1.6238
1.3488,18877.5325,0.11604,2.14505,1.20719
1.369,18877.5525,-0.18939,2.37413,1.10945
1.3914,18877.5725,-0.32378,2.20736,1.32753
1.4091,18877.5925,-0.18084,1.74433,1.82416
1.4301,18877.6125,0.09588,0.96486,2.54743
1.4513,18877.6324,0.39765,0.51282,3.05872
1.4695,18877.6524,0.77272,0.81886,2.79544
1.4918,18877.6724,0.97125,1.08948,2.45397
1.514,18877.6924,0.84114,1.27762,2.6751
1.5293,18877.7124,0.37627,1.2593,2.90601
1.5589,18877.7324,-0.00369,0.89278,3.1192
1.5759,18877.7524,-0.16557,0.47556,3.30551
1.5903,18877.7724,-0.1393,-0.06384,3.5859
1.6079,18877.7924,0.11054,-0.08338,3.82597
1.632,18877.8124,0.1588,-0.07178,3.95975
1.6474,18877.8324,0.01219,0.23427,4.02389
1.6668,18877.8524,-0.04645,1.12002,3.70807
1.6902,18877.8724,-0.16923,1.28923,3.1308
1.7078,18877.8924,-0.40442,1.14934,2.50222
1.7273,18877.9124,-0.54553,0.96181,2.03858
1.7502,18877.9324,-0.55591,0.53909,1.83027
1.767,18877.9524,-0.48322,0.22571,1.7081
1.7881,18877.9724,-0.54675,-0.19334,1.55294
1.8156,18877.9924,-0.74467,-0.82558,1.29821
1.8367,18878.0124,-0.98535,-1.38819,0.78814
1.8458,18878.0324,-1.02444,-1.57573,0.28539
1.8686,18878.0523,-0.81675,-1.67591,-0.01393
1.8975,18878.0723,-0.48749,-1.69912,-0.22651
1.9064,18878.0923,-0.2291,-1.76876,-0.49896
1.9274,18878.1123,-0.22604,-1.91048,-0.95711
1.9467,18878.1323,-0.37326,-2.11512,-1.56675
1.966,18878.1523,-0.40503,-2.40773,-2.13058
1.9878,18878.1723,-0.33905,-2.37596,-2.57712
