AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0622,18876.1921,-890.79999,-767.20001,-1292.09998
0.0645,18876.2122,-890.90002,-767.29999,-1292.09998
0.0671,18876.2323,-891,-767.29999,-1292.09998
0.0693,18876.2523,-891.10004,-767.40002,-1292.20007
0.1026,18876.2724,-891.20001,-767.5,-1292.30005
0.113,18876.2924,-891.29999,-767.60004,-1292.20007
0.1597,18876.3125,-891.5,-767.70001,-1292.09998
0.1653,18876.3325,-891.60004,-767.79999,-1291.90002
0.1961,18876.3526,-891.79999,-767.90002,-1291.80005
0.1987,18876.3726,-892.10004,-768.20001,-1291.59998
0.2066,18876.3926,-892.40002,-768.40002,-1291.40002
0.2432,18876.4126,-892.60004,-768.60004,-1291.20007
0.2565,18876.4327,-892.90002,-768.79999,-1291
0.268,18876.4527,-893.29999,-769,-1290.80005
0.2867,18876.4727,-893.5,-769.10004,-1290.70007
0.3075,18876.4927,-893.79999,-769.29999,-1290.5
0.326,18876.5127,-894.10004,-769.40002,-1290.40002
0.3509,18876.5327,-894.40002,-769.60004,-1290.20007
0.3682,18876.5527,-894.70001,-769.79999,-1290
0.3923,18876.5727,-895,-770,-1289.80005
0.4078,18876.5927,-895.40002,-770.29999,-1289.59998
0.4296,18876.6127,-895.79999,-770.60004,-1289.40002
0.4468,18876.6327,-896.29999,-770.90002,-1289.09998
0.4684,18876.6527,-896.79999,-771.20001,-1288.70007
0.4921,18876.6727,-898.40002,-772.5,-1287.30005
0.518,18876.6927,-899.90002,-773.20001,-1287.40002
0.5457,18876.7127,-900.79999,-773.60004,-1287.40002
0.5528,18876.7327,-902.29999,-774.20001,-1286.90002
0.5724,18876.7527,-903.10004,-774.90002,-1287.70007
0.59,18876.7727,-904,-774.90002,-1288.20007
0.6085,18876.7927,-904.40002,-775.60004,-1287.90002
0.6272,18876.8126,-904.20001,-775.79999,-1288
0.6542,18876.8326,-904.79999,-775.60004,-1287.09998
0.6712,18876.8526,-904.79999,-775.90002,-1287
0.6894,18876.8726,-905.29999,-776.10004,-1287.90002
0.7149,18876.8926,-905.10004,-776,-1287.70007
0.7309,18876.9126,-905.40002,-776.20001,-1287.90002
0.7497,18876.9326,-905.40002,-776.29999,-1287.70007
0.7743,18876.9526,-905.79999,-776.40002,-1288.09998
0.7961,18876.9726,-906,-776.5,-1288.70007
0.8066,18876.9926,-906,-776.60004,-1289.20007
