AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0613,18876.1921,-3.98168,9.17965,6.20835
0.0655,18876.2122,-3.95774,9.13655,6.79256
0.0666,18876.2323,-4.49645,8.25307,7.11818
0.0688,18876.2523,-4.78855,7.81731,6.97452
0.1037,18876.2724,-3.73267,7.70478,6.69439
0.114,18876.2924,-2.81806,7.9897,5.88752
0.1587,18876.3125,-4.23068,7.30733,5.7295
0.1672,18876.3325,-3.90267,7.99688,7.11339
0.1972,18876.3526,-2.53554,7.28338,7.66886
0.1992,18876.3726,-1.27136,7.68802,5.9402
0.2077,18876.3926,-0.91222,8.6577,3.79493
0.2428,18876.4126,-1.5898,8.75586,4.24744
0.2546,18876.4327,-2.25062,7.60901,6.17962
0.2677,18876.4527,-2.95932,6.04076,6.01202
0.2874,18876.4727,-4.49405,5.40867,6.96495
0.3086,18876.4927,-4.96094,5.37754,8.44461
0.3257,18876.5127,-2.54272,5.02798,8.34165
0.3499,18876.5327,-2.07823,4.65447,7.78618
0.3673,18876.5527,-1.59459,4.0128,6.65848
0.3917,18876.5727,-1.26657,3.11495,5.80851
0.4066,18876.5927,-0.9601,2.51638,5.37515
0.4274,18876.6127,-1.11094,2.25062,4.95854
0.4458,18876.6327,0.51716,2.86355,3.96492
0.4672,18876.6527,3.25861,3.2203,3.3448
0.4958,18876.6727,3.80929,2.11175,2.99524
0.509,18876.6927,3.45973,3.61296,2.34639
0.5446,18876.7127,5.79893,4.39589,5.45176
0.5513,18876.7327,8.15729,4.30012,8.14532
0.5752,18876.7527,8.70319,4.71433,9.62738
0.5925,18876.7727,7.63295,5.75344,9.66569
0.6075,18876.7927,7.26184,6.41666,8.08786
0.6262,18876.8126,7.52521,6.85481,7.41986
0.6507,18876.8326,8.028,7.79815,6.90509
0.6695,18876.8526,8.84685,8.97135,7.86998
0.6926,18876.8726,8.78699,9.0767,8.66249
0.7132,18876.8926,7.42225,8.96416,8.72234
0.7296,18876.9126,6.73749,8.60742,9.27303
0.7525,18876.9326,5.66725,9.03839,10.30975
0.7695,18876.9526,5.91865,9.3257,10.65452
0.7982,18876.9726,6.00245,8.63615,10.49411
0.8057,18876.9926,5.02079,7.54915,10.38397
0.8257,18877.0126,3.41902,6.11737,9.67287
0.8478,18877.0326,2.10217,5.16684,8.50446
0.8691,18877.0526,2.18118,4.80292,7.58506
0.903,18877.0726,1.86035,4.13731,6.53398
0.9109,18877.0926,0.7949,2.92102,6.27779
0.9332,18877.1126,0.23224,1.97049,6.57228
0.9464,18877.1326,-0.03831,1.2953,7.46535
0.9718,18877.1526,-1.22587,1.10137,6.45018
0.9889,18877.1726,-2.65764,1.65923,5.90428
1.0093,18877.1926,-3.2203,2.17161,6.59623
1.0278,18877.2126,-3.31846,2.0902,7.75266
1.0464,18877.2325,-4.24505,1.78134,7.26662
1.0658,18877.2525,-6.67763,3.65127,6.04794
1.0893,18877.2725,-6.45018,4.12055,3.74704
1.1103,18877.2925,-5.60021,4.17801,2.82046
1.1249,18877.3125,-5.94977,4.06308,4.48448
1.147,18877.3325,-7.54436,3.38072,8.71037
1.1664,18877.3525,-9.20599,3.37593,11.45182
1.2007,18877.3725,-9.15571,4.28096,12.07433
1.2089,18877.3925,-10.50608,5.94738,13.13739
1.2284,18877.4125,-11.00648,7.04635,14.50691
1.2482,18877.4325,-10.14933,7.6952,15.77588
1.2697,18877.4525,-8.71037,8.41348,14.64578
1.2918,18877.4725,-5.47331,9.21796,13.12781
1.3077,18877.4925,-2.29132,9.57231,11.43745
1.3288,18877.5125,-0.99123,9.73033,10.71199
1.3499,18877.5325,-1.93697,8.80614,9.45739
1.3669,18877.5525,-3.49325,7.69999,8.97853
1.3933,18877.5725,-4.66644,5.85161,9.14374
1.4071,18877.5925,-4.84362,4.17322,8.72953
1.4308,18877.6125,-2.80848,3.44536,8.9067
1.4523,18877.6324,1.42699,3.53156,9.56752
1.4737,18877.6524,2.77975,2.87552,8.94022
1.4956,18877.6724,0.7925,2.30808,6.92664
1.5094,18877.6924,0.27534,1.61853,4.53236
1.5264,18877.7124,0.2514,1.47966,3.87154
1.5498,18877.7324,0.13408,0.94334,3.87873
1.5766,18877.7524,0.3783,0.90504,4.83644
1.5914,18877.7724,1.39347,0.70631,6.00005
1.6059,18877.7924,3.17002,0.30886,5.6026
1.6324,18877.8124,4.96094,0.08859,5.74147
1.6479,18877.8324,7.25465,1.10137,6.98649
1.6654,18877.8524,9.06233,2.30569,6.89072
1.6875,18877.8724,10.26904,3.53156,6.18441
1.7065,18877.8924,10.37918,4.05351,5.95217
1.726,18877.9124,9.42147,3.93379,5.95217
1.749,18877.9324,9.20599,4.04154,6.45018
1.7659,18877.9524,9.72794,4.42701,6.33525
1.7887,18877.9724,9.84765,5.02798,5.98808
1.8071,18877.9924,11.02564,5.86597,6.32328
1.8379,18878.0124,11.83251,6.19638,7.36718
1.8451,18878.0324,11.26985,6.28018,8.77502
1.8688,18878.0523,10.30975,6.38553,9.76864
1.8976,18878.0723,10.02722,6.59144,9.9937
1.9059,18878.0923,9.97934,7.07748,8.87079
1.9269,18878.1123,10.16848,6.97692,7.75745
1.9472,18878.1323,9.51964,6.50524,7.79815
1.9649,18878.1523,8.02561,5.5212,8.09265
1.9898,18878.1723,7.25944,4.8508,8.20518
2.0098,18878.1923,7.46774,4.74306,8.447
2.0339,18878.2123,8.44221,4.46293,8.46137
2.0493,18878.2323,7.60901,4.09421,7.92505
2.0857,18878.2523,7.38634,3.24424,7.68802
2.0934,18878.2723,5.78217,1.76458,7.86998
2.1078,18878.2923,3.27537,0.91461,7.19001
2.1271,18878.3123,1.47966,0.64885,6.39271
2.1461,18878.3323,-1.59698,-0.5866,6.70636
2.1817,18878.3523,-7.37916,-0.62969,7.92266
2.1894,18878.3723,-9.22754,-0.56265,7.17325
2.2157,18878.3923,-8.48052,1.60656,1.96091
2.2431,18878.4123,-5.38951,2.54511,-0.89067
2.2457,18878.4323,-6.05512,3.16284,1.72148
2.2674,18878.4522,-7.4438,3.49564,5.79415
2.2875,18878.4722,-7.70478,3.26579,7.53239
2.3052,18878.4922,-8.26025,3.18917,8.83727
2.3254,18878.5122,-6.96734,3.15087,11.32971
2.3468,18878.5322,-3.67282,2.4661,15.0983
2.3695,18878.5522,-4.04393,5.27698,13.61385
2.3855,18878.5722,-0.28731,3.05988,12.70402
2.408,18878.5922,-0.76617,4.12294,14.12622
2.4252,18878.6122,-0.838,4.13731,12.73515
2.4447,18878.6322,-2.98805,4.60898,10.99451
2.4684,18878.6522,-1.90824,4.94897,13.92271
2.4851,18878.6722,0.92898,4.73348,17.03048
2.5046,18878.6922,-1.59698,7.36718,15.87883
2.5262,18878.7122,-0.16999,7.37197,12.06715
2.5473,18878.7322,-3.8045,7.35042,11.40393
