AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
0.0527,5258.058,0.40306810570024687,-1.633198687131749,5.932405357577495,-0.74208,-0.33762,-0.9242,0.2,-21.1,6.4
0.0541,5258.078,-1.0156530146675065,5.357730836782417,16.606284789448498,-0.34257,-0.65405,-0.80019,0.3,-21.1,6.4
0.0817,5258.098,0.08043377048934253,-0.902425950594024,10.517239549427721,0.24264,-1.12381,-0.78675,0.5,-21.1,6.4
0.0945,5258.118,-0.658349636804385,3.7802268706170032,16.084798756661915,0.43017,-1.46467,-0.85212,0.7,-21.1,6.2
0.1298,5258.138,0.12641345084617117,-1.0809351900255768,11.173212924036259,0.41551,-1.56118,-0.76659,0.8,-21.1,6.3
0.1341,5258.1579,-3.8588319764397303,1.73433004549618,13.99156372123706,0.42345,-1.15007,-0.39274,1.0,-21.2,6.3
0.1643,5258.1779,-5.385733449596092,-0.31126462821907097,11.047993469223474,0.1339,-0.74324,0.02692,1.2,-21.2,6.2
0.1709,5258.1979,-9.722906432643505,2.008645733900554,11.716603078192197,0.31411,-0.97109,0.11305,1.6,-21.2,6.0
0.1882,5258.2179,-5.436571390160017,2.237082393617494,-1.0249083971965263,0.57128,-0.6174,0.03181,1.8,-21.3,5.9
0.2066,5258.2379,3.7096052644785766,6.383055915942711,9.486220586881558,0.43139,-0.41459,0.08434,2.1,-21.4,5.7
0.2268,5258.2579,1.0718812070475323,12.72981427490208,12.233883244197248,0.58716,-1.04195,0.28287,2.4,-21.4,5.7
0.2567,5258.2779,1.8859347011580194,7.488490642426057,1.686240953405286,0.75698,-1.3486,0.28776,2.6,-21.4,5.7
0.282,5258.2979,-6.847709706566036,-0.7898748182011417,11.737541747221634,0.78447,-0.53493,0.0593,2.9,-21.5,5.7
0.3072,5258.3179,-11.01559702681613,1.1440850223158616,12.222529910181052,1.01782,0.40336,0.14787,3.2,-21.5,5.6
0.31,5258.3379,-3.4458868409854126,3.8041160398806197,-0.44362562471730627,0.93902,0.39664,0.16681,3.5,-21.5,5.8
