AppTimestamp(s),SensorTimestamp(s),PitchX,RollY,YawZ,Quat_x,Quat_y,Quat_z
0.0432,5258.038,49.11311,14.362329,171.669449,-0.083451,0.41950101,0.90380597
0.0489,5258.058,48.477913,14.772662,170.582275,-0.083407,0.41538599,0.905554
0.0575,5258.078,47.54874,15.042799,169.580139,-0.083002,0.408894,0.90830898
0.0824,5258.098,47.203556,14.962124,168.554718,-0.07913,0.40688801,0.90921903
0.0917,5258.118,47.367535,14.503253,167.279068,-0.07074,0.408829,0.908476
0.1328,5258.138,47.622349,14.012066,165.850464,-0.061389,0.411403,0.90719998
0.1365,5258.1579,47.920116,13.147184,164.750305,-0.05016,0.413744,0.90596199
0.1634,5258.1779,48.252522,12.586323,164.25029,-0.043432,0.416161,0.90473098
0.1686,5258.1979,48.429375,11.807396,164.323685,-0.037292,0.41696301,0.90445501
0.1904,5258.2179,48.901676,11.198191,164.128693,-0.031094,0.42025501,0.90287298
0.2103,5258.2379,49.499168,11.347525,163.638367,-0.029588,0.42513901,0.90039003
0.2327,5258.2579,50.000408,11.56541,163.177399,-0.028828,0.429306,0.89822298
0.248,5258.2779,50.695045,11.082458,162.839905,-0.022718,0.434358,0.89560401
0.2835,5258.2979,51.52808,10.450116,162.19873,-0.014055,0.440337,0.89217401
0.3091,5258.3179,52.270302,11.729392,161.234802,-0.01907,0.44727799,0.88844699
0.3118,5258.3379,53.064426,13.23845,160.338745,-0.025857,0.454817,0.88445997
0.3358,5258.3579,53.757278,14.735303,159.620621,-0.033258,0.46153301,0.88090497
0.3525,5258.3779,54.605141,16.087118,159.343979,-0.040897,0.46911001,0.877105
0.3701,5258.3979,55.510395,17.565325,159.399673,-0.05065,0.476978,0.87318802
0.3872,5258.4179,56.037224,19.273075,159.623932,-0.06353,0.481967,0.87052298
0.4089,5258.4379,56.111259,20.898937,160.373428,-0.078882,0.48304099,0.86969501
0.4284,5258.4579,56.001694,22.015257,161.998611,-0.094415,0.48154801,0.87004697
0.45,5258.4779,55.854511,22.199955,164.564011,-0.106839,0.47826999,0.87126797
0.4741,5258.4979,55.722225,21.592314,167.910568,-0.116341,0.47394499,0.872823
0.4911,5258.5179,55.472286,20.728357,171.785095,0.12603299,-0.46803701,-0.87441897
0.5165,5258.5379,54.911175,19.732967,176.043488,0.136282,-0.45921999,-0.87645
0.5382,5258.5579,53.987373,18.225691,-179.200912,0.144247,-0.44716901,-0.87928599
0.557,5258.5779,52.66333,16.183441,-174.053848,0.148761,-0.432017,-0.88288403
0.5716,5258.5979,51.063019,13.970617,-169.092255,0.149903,-0.41544199,-0.88661301
0.5886,5258.6178,49.548454,11.710994,-164.717377,0.147238,-0.400839,-0.88952202
0.6104,5258.6378,48.374355,9.126663,-160.658798,0.14015301,-0.390425,-0.89092201
0.6285,5258.6578,47.786552,6.705464,-157.011322,0.132972,-0.38557699,-0.88971001
0.6561,5258.6778,47.243702,5.005682,-154.279251,0.128107,-0.38137001,-0.88847899
0.6728,5258.6978,46.33746,3.699076,-152.688858,0.12167,-0.37511501,-0.889898
0.6939,5258.7178,45.154579,1.982938,-151.863419,0.108809,-0.36847499,-0.89391798
0.7101,5258.7378,44.218884,-0.595828,-151.440857,0.088165,-0.36593199,-0.89831197
0.7288,5258.7578,43.727825,-3.392421,-151.523163,0.064928,-0.367562,-0.901878
0.75,5258.7778,43.289425,-6.201138,-152.24205,0.03954,-0.36961699,-0.90581602
0.7818,5258.7978,42.748981,-8.98578,-153.626099,0.011865,-0.37040299,-0.91038901
0.8046,5258.8178,42.453568,-11.668159,-155.410919,-0.015882,-0.37210101,-0.91389501
0.8193,5258.8378,42.617233,-13.957192,-157.376617,-0.040244,-0.37589499,-0.91543102
0.8327,5258.8578,43.138584,-15.911564,-159.403091,-0.061553,-0.38123399,-0.915281
0.8512,5258.8778,43.94117,-17.248516,-161.675797,-0.078391,-0.38732401,-0.91412503
0.8751,5258.8978,44.894157,-17.905775,-164.296371,-0.090956,-0.393291,-0.91253
0.8933,5258.9178,46.274624,-18.14019,-167.110748,-0.100494,-0.401842,-0.90928203
0.9179,5258.9378,48.037724,-18.212269,-169.912186,-0.108665,-0.41306099,-0.90407002
