AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0478,5258.038,-0.73265,7.87238,5.71992
0.0527,5258.058,-0.94813,8.08068,6.15807
0.0541,5258.078,-1.32403,8.37278,7.2762
0.0817,5258.098,-1.38389,8.37517,7.68562
0.0945,5258.118,-1.44614,8.16208,7.34324
0.1298,5258.138,-1.98485,7.63295,7.1924
0.1341,5258.1579,-3.2634,8.00885,6.47412
0.1643,5258.1779,-3.82845,8.13575,6.30891
0.1709,5258.1979,-3.95774,8.22433,6.78059
0.1882,5258.2179,-4.46293,8.5715,6.40229
0.2066,5258.2379,-5.23388,8.79178,6.25385
0.2268,5258.2579,-5.9785,8.82051,6.64411
0.2567,5258.2779,-5.9402,8.72713,7.47014
0.282,5258.2979,-5.65288,8.35602,8.39672
0.3072,5258.3179,-5.18361,8.14772,8.59305
0.31,5258.3379,-4.97051,7.47253,8.52601
0.3317,5258.3579,-4.7263,6.81411,8.47813
0.3512,5258.3779,-4.15407,6.29215,7.91308
0.3705,5258.3979,-3.28016,5.77739,6.941
0.3859,5258.4179,-2.59539,5.12135,5.97372
0.4067,5258.4379,-2.06865,4.42462,5.19318
0.4314,5258.4579,-1.52036,3.77338,4.66165
0.4478,5258.4779,-0.73983,3.29931,4.39828
0.4732,5258.4979,0.38787,2.97848,4.29772
0.4885,5258.5179,1.56825,2.84679,4.19238
0.5066,5258.5379,2.43258,2.97608,4.05111
0.5271,5258.5579,3.3879,3.27776,4.0152
0.5607,5258.5779,4.39828,3.51719,4.43659
0.5765,5258.5979,4.88671,3.85957,5.13333
0.5923,5258.6178,5.01122,4.45096,6.01681
0.6081,5258.6378,5.47092,5.05431,6.88593
0.626,5258.6578,6.33046,5.92104,6.97213
0.66,5258.6778,6.70397,6.84044,6.34962
0.6782,5258.6978,6.16765,7.55633,5.9785
0.6863,5258.7178,5.4781,8.01603,6.43342
0.7075,5258.7378,5.15487,8.46855,7.00086
0.7321,5258.7578,5.00643,8.88994,7.04396
0.7469,5258.7778,4.73588,9.08388,7.1948
0.7685,5258.7978,4.18519,9.22514,7.96575
0.8151,5258.8178,3.44776,9.41668,8.8253
0.8223,5258.8378,2.83722,9.5771,9.61301
0.8356,5258.8578,2.61934,9.58189,9.92188
0.8482,5258.8778,2.36554,9.5364,10.03441
