AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
0.0645,88700.7781,8.34,-29.94,-11.46
0.0687,88700.7981,9.06,-29.58,-11.94
0.0742,88700.8181,10.08,-28.56,-12.66
0.0769,88700.8381,10.62,-27.96,-13.44
0.0846,88700.8581,11.34,-27.36,-14.46
0.1031,88700.8781,12,-26.7,-15.18
0.1261,88700.8981,12.36,-26.16,-15.72
0.1599,88700.9181,13.02,-25.38,-16.62
0.1628,88700.9381,13.08,-24.78,-17.58
0.1858,88700.9581,13.2,-24.12,-18.66
0.2026,88700.9781,13.08,-23.34,-19.32
0.2226,88700.9981,12.6,-22.38,-20.28
0.245,88701.0181,12.54,-21.54,-20.64
0.2632,88701.0381,12.36,-20.7,-21.48
0.2872,88701.0581,12.54,-19.8,-22.62
0.3056,88701.0791,12.54,-19.14,-23.7
0.3242,88701.0991,12.84,-17.94,-25.14
0.3446,88701.1191,12.84,-16.8,-25.56
0.3642,88701.1391,12.9,-15.84,-26.28
0.3852,88701.1591,12.84,-15.18,-26.28
0.4053,88701.1791,12.9,-14.64,-26.58
0.4267,88701.1991,12.9,-14.28,-26.7
0.4492,88701.2191,13.08,-14.4,-26.64
0.4641,88701.2391,13.26,-14.22,-26.7
0.4844,88701.2591,13.14,-14.52,-26.76
0.5051,88701.2791,12.72,-14.82,-27.12
0.5301,88701.3001,12.36,-15.24,-27.3
0.547,88701.3201,11.94,-16.02,-27.48
0.5658,88701.3401,11.58,-16.68,-27.12
0.585,88701.3601,11.46,-17.46,-26.46
0.6049,88701.3801,10.98,-18.06,-25.92
0.6251,88701.4001,11.16,-18.42,-25.74
0.6494,88701.4201,11.1,-19.08,-25.14
0.6667,88701.4401,11.22,-20.22,-24.54
0.6862,88701.4611,11.58,-21.3,-23.46
0.7062,88701.4811,11.7,-22.32,-21.84
0.7264,88701.5011,12.24,-23.04,-20.58
0.7476,88701.5221,13.14,-23.22,-19.44
0.7676,88701.5421,13.74,-23.52,-19.14
0.7883,88701.5621,14.34,-23.82,-18.9
0.8103,88701.5831,14.76,-23.94,-18.54
0.8284,88701.6031,14.82,-24.06,-18.72
0.8518,88701.6231,14.76,-23.52,-18.24
0.8686,88701.6431,14.34,-23.76,-17.88
0.888,88701.6631,13.92,-24,-18.06
0.9091,88701.6831,13.56,-24.96,-17.52
0.9291,88701.7031,13.14,-25.86,-17.16
0.9493,88701.7241,13.02,-25.92,-17.28
0.9693,88701.7441,12.66,-26.4,-16.8
0.9893,88701.7641,12,-26.1,-16.8
1.0088,88701.7841,11.46,-26.28,-16.86
1.0292,88701.8041,10.68,-26.76,-16.8
1.0487,88701.8241,10.14,-26.58,-17.28
1.082,88701.8441,9.72,-27.12,-17.52
1.0918,88701.8641,9.12,-27.66,-17.82
1.1104,88701.8841,8.64,-27.78,-18.12
1.1301,88701.9041,7.92,-28.32,-18.3
1.1502,88701.9241,7.68,-28.32,-18.78
1.1702,88701.9441,7.26,-27.9,-19.14
1.1913,88701.9651,6.9,-27.54,-19.14
1.2118,88701.985,7.08,-27.54,-19.2
1.2324,88702.0061,6.96,-27.72,-19.14
