AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0659,88700.7844,-0.71587,4.69742,8.01339
0.0697,88700.8043,-1.14443,4.50589,8.3414
0.0753,88700.8243,-1.26893,4.04859,8.01339
0.0778,88700.8444,-0.99359,4.44364,7.97269
0.0859,88700.8643,-0.73502,4.24731,7.28556
0.1044,88700.8843,-1.22583,5.26964,7.82186
0.1272,88700.9044,-0.77572,5.08768,8.31027
0.1611,88700.9243,-0.8667,4.77883,10.89362
0.1639,88700.9443,-0.90501,3.31358,11.70286
0.187,88700.9644,-0.98162,4.7908,10.10353
0.2037,88700.9843,-1.21625,6.1531,8.83221
0.2239,88701.0043,-0.77333,5.5737,8.03734
0.2462,88701.0244,-0.47645,1.24977,6.61997
0.2659,88701.0443,-1.98479,4.02226,6.13394
0.2898,88701.0643,-2.46603,4.707,11.21923
0.3086,88701.0853,0.19632,4.01508,14.08748
0.3259,88701.1053,0.59616,4.67109,15.6102
0.3466,88701.1254,0.50996,4.4987,11.87764
0.3672,88701.1453,-1.49398,4.48195,8.4635
0.3878,88701.1653,-2.70784,4.3766,9.34936
0.4081,88701.1854,-2.3535,3.90255,10.18015
0.4287,88701.2053,-2.11169,4.80277,7.6399
0.451,88701.2253,-3.12443,5.31513,7.87932
0.4662,88701.2454,-1.76453,6.16746,10.25197
0.486,88701.2653,-0.68714,5.70299,11.61906
0.5085,88701.2853,-0.90501,5.15711,10.68053
0.5349,88701.3063,-1.95127,5.00628,7.52019
0.5513,88701.3264,-4.10127,5.9879,5.37738
0.5674,88701.3463,-3.83791,5.81791,7.4747
0.5867,88701.3663,-3.84269,4.78362,9.81862
0.6064,88701.3863,-4.28323,5.03501,10.64223
0.628,88701.4063,-1.53947,4.87938,10.36689
0.6516,88701.4263,-1.44131,2.83713,7.56568
0.6686,88701.4463,-3.31118,6.86418,6.65588
0.6879,88701.4673,-5.70299,8.10916,6.27281
0.7084,88701.4874,-3.15795,4.8315,2.91853
0.7284,88701.5073,-4.24492,4.83868,0.95768
0.7497,88701.5283,-6.65109,2.99036,6.86418
0.7701,88701.5483,-4.98952,3.26569,5.22654
0.7928,88701.5683,-4.81474,2.67911,7.15627
0.8133,88701.5894,-4.04141,4.98233,9.8282
0.8303,88701.6093,-0.97444,4.69982,8.85136
0.8561,88701.6293,0.03591,4.73573,6.20338
0.8704,88701.6493,0.89064,4.97036,5.7389
0.8897,88701.6693,1.88424,5.40371,7.51061
0.9124,88701.6893,1.74537,4.22337,10.11311
0.932,88701.7093,1.05345,2.97599,9.60793
0.9516,88701.7303,3.03345,2.84671,7.74285
0.9711,88701.7504,4.76925,3.14359,6.26802
0.991,88701.7703,5.56891,5.13077,7.12275
1.0099,88701.7903,7.71412,6.36618,8.37971
1.0309,88701.8104,7.8051,6.4404,8.90882
1.05,88701.8303,6.6056,6.06691,8.82024
1.0862,88701.8503,5.67665,5.7389,7.93438
1.0984,88701.8704,6.14592,6.6463,7.44836
1.114,88701.8903,7.08923,7.32147,7.25683
1.133,88701.9103,7.29034,8.08043,7.85777
1.1541,88701.9304,8.41562,9.27035,10.73321
1.1732,88701.9503,8.28873,10.12268,12.88799
1.1978,88701.9713,6.48589,9.85214,11.20008
