AppTimestamp(s),MAC,RSSI
0.1014,BE:AC:20:23:00:06,-87
0.1107,BE:AC:20:23:00:05,-80
0.1336,BE:AC:20:23:00:02,-96
0.1748,BE:AC:20:23:00:04,-85
0.2439,BE:AC:20:23:00:05,-81
0.3739,BE:AC:20:23:00:04,-90
0.4475,BE:AC:20:23:00:06,-91
0.4595,BE:AC:20:23:00:05,-87
0.5198,BE:AC:20:23:00:02,-89
0.648,BE:AC:20:23:00:06,-94
1.6094,BE:AC:20:23:00:04,-88
1.6789,BE:AC:20:23:00:06,-94
1.6849,BE:AC:20:23:00:05,-77
1.741,BE:AC:20:23:00:02,-90
1.8381,BE:AC:20:23:00:04,-85
1.8947,BE:AC:20:23:00:05,-80
2.0217,BE:AC:20:23:00:04,-82
2.1242,BE:AC:20:23:00:06,-90
2.1479,BE:AC:20:23:00:05,-78
2.1742,BE:AC:20:23:00:02,-82
2.2243,BE:AC:20:23:00:04,-83
2.319,BE:AC:20:23:00:05,-86
2.3605,BE:AC:20:23:00:02,-83
2.4366,BE:AC:20:23:00:04,-86
2.5089,BE:AC:20:23:00:06,-92
2.6605,BE:AC:20:23:00:04,-81
2.7088,BE:AC:20:23:00:06,-89
2.7703,BE:AC:20:23:00:02,-85
2.9291,BE:AC:20:23:00:05,-78
2.978,BE:AC:20:23:00:02,-88
3.0818,BE:AC:20:23:00:04,-88
3.1319,BE:AC:20:23:00:05,-75
3.1718,BE:AC:20:23:00:02,-91
3.2779,BE:AC:20:23:00:04,-85
3.349,BE:AC:20:23:00:05,-85
3.385,BE:AC:20:23:00:02,-85
3.4774,BE:AC:20:23:00:04,-88
3.5191,BE:AC:20:23:00:06,-95
3.5864,BE:AC:20:23:00:02,-81
3.6785,BE:AC:20:23:00:04,-97
3.72,BE:AC:20:23:00:06,-91
3.7533,BE:AC:20:23:00:05,-83
3.9364,BE:AC:20:23:00:06,-87
3.9706,BE:AC:20:23:00:05,-76
4.1252,BE:AC:20:23:00:06,-94
4.1693,BE:AC:20:23:00:05,-81
4.3364,BE:AC:20:23:00:06,-93
4.4266,BE:AC:20:23:00:02,-93
5.5437,BE:AC:20:23:00:04,-91
6.0386,BE:AC:20:23:00:05,-86
6.1431,BE:AC:20:23:00:04,-86
6.2406,BE:AC:20:23:00:05,-83
6.2514,BE:AC:20:23:00:02,-88
6.3463,BE:AC:20:23:00:04,-89
6.3646,BE:AC:20:23:00:06,-90
6.4479,BE:AC:20:23:00:05,-89
6.4593,BE:AC:20:23:00:02,-91
6.5713,BE:AC:20:23:00:06,-93
6.6574,BE:AC:20:23:00:05,-80
6.6704,BE:AC:20:23:00:02,-90
6.7842,BE:AC:20:23:00:06,-92
6.8422,BE:AC:20:23:00:05,-77
6.958,BE:AC:20:23:00:04,-83
6.9684,BE:AC:20:23:00:06,-94
7.2422,BE:AC:20:23:00:05,-77
7.3653,BE:AC:20:23:00:04,-86
7.3863,BE:AC:20:23:00:06,-91
7.4825,BE:AC:20:23:00:02,-90
7.569,BE:AC:20:23:00:04,-86
7.5836,BE:AC:20:23:00:06,-89
7.6521,BE:AC:20:23:00:05,-92
7.7679,BE:AC:20:23:00:04,-90
7.791,BE:AC:20:23:00:06,-93
7.8545,BE:AC:20:23:00:05,-87
7.8997,BE:AC:20:23:00:02,-86
7.9842,BE:AC:20:23:00:04,-92
7.998,BE:AC:20:23:00:06,-88
8.0629,BE:AC:20:23:00:05,-81
8.0996,BE:AC:20:23:00:02,-86
8.2098,BE:AC:20:23:00:06,-86
8.3276,BE:AC:20:23:00:02,-81
8.4225,BE:AC:20:23:00:06,-95
8.4627,BE:AC:20:23:00:05,-76
8.5256,BE:AC:20:23:00:02,-84
8.6287,BE:AC:20:23:00:06,-89
9.5474,BE:AC:20:23:00:02,-86
9.6188,BE:AC:20:23:00:04,-91
9.6403,BE:AC:20:23:00:06,-90
9.6794,BE:AC:20:23:00:05,-90
9.7312,BE:AC:20:23:00:02,-92
9.8191,BE:AC:20:23:00:04,-86
9.9221,BE:AC:20:23:00:03,-98
9.9618,BE:AC:20:23:00:02,-95
10.0508,BE:AC:20:23:00:06,-84
10.142,BE:AC:20:23:00:02,-82
10.4596,BE:AC:20:23:00:06,-87
10.4946,BE:AC:20:23:00:05,-85
10.5586,BE:AC:20:23:00:02,-87
10.6458,BE:AC:20:23:00:04,-84
10.6697,BE:AC:20:23:00:06,-89
10.6924,BE:AC:20:23:00:05,-86
10.7581,BE:AC:20:23:00:02,-88
10.8432,BE:AC:20:23:00:04,-83
10.866,BE:AC:20:23:00:06,-90
10.8923,BE:AC:20:23:00:05,-83
11.0573,BE:AC:20:23:00:04,-93
11.1,BE:AC:20:23:00:06,-85
11.1753,BE:AC:20:23:00:02,-93
11.287,BE:AC:20:23:00:04,-85
11.2996,BE:AC:20:23:00:06,-91
11.376,BE:AC:20:23:00:02,-87
11.5037,BE:AC:20:23:00:06,-89
11.5237,BE:AC:20:23:00:05,-82
11.69,BE:AC:20:23:00:06,-90
11.7232,BE:AC:20:23:00:05,-73
11.9007,BE:AC:20:23:00:04,-86
11.9116,BE:AC:20:23:00:06,-86
11.9851,BE:AC:20:23:00:02,-93
12.1067,BE:AC:20:23:00:06,-85
12.1265,BE:AC:20:23:00:05,-86
12.2177,BE:AC:20:23:00:02,-93
12.3281,BE:AC:20:23:00:06,-89
12.4112,BE:AC:20:23:00:02,-95
12.7358,BE:AC:20:23:00:05,-79
12.8137,BE:AC:20:23:00:02,-86
13.4959,BE:AC:20:23:00:04,-97
13.6451,BE:AC:20:23:00:02,-92
13.7008,BE:AC:20:23:00:04,-86
13.7617,BE:AC:20:23:00:05,-88
13.8586,BE:AC:20:23:00:02,-86
13.9129,BE:AC:20:23:00:04,-84
13.9651,BE:AC:20:23:00:06,-86
14.193,BE:AC:20:23:00:06,-89
14.239,BE:AC:20:23:00:03,-99
14.2732,BE:AC:20:23:00:02,-89
14.3239,BE:AC:20:23:00:04,-86
14.3956,BE:AC:20:23:00:06,-92
14.4047,BE:AC:20:23:00:05,-79
14.4642,BE:AC:20:23:00:02,-87
14.5586,BE:AC:20:23:00:04,-86
14.7238,BE:AC:20:23:00:04,-95
14.8053,BE:AC:20:23:00:06,-90
14.9978,BE:AC:20:23:00:05,-88
15.1395,BE:AC:20:23:00:04,-83
15.2017,BE:AC:20:23:00:06,-93
15.287,BE:AC:20:23:00:02,-87
15.487,BE:AC:20:23:00:02,-95
15.6221,BE:AC:20:23:00:05,-78
15.6612,BE:AC:20:23:00:03,-97
15.7484,BE:AC:20:23:00:04,-90
15.8414,BE:AC:20:23:00:05,-86
15.9549,BE:AC:20:23:00:04,-93
16.0158,BE:AC:20:23:00:06,-83
16.0236,BE:AC:20:23:00:05,-85
16.0877,BE:AC:20:23:00:02,-79
16.2288,BE:AC:20:23:00:05,-79
16.2951,BE:AC:20:23:00:02,-81
16.3666,BE:AC:20:23:00:04,-83
16.4308,BE:AC:20:23:00:05,-77
16.5741,BE:AC:20:23:00:04,-84
16.6574,BE:AC:20:23:00:06,-88
17.2457,BE:AC:20:23:00:06,-85
17.4412,BE:AC:20:23:00:06,-94
17.4476,BE:AC:20:23:00:05,-80
17.5286,BE:AC:20:23:00:02,-84
17.6022,BE:AC:20:23:00:04,-88
17.6448,BE:AC:20:23:00:05,-89
17.6484,BE:AC:20:23:00:06,-92
17.7996,BE:AC:20:23:00:04,-91
17.8404,BE:AC:20:23:00:05,-78
17.8475,BE:AC:20:23:00:06,-94
17.9226,BE:AC:20:23:00:02,-91
18.0249,BE:AC:20:23:00:04,-87
18.0534,BE:AC:20:23:00:05,-79
18.061,BE:AC:20:23:00:06,-88
18.1312,BE:AC:20:23:00:02,-81
18.2114,BE:AC:20:23:00:04,-91
18.2559,BE:AC:20:23:00:05,-81
18.4713,BE:AC:20:23:00:05,-81
18.4826,BE:AC:20:23:00:06,-86
18.8324,BE:AC:20:23:00:04,-88
18.878,BE:AC:20:23:00:05,-78
18.8892,BE:AC:20:23:00:06,-86
18.9478,BE:AC:20:23:00:02,-83
19.0229,BE:AC:20:23:00:04,-95
19.1641,BE:AC:20:23:00:02,-89
19.2261,BE:AC:20:23:00:04,-86
19.282,BE:AC:20:23:00:05,-83
19.2923,BE:AC:20:23:00:06,-91
19.5052,BE:AC:20:23:00:05,-77
19.5171,BE:AC:20:23:00:06,-91
19.5759,BE:AC:20:23:00:02,-86
19.6429,BE:AC:20:23:00:04,-96
19.7772,BE:AC:20:23:00:02,-86
19.8631,BE:AC:20:23:00:04,-92
19.905,BE:AC:20:23:00:05,-81
19.9132,BE:AC:20:23:00:06,-90
19.9891,BE:AC:20:23:00:02,-86
20.0454,BE:AC:20:23:00:04,-87
20.1012,BE:AC:20:23:00:05,-81
20.1185,BE:AC:20:23:00:06,-89
20.2058,BE:AC:20:23:00:02,-87
20.2562,BE:AC:20:23:00:04,-81
20.3047,BE:AC:20:23:00:05,-85
20.3997,BE:AC:20:23:00:02,-83
20.5248,BE:AC:20:23:00:06,-87
20.8051,BE:AC:20:23:00:02,-85
20.8834,BE:AC:20:23:00:04,-89
21.0103,BE:AC:20:23:00:02,-84
21.0878,BE:AC:20:23:00:04,-93
21.7237,BE:AC:20:23:00:06,-90
21.8346,BE:AC:20:23:00:02,-85
21.9429,BE:AC:20:23:00:05,-92
22.0368,BE:AC:20:23:00:02,-87
22.103,BE:AC:20:23:00:04,-88
22.5693,BE:AC:20:23:00:06,-91
22.5749,BE:AC:20:23:00:05,-77
22.6891,BE:AC:20:23:00:02,-83
22.7069,BE:AC:20:23:00:04,-85
22.7459,BE:AC:20:23:00:06,-90
22.7581,BE:AC:20:23:00:05,-79
22.8544,BE:AC:20:23:00:02,-91
22.9655,BE:AC:20:23:00:05,-85
23.0693,BE:AC:20:23:00:02,-86
23.1551,BE:AC:20:23:00:06,-88
23.1692,BE:AC:20:23:00:05,-83
23.2718,BE:AC:20:23:00:02,-87
23.3294,BE:AC:20:23:00:04,-84
23.3899,BE:AC:20:23:00:05,-81
23.4777,BE:AC:20:23:00:02,-93
23.5212,BE:AC:20:23:00:04,-84
23.6032,BE:AC:20:23:00:05,-77
23.6837,BE:AC:20:23:00:02,-92
23.7235,BE:AC:20:23:00:04,-92
23.7672,BE:AC:20:23:00:06,-93
23.8766,BE:AC:20:23:00:02,-91
23.9374,BE:AC:20:23:00:04,-87
23.9697,BE:AC:20:23:00:06,-87
23.9853,BE:AC:20:23:00:05,-83
24.1384,BE:AC:20:23:00:04,-89
24.1992,BE:AC:20:23:00:06,-86
24.2335,BE:AC:20:23:00:05,-83
24.2863,BE:AC:20:23:00:02,-92
24.3481,BE:AC:20:23:00:04,-86
24.4129,BE:AC:20:23:00:05,-80
24.6175,BE:AC:20:23:00:06,-98
25.0341,BE:AC:20:23:00:06,-97
25.528,BE:AC:20:23:00:02,-88
25.6391,BE:AC:20:23:00:05,-85
25.7185,BE:AC:20:23:00:02,-92
25.936,BE:AC:20:23:00:02,-84
26.0516,BE:AC:20:23:00:05,-76
26.1414,BE:AC:20:23:00:02,-86
26.1741,BE:AC:20:23:00:04,-82
26.2469,BE:AC:20:23:00:06,-89
26.2614,BE:AC:20:23:00:05,-81
26.4633,BE:AC:20:23:00:05,-78
26.6557,BE:AC:20:23:00:06,-85
26.8649,BE:AC:20:23:00:06,-88
26.9969,BE:AC:20:23:00:04,-88
27.0775,BE:AC:20:23:00:06,-89
27.1677,BE:AC:20:23:00:02,-87
27.1881,BE:AC:20:23:00:04,-86
27.275,BE:AC:20:23:00:06,-87
27.286,BE:AC:20:23:00:05,-74
27.4911,BE:AC:20:23:00:05,-78
27.578,BE:AC:20:23:00:02,-90
27.5913,BE:AC:20:23:00:04,-87
27.6778,BE:AC:20:23:00:06,-92
27.6827,BE:AC:20:23:00:05,-79
27.7859,BE:AC:20:23:00:02,-88
28.0166,BE:AC:20:23:00:04,-86
28.1196,BE:AC:20:23:00:06,-97
28.1245,BE:AC:20:23:00:05,-74
28.2966,BE:AC:20:23:00:05,-74
28.5012,BE:AC:20:23:00:05,-73
28.6173,BE:AC:20:23:00:04,-91
