AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0635,88700.7738,-0.21197,-2.25715,-2.15697
0.0652,88700.7838,-0.31215,-2.14597,-2.18384
0.068,88700.7937,-0.31093,-2.12154,-2.20706
0.0692,88700.8037,-0.23152,-2.23638,-2.21866
0.0717,88700.8138,-0.16188,-2.36588,-2.19667
0.0748,88700.8238,-0.15027,-2.43124,-2.13375
0.0764,88700.8338,-0.19364,-2.35244,-2.09771
0.0773,88700.8438,-0.26817,-2.23088,-2.069
0.079,88700.8537,-0.38912,-2.17651,-2.05373
0.0853,88700.8637,-0.55528,-2.18445,-2.03479
0.0957,88700.8737,-0.70127,-2.15635,-2.04762
0.1038,88700.8838,-0.77274,-2.16979,-2.06656
0.1137,88700.8938,-0.76908,-2.34878,-2.07694
0.1268,88700.9038,-0.75442,-2.67987,-2.12764
0.1345,88700.9137,-0.74526,-2.80387,-2.17529
0.1605,88700.9237,-0.70738,-2.65299,-2.20889
0.1621,88700.9338,-0.63347,-2.42452,-2.14475
0.1634,88700.9438,-0.45754,-2.04029,-2.03052
0.1725,88700.9538,-0.27367,-1.84054,-1.92239
0.1864,88700.9638,-0.07391,-1.85459,-1.87291
0.1922,88700.9738,0.07086,-1.99997,-1.91323
0.2033,88700.9837,0.21502,-2.29074,-1.97432
0.2127,88700.9937,0.22846,-2.44346,-2.01769
0.2233,88701.0038,0.0788,-2.36466,-2.04212
0.2315,88701.0138,-0.19975,-2.32862,-2.04151
0.2456,88701.0238,-0.69639,-1.93583,-1.934
0.252,88701.0338,-1.32802,-1.49479,-1.81977
0.2647,88701.0437,-2.01402,-1.40927,-1.73852
0.2723,88701.0537,-2.38176,-1.14476,-1.49723
0.2888,88701.0638,-2.40742,-0.91447,-1.27793
0.2929,88701.0738,-2.17468,-0.85643,-1.26755
0.3074,88701.0848,-1.61757,-1.15087,-1.40438
0.3136,88701.0948,-0.99449,-1.04458,-1.4844
0.3253,88701.1048,-0.20281,-0.64263,-1.54732
0.333,88701.1146,0.33414,-0.44227,-1.5913
0.3458,88701.1248,0.80756,-0.45693,-1.68904
0.3531,88701.1347,0.96883,-0.60415,-1.78006
0.3658,88701.1447,0.92424,-0.87354,-1.80816
0.3758,88701.1548,0.77946,-1.11849,-1.7483
0.3867,88701.1648,0.60659,-1.13132,-1.55221
0.4036,88701.1748,0.54978,-0.96578,-1.35246
0.4074,88701.1848,0.56139,-0.76847,-1.16675
0.4198,88701.1947,0.59987,-0.61758,-1.02992
0.4278,88701.2047,0.38729,-0.70005,-0.95539
0.4373,88701.2148,0.3317,-0.65729,-0.82345
0.4502,88701.2248,0.32681,-0.98716,-0.62125
0.4543,88701.2348,0.49358,-1.46791,-0.54062
0.4652,88701.2448,0.86682,-2.08794,-0.56688
0.4733,88701.2547,1.23028,-2.23393,-0.67317
0.4854,88701.2647,1.5406,-2.03418,-0.7813
0.493,88701.2748,1.7709,-1.67255,-0.82284
0.5068,88701.2848,1.96149,-1.19241,-0.76358
0.5225,88701.2957,1.99997,-0.5565,-0.66401
