AppTimestamp(s),Latitude_degrees,Longitude_degrees,floor_ID
61.3534,49.461131579896,11.111006458661,-2
69.6378,49.461105259398,11.110903023275,-2
75.2234,49.461087810283,11.110832476574,-2
80.8697,49.461135070853,11.110804437657,-2
88.1196,49.461196451273,11.110792521485,-2
98.3999,49.461116504062,11.110727099759,-2
104.481,49.461073718862,11.110774331714,-2
109.2431,49.461041148253,11.110807768022,-2
116.1473,49.460980054096,11.110779270931,-2
121.3202,49.460994109806,11.110835815249,-2
124.4265,49.461004789908,11.110879157598,-2
129.939,49.461052298408,11.110852868292,-2
134.7851,49.461087810283,11.110832476574,-2
174.1673,49.461087810283,11.110832476574,-2
179.1637,49.461052298408,11.110852868292,-2
184.1546,49.461004789908,11.110879157598,-2
187.9685,49.460994109806,11.110835815249,-2
192.2736,49.460980054096,11.110779270931,-2
199.712,49.461041148253,11.110807768022,-2
204.4031,49.461073718862,11.110774331714,-2
209.9439,49.461116504062,11.110727099759,-2
219.6981,49.461196451273,11.110792521485,-2
227.475,49.461135070853,11.110804437657,-2
232.664,49.461087810283,11.110832476574,-2
239.6462,49.461105259398,11.110903023275,-2
247.1442,49.461131579896,11.111006458661,-2
