AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
50.019,88750.7962,-0.17669657650078424,-0.11049991432126031,-0.06514763624672604,0.10446,-0.03115,0.12339,13.5,-23.76,-19.74
50.0424,88750.8162,-0.1983938966661192,-0.11227470135581115,-0.04909704470928489,0.13011,-0.05986,0.10751,13.68,-23.52,-19.56
50.0562,88750.8363,-0.20250732708833208,-0.1039140374742167,-0.029243123175424657,0.12278,-0.0507,0.10507,13.62,-23.88,-19.44
50.0759,88750.8562,-0.20253434695161684,-0.10033586237207057,-0.004581364926799836,0.10201,-0.0281,0.11362,13.38,-24.66,-19.8
50.107,88750.8762,-0.20130203654569762,-0.10025583626924882,0.02203258852936507,0.05803,-0.02016,0.09713,13.26,-23.94,-19.86
50.1182,88750.8963,-0.18142655685055747,-0.0922647903777719,0.0448192693930185,0.02505,0.02443,0.08613,13.02,-24.6,-19.5
50.1361,88750.9162,-0.16868253688240967,-0.09041308362985385,0.056485246498505504,0.01344,0.05986,0.05192,12.96,-24.42,-19.44
50.1586,88750.9362,-0.1685308933785354,-0.09693962622853597,0.053534898798549335,0.0055,0.08125,0.02016,12.84,-23.82,-18.84
50.1782,88750.9563,-0.18869461700532014,-0.11341887144461352,0.037602907574505906,0.01222,0.04826,-0.01405,12.96,-24.24,-18.66
50.1987,88750.9762,-0.22665081313882166,-0.13980496283399438,0.014694604460190774,0.02993,0.01466,-0.00183,13.14,-23.88,-19.02
50.2204,88750.9962,-0.27513684865513427,-0.1740835466230092,-0.008016070373376039,0.02199,0.03115,0.01955,13.26,-24.12,-18.72
50.2435,88751.0172,-0.32595609540119064,-0.21222279405205896,-0.02558392701530643,0.0336,0.0617,0.02321,13.44,-24.72,-18.78
50.2585,88751.0382,-0.3746295724447571,-0.24699283365547184,-0.03721455508869553,0.02871,0.04643,0.00305,13.2,-24.78,-18.9
50.2782,88751.0583,-0.415362999997866,-0.27611600490146815,-0.04587260520029268,0.00428,0.00794,0.00122,12.78,-25.08,-18.48
50.2997,88751.0792,-0.4440909253881851,-0.2957927327705032,-0.05593099178582861,-0.00305,0.00733,0.00428,12.6,-25.02,-18.6
50.3195,88751.0993,-0.45856264383342765,-0.304369487699888,-0.07029146958181798,0.01894,0.04643,0.00916,12.54,-24.72,-18.36
50.34,88751.1192,-0.459159540853949,-0.30192680095964364,-0.08847087289630196,0.04459,0.09041,0.02932,12.78,-24.72,-18.24
50.3629,88751.1402,-0.4496606059876492,-0.2902825608705541,-0.10703038879824689,0.02993,0.05437,0.07697,12.96,-24.36,-18.66
50.3824,88751.1602,-0.4309802678534728,-0.27178226263719235,-0.12177449626846659,0.01222,0.00244,0.08735,12.72,-24.96,-18.84
50.4033,88751.1803,-0.405375567095489,-0.2521049092363036,-0.13089562948779054,0.00977,0.00977,0.07086,13.02,-25.14,-18.96
50.4256,88751.2002,-0.3758182496157864,-0.23361477231427624,-0.13595290440210128,0.00672,0.02138,0.05681,12.66,-25.14,-19.02
50.4399,88751.2202,-0.34633033961383064,-0.21362965038516202,-0.14079874250833768,0.02932,0.04887,0.05376,12.96,-25.14,-18.78
50.4601,88751.2403,-0.3268491005230416,-0.1915991116922454,-0.1494858409582136,0.02382,0.03971,0.08735,12.96,-24.78,-18.72
50.4799,88751.2602,-0.3175767671442468,-0.16762475537642382,-0.1633144285483219,-0.00305,0.03115,0.07575,12.78,-25.08,-18.9
50.5017,88751.2802,-0.3164903041619928,-0.14727217400886056,-0.18004389206125282,0.00305,0.03238,0.04765,13.26,-25.14,-19.08
50.5219,88751.3003,-0.32011943595697756,-0.13664566282341514,-0.19438167221260727,0.01588,0.05803,0.03176,13.32,-25.14,-19.08
50.5439,88751.3213,-0.3270615612983568,-0.1380164187015709,-0.2004109881261762,0.02077,0.03299,0.04826,13.44,-24.78,-18.72
50.5649,88751.3422,-0.3354580140884215,-0.14681625128267,-0.19464541571632132,-0.011,0.02138,0.08186,13.2,-24.66,-18.66
50.5946,88751.3623,-0.3494843745986241,-0.15281705957635452,-0.17836717886623887,-0.00367,-0.01833,0.10446,12.9,-24.66,-18.36
50.6091,88751.3822,-0.3482315423558764,-0.14745069664705407,-0.1560657627877564,0.00183,-0.03482,0.08674,12.9,-24.9,-18.24
50.6266,88751.4032,-0.3470873651703763,-0.12042851618255111,-0.13433320135769478,-0.02566,-0.0672,0.07575,12.9,-25.02,-18.6
50.6448,88751.4232,-0.34595364904417825,-0.07070902874721498,-0.11591772431570746,-0.00183,-0.05986,0.09102,12.96,-24.72,-18.36
50.6622,88751.4433,-0.3454388838449786,-0.005772001005751538,-0.09759479057530385,0.00061,-0.02077,0.11484,12.54,-24.66,-18.3
50.6822,88751.4632,-0.3495332721321014,0.0592598082043042,-0.07098508160982497,-0.03299,0.04704,0.11057,12.3,-24.78,-18.48
50.7023,88751.4832,-0.3568131299720537,0.10274521465699117,-0.026161360201880868,-0.06536,0.0672,0.11973,11.76,-25.14,-18.24
50.7227,88751.5033,-0.36758263781263945,0.10287594393512793,0.04295271525414002,-0.14111,0.00855,0.0788,11.58,-25.14,-18.66
50.7437,88751.5232,-0.3813668550531283,0.04662954544616656,0.1344844915450789,-0.14722,-0.01283,0.02199,11.76,-25.02,-18.9
50.7657,88751.5442,-0.39618728872725845,-0.061789097768927666,0.2371597210702081,-0.08735,-0.01955,0.06109,11.52,-24.84,-18.78
50.7889,88751.5642,-0.4078583415828464,-0.19961670659775388,0.3326586733566934,-0.04887,-0.05192,0.08247,12.06,-24.9,-18.6
50.8055,88751.5843,-0.40571066685596396,-0.33664842193137706,0.4012214441536308,-0.04154,-0.03299,0.05986,12.24,-24.78,-18.42
50.8266,88751.6052,-0.39684553971675235,-0.4388948534801252,0.42723852456169986,-0.01894,-0.01588,0.0452,12.18,-24.84,-18.06
50.8476,88751.6262,-0.38155061294768183,-0.49241837473904165,0.40467391783501583,0.00428,-0.00611,0.03115,12.18,-24.84,-18.12
50.8693,88751.6472,-0.3654778213731222,-0.4960906376927097,0.338897676885459,0.04887,0.02321,0.0226,11.58,-25.02,-18.48
50.8919,88751.6692,-0.35221152601757927,-0.4588705250322413,0.2455691279203709,0.07819,0.03482,0.0391,11.4,-25.14,-18.9
50.9115,88751.6891,-0.34256035937288243,-0.39366164224042466,0.14574578783890502,0.07086,0.04215,0.03482,11.4,-25.44,-19.08
50.9372,88751.7093,-0.33465035400796483,-0.3251249362474063,0.05873413993462684,0.03238,0.04276,0.01588,11.4,-25.8,-19.02
50.9494,88751.7292,-0.3295717929832773,-0.26631182950457183,-0.0029024120104139683,0.01283,0.02749,0.02443,11.76,-25.8,-19.02
50.969,88751.7492,-0.32713197456863763,-0.23274282530313453,-0.036583076430574124,0.04276,0.02138,0.04765,12.12,-25.68,-18.72
50.9915,88751.7693,-0.3297264220457494,-0.21891576237911103,-0.04850281246864796,0.04887,-0.00428,0.06536,12.3,-25.68,-18.78
51.013,88751.7893,-0.33541210504457303,-0.2066213105447331,-0.049881108531788954,0.04276,-0.01527,0.0672,12.24,-25.5,-18.42
51.0416,88751.8092,-0.34709500673097876,-0.1797715678504626,-0.05183260915470278,0.02566,-0.05803,0.05803,12.24,-25.08,-18.0
51.0544,88751.8293,-0.3491973632787165,-0.1230658094973222,-0.05902538279419289,0.02199,-0.00916,0.05009,12.12,-25.32,-18.0
51.0698,88751.8502,-0.3513400800227238,-0.04524282658073901,-0.06870201715294044,0.03482,0.01038,0.05559,12.06,-25.56,-18.12
51.0903,88751.8703,-0.35354147856723456,0.0355424799769893,-0.07038344684007569,0.05498,-0.02382,0.07025,12.0,-25.62,-18.66
51.1112,88751.8913,-0.35335698531637716,0.09877101251802109,-0.051697417739317686,0.0617,-0.03665,0.07147,11.88,-25.8,-18.78
51.1337,88751.9112,-0.3519827781870882,0.12335917414771069,-0.0060378147712327745,0.0452,-0.04154,0.06109,11.64,-25.62,-18.66
51.154,88751.9312,-0.34735083041779863,0.09688596880186097,0.06222366541267732,0.00428,-0.07514,0.04948,11.4,-25.38,-18.48
51.1791,88751.9522,-0.34800128734988367,0.016957764991846216,0.1366032541383042,-0.01772,-0.12217,0.02566,11.52,-24.84,-18.0
51.1941,88751.9723,-0.35092885185047373,-0.10238658180088309,0.19387967488209767,-0.00183,-0.05315,-0.02077,11.64,-24.9,-17.76
51.2157,88751.9933,-0.36933772382523244,-0.2344474726483159,0.21143472351156944,0.04765,-0.06353,-0.05437,11.58,-25.02,-17.64
51.2382,88752.0142,-0.40315708951899565,-0.3447720887254908,0.17685809384120965,0.05925,-0.05315,-0.04337,11.82,-24.84,-17.64
51.2547,88752.0343,-0.44767050492278115,-0.40187010929315997,0.09274575725314094,0.05498,-0.05192,-0.0226,11.76,-25.32,-18.36
51.2805,88752.0542,-0.49198160503536825,-0.40620176882572195,-0.024468145851399115,0.05498,-0.00672,-0.02505,11.46,-25.38,-18.72
51.2975,88752.0742,-0.5269456358940138,-0.35660944871841443,-0.1482085350954634,0.06414,0.00672,-0.02627,11.64,-25.14,-18.66
51.3174,88752.0952,-0.5439098388471086,-0.2812630019200669,-0.25019300048781723,0.05131,-0.01161,0.00244,11.52,-25.02,-18.6
51.3402,88752.1162,-0.5399882642670235,-0.2031836774027404,-0.30717488240681234,0.05131,-0.00977,0.03726,11.76,-25.02,-18.0
51.3582,88752.1363,-0.5119665906421029,-0.13756573478504722,-0.3070726696666046,0.04337,-0.02016,0.0562,12.0,-25.32,-18.0
51.3788,88752.1573,-0.46685978995917793,-0.09747362389028481,-0.25265766113735566,-0.01344,-0.04215,0.05498,12.0,-25.32,-17.94
51.3988,88752.1773,-0.41108940483463535,-0.0849904870509837,-0.15947057245084295,-0.02749,-0.04581,0.04643,11.94,-25.92,-17.88
51.4197,88752.1972,-0.35670776962142275,-0.09484917084054699,-0.05127164485937996,-0.0055,-0.03665,0.03299,11.7,-25.62,-18.18
