AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,yaw_deg_ori,yaw_deg_ori_cal,yaw_deg,yaw_error,Quat_w,Quat_x,Quat_y,Quat_z,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.0536,69306.9396,0.8613176181149091,1.3651202364516786,-0.21954054476768903,-0.6142823043942021,0.40211882526631704,-0.6404001557628839,0.6363061485099166,19.950944996473446,-30.52668797376989,-65.25058,-52.56997553021615,0.0,65.25058,0.8031220072690697,0.34209254,-0.11321358,-0.47450018,1.0,0.0,0.0,0.0,73.14145025317526
0.0565,69306.9596,0.8552225544321761,0.9230916560712874,0.8289721076817713,-0.6835319749536729,0.4553590132481345,-0.8583081606291035,0.624367794543776,20.078175236687265,-30.54338096648219,-65.581688,-53.52292252050289,0.0,65.581688,0.8025453562421936,0.33496001,-0.11529253,-0.48003164,1.0,0.0,0.0,0.0,73.25228389706244
0.0589,69306.9796,0.7774072550609361,0.6897512895974813,1.726203400356166,-0.7618381830734937,0.46602173112939943,-1.0813796879377011,0.5140614825439922,20.11619036209958,-30.61274523711144,-65.910851,-54.61980623454634,0.0,65.910851,0.8023464099155571,0.3259351,-0.11675648,-0.48618358,1.0,0.0,0.0,0.0,73.29048838703734
0.0623,69306.9996,0.41140037871661583,0.6686748479539604,2.431789949167875,-0.8441218326079045,0.4179637469331303,-1.2849251287807322,0.4880996986144197,20.278026805319154,-30.568154220420695,-66.459938,-55.68292584708428,0.0,66.459938,0.8008220154719827,0.31950369,-0.11843268,-0.49251923,1.0,0.0,0.0,0.0,73.58265819905044
0.0782,69307.0196,-0.3500598035619733,0.9372483332635895,3.0257073642422334,-0.9043442674492278,0.30036437125842197,-1.4063872598791731,0.7388317759923027,20.34784150422478,-30.52668249971711,-67.411385,-57.19293002100199,0.0,67.411385,0.7968266718490433,0.31286681,-0.12378117,-0.50185639,1.0,0.0,0.0,0.0,74.34373712141341
0.0956,69307.0396,-1.2764969748340436,1.502485628651812,3.595475137643893,-0.9119034312132164,0.11180315585149969,-1.360742331005811,1.1027548483987584,20.188113067499554,-30.570746243813517,-68.960449,-59.66303548609378,0.0,68.960449,0.7902224838120379,0.30205858,-0.13160226,-0.51671064,1.0,0.0,0.0,0.0,75.58738437457059
0.1352,69307.0596,-2.0194380648292034,2.1506242818940393,4.089354419339841,-0.8328329789145331,-0.130469946418435,-1.1139670243005622,1.2728624713411225,20.03399965503166,-30.56498367867067,-70.664543,-62.36881555709598,0.0,70.664543,0.7830961600045255,0.29002479,-0.13801119,-0.53254008,1.0,0.0,0.0,0.0,76.91012479473679
0.1371,69307.0795,-2.4719779382761073,2.7773007633369433,4.244919514561339,-0.6488639619183787,-0.394772532490741,-0.7286154250559967,1.3125122326226162,19.8061746815319,-30.591976854012536,-71.33271,-64.0923907121603,0.0,71.33271,0.7792278491224645,0.27911559,-0.14679089,-0.54161876,1.0,0.0,0.0,0.0,77.62013547216479
0.1634,69307.0996,-2.6621200137351337,3.1015992269997303,3.905651005306856,-0.4101428649922214,-0.6046347386503627,-0.3167400916362536,1.1066572727057036,19.96015251070642,-30.394366172925565,-70.931778,-64.12258930057504,0.0,70.931778,0.7794040766619822,0.27645651,-0.15352798,-0.54086065,1.0,0.0,0.0,0.0,77.5879088775349
0.1801,69307.1196,-2.7052101804418136,2.9971972046281383,3.1914400797807545,-0.2070206100109587,-0.705221933523269,0.021253218571349125,0.750582605996156,20.830578492189204,-29.744338795678154,-70.711761,-63.24715396407144,0.0,70.711761,0.7792171132790046,0.28526223,-0.15401511,-0.5364005,1.0,0.0,0.0,0.0,77.62209836344464
0.1991,69307.1406,-2.8983463175711854,2.8052233633589787,2.252358809669234,-0.09929440518599478,-0.7029227382315896,0.2774819776187254,0.5648187450935982,21.620722876141926,-29.148156534265674,-70.425102,-62.207751242875155,0.0,70.425102,0.7784876002644567,0.29572493,-0.15652761,-0.53103948,1.0,0.0,0.0,0.0,77.75538134532715
0.2234,69307.1606,-3.2872839599741908,2.465308352264996,1.2711844132547832,-0.0721093534256124,-0.6500098691088091,0.498153136951043,0.1489454121260536,22.23884298960331,-28.686770345155868,-70.250099,-61.411941338383244,0.0,70.250099,0.7786642930369568,0.30282468,-0.15539169,-0.52709824,1.0,0.0,0.0,0.0,77.72311700308026
0.2357,69307.1806,-3.860953595837253,1.9986172194283547,0.19063177784729213,-0.07093788185540187,-0.6120618122641147,0.7559668639141,-0.44289017456523894,22.513991353025908,-28.493861744290168,-70.066895,-61.0756008866587,0.0,70.066895,0.780232155502515,0.3036384,-0.15205936,-0.52528036,1.0,0.0,0.0,0.0,77.43632748535033
0.2556,69307.2006,-4.452928083054848,1.3071657646034058,-1.127290914729313,-0.03532384347606854,-0.6240000437691136,1.10270490787787,-1.2104516981215436,22.712603020575976,-28.357202863544305,-69.715302,-60.57557003520062,0.0,69.715302,0.7834883797877907,0.30351639,-0.14533079,-0.52240092,1.0,0.0,0.0,0.0,76.83782556009952
