AppTimestamp(s),MAC,Frequency,RSSI
2.2988,20:23:00:00:00:15,2452,-44
2.2988,20:23:00:00:00:88,2462,-51
2.2988,20:23:00:00:00:55,2427,-55
2.2988,20:23:00:00:00:82,2462,-62
2.2988,20:23:00:00:00:44,2462,-62
2.2988,20:23:00:00:00:45,2412,-63
2.2988,20:23:00:00:03:25,2437,-64
2.2988,20:23:00:00:00:79,5200,-64
2.2988,20:23:00:00:00:80,5200,-64
2.2988,20:23:00:00:00:01,2437,-65
6.3091,20:23:00:00:00:15,2452,-44
6.3091,20:23:00:00:00:88,2462,-53
6.3091,20:23:00:00:00:82,2462,-55
6.3091,20:23:00:00:00:44,2462,-55
6.3091,20:23:00:00:00:55,2427,-59
6.3091,20:23:00:00:00:79,5200,-64
6.3091,20:23:00:00:00:80,5200,-64
6.3091,20:23:00:00:00:45,2412,-66
6.3091,20:23:00:00:00:01,2437,-67
6.3091,20:23:00:00:03:25,2437,-67
10.3089,20:23:00:00:00:15,2452,-46
10.3089,20:23:00:00:00:88,2462,-55
10.3089,20:23:00:00:00:55,2427,-56
10.3089,20:23:00:00:00:82,2462,-56
10.3089,20:23:00:00:00:44,2462,-56
10.3089,20:23:00:00:00:45,2412,-62
10.3089,20:23:00:00:03:25,2437,-63
10.3089,20:23:00:00:00:79,5200,-63
10.3089,20:23:00:00:00:80,5200,-63
10.3089,20:23:00:00:00:01,2437,-65
14.289,20:23:00:00:00:15,2452,-51
14.289,20:23:00:00:00:88,2462,-51
14.289,20:23:00:00:00:55,2427,-58
14.289,20:23:00:00:00:45,2412,-60
14.289,20:23:00:00:00:82,2462,-60
14.289,20:23:00:00:00:44,2462,-60
14.289,20:23:00:00:00:79,5200,-61
14.289,20:23:00:00:00:80,5200,-61
14.289,20:23:00:00:03:25,2437,-63
14.289,20:23:00:00:00:01,2437,-67
18.293,20:23:00:00:00:15,2452,-46
18.293,20:23:00:00:00:88,2462,-52
18.293,20:23:00:00:00:55,2427,-54
18.293,20:23:00:00:00:79,5200,-57
18.293,20:23:00:00:00:80,5200,-57
18.293,20:23:00:00:00:44,2462,-59
18.293,20:23:00:00:00:82,2462,-60
18.293,20:23:00:00:00:45,2412,-61
18.293,20:23:00:00:00:01,2437,-65
18.293,20:23:00:00:00:65,2437,-67
22.3515,20:23:00:00:00:15,2452,-49
22.3515,20:23:00:00:00:55,2427,-56
22.3515,20:23:00:00:00:88,2462,-58
22.3515,20:23:00:00:00:79,5200,-61
22.3515,20:23:00:00:00:80,5200,-61
22.3515,20:23:00:00:00:82,2462,-64
22.3515,20:23:00:00:00:44,2462,-64
22.3515,20:23:00:00:00:45,2412,-65
22.3515,20:23:00:00:00:65,2437,-67
22.3515,20:23:00:00:00:73,2437,-70
26.3181,20:23:00:00:00:15,2452,-45
26.3181,20:23:00:00:00:88,2462,-51
26.3181,20:23:00:00:00:82,2462,-54
26.3181,20:23:00:00:00:44,2462,-54
26.3181,20:23:00:00:00:55,2427,-60
26.3181,20:23:00:00:00:79,5200,-62
26.3181,20:23:00:00:00:80,5200,-62
26.3181,20:23:00:00:03:25,2437,-64
26.3181,20:23:00:00:00:45,2412,-66
26.3181,20:23:00:00:00:01,2437,-68
30.326,20:23:00:00:00:15,2452,-49
30.326,20:23:00:00:00:88,2462,-51
30.326,20:23:00:00:00:55,2427,-56
30.326,20:23:00:00:00:44,2462,-57
30.326,20:23:00:00:00:82,2462,-58
30.326,20:23:00:00:00:79,5200,-62
30.326,20:23:00:00:00:80,5200,-62
30.326,20:23:00:00:00:01,2437,-64
30.326,20:23:00:00:00:45,2412,-64
30.326,20:23:00:00:03:25,2437,-68
34.3237,20:23:00:00:00:15,2452,-48
34.3237,20:23:00:00:00:88,2462,-51
34.3237,20:23:00:00:00:55,2427,-53
34.3237,20:23:00:00:00:44,2462,-53
34.3237,20:23:00:00:00:82,2462,-54
34.3237,20:23:00:00:03:25,2437,-63
34.3237,20:23:00:00:00:45,2412,-64
34.3237,20:23:00:00:00:79,5200,-65
34.3237,20:23:00:00:00:80,5200,-65
34.3237,20:23:00:00:00:01,2437,-66
38.3003,20:23:00:00:00:88,2462,-49
38.3003,20:23:00:00:00:15,2452,-52
38.3003,20:23:00:00:00:55,2427,-53
38.3003,20:23:00:00:00:82,2462,-54
38.3003,20:23:00:00:00:44,2462,-54
38.3003,20:23:00:00:03:25,2437,-62
38.3003,20:23:00:00:00:65,2437,-62
38.3003,20:23:00:00:00:01,2437,-66
38.3003,20:23:00:00:00:45,2412,-67
38.3003,20:23:00:00:00:79,5200,-68
42.2901,20:23:00:00:00:88,2462,-50
42.2901,20:23:00:00:00:15,2452,-51
42.2901,20:23:00:00:00:55,2427,-53
42.2901,20:23:00:00:00:44,2462,-54
42.2901,20:23:00:00:00:82,2462,-55
42.2901,20:23:00:00:00:45,2412,-61
42.2901,20:23:00:00:03:25,2437,-64
42.2901,20:23:00:00:00:65,2437,-64
42.2901,20:23:00:00:00:79,5200,-66
42.2901,20:23:00:00:00:80,5200,-66
46.3057,20:23:00:00:00:88,2462,-50
46.3057,20:23:00:00:00:15,2452,-51
46.3057,20:23:00:00:00:55,2427,-53
46.3057,20:23:00:00:00:44,2462,-55
46.3057,20:23:00:00:00:82,2462,-56
46.3057,20:23:00:00:03:25,2437,-60
46.3057,20:23:00:00:00:45,2412,-61
46.3057,20:23:00:00:00:79,5200,-62
46.3057,20:23:00:00:00:80,5200,-63
46.3057,20:23:00:00:00:65,2437,-64
50.3177,20:23:00:00:00:15,2452,-51
50.3177,20:23:00:00:00:55,2427,-55
50.3177,20:23:00:00:00:82,2462,-55
50.3177,20:23:00:00:00:44,2462,-55
50.3177,20:23:00:00:00:88,2462,-59
50.3177,20:23:00:00:00:45,2412,-62
50.3177,20:23:00:00:00:79,5200,-63
50.3177,20:23:00:00:00:80,5200,-63
50.3177,20:23:00:00:00:01,2437,-65
50.3177,20:23:00:00:03:25,2437,-67
54.3123,20:23:00:00:00:15,2452,-48
54.3123,20:23:00:00:00:88,2462,-53
54.3123,20:23:00:00:00:44,2462,-55
54.3123,20:23:00:00:00:55,2427,-57
54.3123,20:23:00:00:00:82,2462,-57
54.3123,20:23:00:00:03:25,2437,-63
54.3123,20:23:00:00:00:45,2412,-64
54.3123,20:23:00:00:00:79,5200,-65
54.3123,20:23:00:00:00:80,5200,-65
54.3123,20:23:00:00:00:01,2437,-68
58.2927,20:23:00:00:00:15,2452,-45
58.2927,20:23:00:00:00:88,2462,-52
58.2927,20:23:00:00:00:44,2462,-52
58.2927,20:23:00:00:00:82,2462,-55
58.2927,20:23:00:00:00:55,2427,-57
58.2927,20:23:00:00:00:45,2412,-62
58.2927,20:23:00:00:03:25,2437,-65
58.2927,20:23:00:00:00:79,5200,-67
58.2927,20:23:00:00:00:80,5200,-67
58.2927,20:23:00:00:00:01,2437,-68
62.3234,20:23:00:00:00:15,2452,-45
62.3234,20:23:00:00:00:88,2462,-52
62.3234,20:23:00:00:00:44,2462,-52
62.3234,20:23:00:00:00:82,2462,-55
62.3234,20:23:00:00:00:55,2427,-57
62.3234,20:23:00:00:00:45,2412,-61
62.3234,20:23:00:00:00:01,2437,-65
62.3234,20:23:00:00:03:25,2437,-68
62.3234,20:23:00:00:00:79,5200,-69
62.3234,20:23:00:00:00:80,5200,-69
66.307,20:23:00:00:00:15,2452,-45
66.307,20:23:00:00:00:44,2462,-50
66.307,20:23:00:00:00:88,2462,-52
66.307,20:23:00:00:00:82,2462,-54
66.307,20:23:00:00:00:55,2427,-57
66.307,20:23:00:00:00:45,2412,-62
66.307,20:23:00:00:03:25,2437,-65
66.307,20:23:00:00:00:80,5200,-66
66.307,20:23:00:00:00:79,5200,-67
66.307,20:23:00:00:00:65,2437,-71
70.3453,20:23:00:00:00:15,2452,-47
70.3453,20:23:00:00:00:88,2462,-52
70.3453,20:23:00:00:00:82,2462,-54
70.3453,20:23:00:00:00:44,2462,-55
70.3453,20:23:00:00:00:55,2427,-57
70.3453,20:23:00:00:00:45,2412,-61
70.3453,20:23:00:00:03:25,2437,-64
70.3453,20:23:00:00:00:79,5200,-67
70.3453,20:23:00:00:00:01,2437,-68
70.3453,20:23:00:00:00:80,5200,-69
74.3158,20:23:00:00:00:15,2452,-47
74.3158,20:23:00:00:00:88,2462,-52
74.3158,20:23:00:00:00:44,2462,-53
74.3158,20:23:00:00:00:82,2462,-54
74.3158,20:23:00:00:00:55,2427,-56
74.3158,20:23:00:00:03:25,2437,-61
74.3158,20:23:00:00:00:45,2412,-61
74.3158,20:23:00:00:00:79,5200,-64
74.3158,20:23:00:00:00:80,5200,-65
74.3158,20:23:00:00:00:65,2437,-69
78.3241,20:23:00:00:00:15,2452,-47
78.3241,20:23:00:00:00:88,2462,-55
78.3241,20:23:00:00:00:55,2427,-56
78.3241,20:23:00:00:00:82,2462,-59
78.3241,20:23:00:00:00:44,2462,-61
78.3241,20:23:00:00:00:01,2437,-63
78.3241,20:23:00:00:00:79,5200,-63
78.3241,20:23:00:00:00:80,5200,-63
78.3241,20:23:00:00:00:45,2412,-64
78.3241,20:23:00:00:03:25,2437,-65
82.3336,20:23:00:00:00:88,2462,-55
82.3336,20:23:00:00:00:15,2452,-58
82.3336,20:23:00:00:00:55,2427,-61
82.3336,20:23:00:00:00:65,2437,-62
82.3336,20:23:00:00:00:82,2462,-63
82.3336,20:23:00:00:00:44,2462,-63
82.3336,20:23:00:00:00:45,2412,-64
82.3336,20:23:00:00:03:25,2437,-65
82.3336,20:23:00:00:00:01,2437,-68
82.3336,20:23:00:00:00:79,5200,-68
86.3259,20:23:00:00:00:88,2462,-53
86.3259,20:23:00:00:00:15,2452,-60
86.3259,20:23:00:00:00:65,2437,-62
86.3259,20:23:00:00:00:69,2422,-66
86.3259,20:23:00:00:00:55,2427,-67
86.3259,20:23:00:00:00:45,2412,-68
86.3259,20:23:00:00:00:82,2462,-68
86.3259,20:23:00:00:00:44,2462,-68
86.3259,20:23:00:00:00:80,5200,-69
86.3259,20:23:00:00:00:79,5200,-70
90.3038,20:23:00:00:00:88,2462,-57
90.3038,20:23:00:00:00:15,2452,-61
90.3038,20:23:00:00:00:65,2437,-62
90.3038,20:23:00:00:00:55,2427,-65
90.3038,20:23:00:00:00:82,2462,-72
