AppTimestamp(s),SensorTimestamp(s),gyro_x,gyro_y,gyro_z
0.0525,69306.9386,-0.57055,-0.7196,-0.3427
0.055,69306.9486,-0.68845,-0.78679,-0.33537
0.0559,69306.9586,-0.78313,-0.81673,-0.35247
0.0576,69306.9686,-0.79168,-0.77458,-0.39523
0.0585,69306.9786,-0.67562,-0.68173,-0.45143
0.0599,69306.9886,-0.56688,-0.69089,-0.54
0.0617,69306.9986,-0.4948,-0.89614,-0.69455
0.0636,69307.0086,-0.46609,-1.31458,-0.83322
0.0778,69307.0186,-0.53695,-1.68232,-1.03969
0.0833,69307.0285,-0.62858,-1.90101,-1.2254
0.0953,69307.0385,-0.67928,-1.99203,-1.19913
0.1032,69307.0486,-0.64935,-2.02868,-0.99327
0.1347,69307.0585,-0.45815,-2.04457,-0.52901
0.136,69307.0686,-0.14722,-1.92484,-0.07575
0.1368,69307.0785,0.10751,-1.27426,0.30727
0.143,69307.0886,0.37996,-0.40867,0.39034
0.1626,69307.0986,0.83933,0.16616,0.43677
0.1651,69307.1086,1.12094,0.18082,0.48869
0.1794,69307.1185,1.24555,0.02199,0.551
0.1819,69307.1296,1.08062,0.15699,0.56322
0.1984,69307.1396,0.81367,0.22419,0.52168
0.2017,69307.1496,0.52718,0.1179,0.49908
0.2228,69307.1596,0.17471,-0.011,0.44838
0.2256,69307.1696,-0.0055,-0.03726,0.50457
0.2351,69307.1796,-0.08796,0.16432,0.551
0.2452,69307.1896,-0.01772,0.34147,0.57544
0.2544,69307.1996,0.14539,0.31215,0.73243
0.2634,69307.2095,0.3262,0.24862,0.93462
0.273,69307.2195,0.51801,0.34086,1.18508
0.2812,69307.2295,0.69272,0.57544,1.60535
0.2936,69307.2395,0.78618,0.88881,2.05556
0.3012,69307.2495,0.76969,1.1918,2.28341
0.313,69307.2595,0.67745,1.57481,2.36832
0.3213,69307.2695,0.52229,1.99386,2.34878
0.3329,69307.2795,0.29505,2.5021,2.27303
0.3435,69307.2895,0.02871,2.92727,2.18323
0.3529,69307.2995,-0.31948,3.15329,2.04518
0.3616,69307.3095,-0.57299,3.31883,1.9676
0.3777,69307.3196,-0.81062,3.15817,1.91445
0.3853,69307.3296,-0.95723,2.7605,1.89246
0.3954,69307.3395,-1.07573,2.18384,1.87536
0.4017,69307.3495,-1.1527,1.82099,1.88208
0.4276,69307.3595,-1.22051,1.42271,1.90834
0.4302,69307.3695,-1.25899,1.02931,1.9621
0.4355,69307.3796,-1.26205,0.56566,2.03601
0.4446,69307.3896,-1.23089,0.17776,2.08672
0.4601,69307.3995,-1.16125,-0.00428,2.08305
0.4635,69307.4095,-1.12705,0.17104,2.00425
0.4755,69307.4195,-1.17592,0.56505,1.87291
0.4865,69307.4295,-1.28465,0.85582,1.76174
0.4975,69307.4395,-1.46119,1.04091,1.65239
0.5051,69307.4496,-1.61268,1.06107,1.56015
0.5193,69307.4595,-1.7764,0.92302,1.42148
0.5239,69307.4695,-1.86803,0.69455,1.2651
0.5382,69307.4795,-1.88941,0.39462,1.02259
0.5418,69307.4895,-1.81671,0.15455,0.80207
0.5584,69307.4995,-1.5852,-0.17715,0.53206
0.5624,69307.5096,-1.2761,-0.53329,0.32742
0.5765,69307.5195,-0.8546,-0.9951,0.13744
0.5846,69307.5306,-0.43127,-1.41232,-0.00977
0.5987,69307.5406,0.02749,-1.80755,-0.15149
0.6025,69307.5505,0.38485,-2.0073,-0.26512
0.6148,69307.5603,0.69761,-2.02624,-0.38179
0.6225,69307.5705,0.80634,-1.96515,-0.47342
0.6374,69307.5805,0.78741,-1.89124,-0.60903
0.6456,69307.5915,0.64568,-1.80633,-0.73121
0.6565,69307.6015,0.44471,-1.69943,-0.8717
0.6641,69307.6115,0.32315,-1.60413,-1.00854
0.6764,69307.6216,0.22235,-1.48807,-1.22601
0.684,69307.6315,0.18631,-1.40194,-1.45264
0.6991,69307.6415,0.1912,-1.29381,-1.71836
0.7036,69307.6515,0.22785,-1.22967,-1.90773
0.7189,69307.6615,0.31337,-1.21318,-2.09038
0.7258,69307.6715,0.42089,-1.27121,-2.18445
0.7353,69307.6816,0.57605,-1.38239,-2.24554
0.7439,69307.6916,0.72143,-1.47402,-2.26936
0.7554,69307.7015,0.95478,-1.56992,-2.2828
0.7648,69307.7115,1.19119,-1.61391,-2.3164
0.7771,69307.7215,1.45569,-1.56992,-2.35305
