AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
0.0536,69306.9396,-2.0638,7.32626,6.04536
0.0565,69306.9596,-1.76213,7.58483,7.99185
0.0589,69306.9796,-1.51553,8.57603,10.18493
0.0623,69306.9996,-0.64165,9.61033,8.15705
0.0782,69307.0196,-0.47166,8.54251,7.52976
0.0956,69307.0396,-3.39977,6.68701,9.13867
0.1352,69307.0596,-6.99346,6.16268,11.95185
0.1371,69307.0795,-5.56412,7.02459,15.19839
0.1634,69307.0996,-3.67989,7.2257,13.96538
0.1801,69307.1196,-4.2114,6.4021,9.70131
0.1991,69307.1406,-4.07493,6.61278,7.28795
0.2234,69307.1606,-4.04381,6.4428,7.07247
0.2357,69307.1806,-4.35266,4.89135,10.30704
0.2556,69307.2006,-4.00071,2.83952,10.39802
0.2735,69307.2205,-3.97916,0.5387,9.65103
0.2944,69307.2406,-3.24175,-1.26174,7.15387
0.3135,69307.2606,-0.65362,-1.74058,4.81474
0.3332,69307.2805,1.01993,-1.72861,3.35907
0.3533,69307.3006,2.03986,-2.19309,1.9393
0.3783,69307.3206,1.80762,-0.9912,1.02711
0.3959,69307.3405,1.92973,1.00796,2.45406
0.4285,69307.3606,2.64559,2.01113,3.94804
0.4365,69307.3806,3.94086,2.72939,5.53779
0.4613,69307.4006,6.22971,3.29203,7.24964
0.4767,69307.4206,7.68539,4.11803,8.11156
0.4982,69307.4406,7.76918,4.86741,7.79313
0.5198,69307.4606,7.68299,5.95917,7.87453
0.5387,69307.4806,7.79073,7.07965,9.52413
0.5592,69307.5006,7.60159,7.75243,11.68849
0.5772,69307.5206,7.11078,7.19697,12.86165
0.5991,69307.5416,6.50744,6.5242,13.63258
0.6154,69307.5614,6.05733,6.95994,14.06594
0.6385,69307.5816,5.90171,7.95593,12.52407
0.6578,69307.6026,6.19141,8.31506,11.51132
0.6778,69307.6226,6.4835,8.41083,12.08593
0.6995,69307.6426,6.03099,8.20493,12.46421
0.7194,69307.6626,4.44124,7.18739,12.03805
0.7356,69307.6826,2.96402,6.16028,11.71962
0.7574,69307.7026,2.36068,5.39892,12.00932
0.7774,69307.7226,2.30562,5.34146,12.21043
0.7965,69307.7426,1.86508,5.27203,11.64779
0.8159,69307.7626,1.49159,4.42688,9.73961
0.836,69307.7826,1.12049,3.99832,7.63511
0.8571,69307.8026,0.1652,3.98156,6.57208
0.8811,69307.8236,-0.65122,3.36385,6.35182
0.8976,69307.8436,-1.05105,2.5618,5.56891
0.9221,69307.8646,-1.30723,2.52109,3.20105
0.9388,69307.8846,-1.13964,2.87065,1.07978
0.9584,69307.9046,-1.96085,1.96325,-0.55306
0.9795,69307.9246,-3.22738,0.97444,-0.56264
0.9982,69307.9446,-4.96557,0.38307,1.22583
1.0241,69307.9646,-4.16831,1.15879,2.4756
1.0548,69307.9846,-4.93206,1.30723,7.07008
1.0648,69308.0056,-5.74848,0.12689,6.62715
1.0841,69308.0256,-6.09564,1.1564,6.02142
1.1035,69308.0456,-5.11641,3.21062,11.00854
1.1196,69308.0656,-5.40611,3.25611,14.84405
1.1397,69308.0856,-5.32231,3.84748,14.11621
1.1638,69308.1056,-5.1595,5.1188,11.62624
1.1895,69308.1256,-5.59046,6.06451,12.41633
1.1999,69308.1466,-5.91607,4.91769,13.19445
1.223,69308.1666,-5.84903,4.9153,12.04762
1.2495,69308.1866,-4.5418,6.87136,13.16811
1.2645,69308.2066,-3.48117,7.0198,11.47541
1.2832,69308.2266,-4.10366,7.13472,10.49857
1.3034,69308.2466,-3.98395,5.93044,11.94946
1.3227,69308.2666,-2.53307,5.41808,13.61104
1.3432,69308.2866,-0.42138,5.44681,12.90954
1.36,69308.3066,1.57778,7.41245,11.89918
1.3796,69308.3266,3.91931,8.71489,11.57357
1.4026,69308.3466,0.49081,5.26485,7.74524
1.4197,69308.3666,-3.07176,2.41575,5.74608
1.44,69308.3866,-3.53145,1.71664,4.22816
1.46,69308.4066,-2.35111,1.57299,3.80918
1.48,69308.4266,0.50996,3.20105,4.29999
1.5072,69308.4465,0.86431,3.04303,7.57525
1.5295,69308.4666,0.42617,1.58496,10.3645
