AppTimestamp(s),MAC,Frequency,RSSI
2.2988,20:23:00:00:00:15,2452,-44
2.2988,20:23:00:00:00:88,2462,-51
2.2988,20:23:00:00:00:55,2427,-55
2.2988,20:23:00:00:00:82,2462,-62
2.2988,20:23:00:00:00:44,2462,-62
2.2988,20:23:00:00:00:45,2412,-63
2.2988,20:23:00:00:03:25,2437,-64
2.2988,20:23:00:00:00:79,5200,-64
2.2988,20:23:00:00:00:80,5200,-64
2.2988,20:23:00:00:00:01,2437,-65
2.2988,20:23:00:00:00:65,2437,-72
2.2988,20:23:00:00:00:73,2437,-73
2.2988,20:23:00:00:00:69,2422,-74
2.2988,20:23:00:00:00:09,5200,-77
2.2988,20:23:00:00:01:16,5500,-84
2.2988,20:23:00:00:01:27,5500,-85
6.3091,20:23:00:00:00:15,2452,-44
6.3091,20:23:00:00:00:88,2462,-53
6.3091,20:23:00:00:00:82,2462,-55
6.3091,20:23:00:00:00:44,2462,-55
6.3091,20:23:00:00:00:55,2427,-59
6.3091,20:23:00:00:00:79,5200,-64
6.3091,20:23:00:00:00:80,5200,-64
6.3091,20:23:00:00:00:45,2412,-66
6.3091,20:23:00:00:00:01,2437,-67
6.3091,20:23:00:00:03:25,2437,-67
6.3091,20:23:00:00:00:73,2437,-69
6.3091,20:23:00:00:00:65,2437,-70
6.3091,20:23:00:00:00:69,2422,-75
6.3091,20:23:00:00:00:09,5200,-77
6.3091,20:23:00:00:01:16,5500,-84
6.3091,20:23:00:00:01:21,5500,-84
6.3091,20:23:00:00:01:15,5500,-85
6.3091,20:23:00:00:01:20,5500,-85
6.3091,20:23:00:00:01:19,5500,-85
6.3091,20:23:00:00:00:90,2437,-85
6.3091,20:23:00:00:00:27,2412,-90
10.3089,20:23:00:00:00:15,2452,-46
10.3089,20:23:00:00:00:88,2462,-55
10.3089,20:23:00:00:00:55,2427,-56
10.3089,20:23:00:00:00:82,2462,-56
10.3089,20:23:00:00:00:44,2462,-56
10.3089,20:23:00:00:00:45,2412,-62
10.3089,20:23:00:00:03:25,2437,-63
10.3089,20:23:00:00:00:79,5200,-63
10.3089,20:23:00:00:00:80,5200,-63
10.3089,20:23:00:00:00:01,2437,-65
10.3089,20:23:00:00:00:65,2437,-67
10.3089,20:23:00:00:00:73,2437,-73
10.3089,20:23:00:00:00:12,2417,-79
10.3089,20:23:00:00:00:09,5200,-80
10.3089,20:23:00:00:01:27,5500,-84
10.3089,20:23:00:00:00:46,2462,-87
10.3089,20:23:00:00:01:38,2437,-89
10.3089,20:23:00:00:00:95,2437,-89
10.3089,20:23:00:00:01:21,5500,-90
10.3089,20:23:00:00:01:47,2462,-92
14.289,20:23:00:00:00:15,2452,-51
14.289,20:23:00:00:00:88,2462,-51
14.289,20:23:00:00:00:55,2427,-58
14.289,20:23:00:00:00:45,2412,-60
14.289,20:23:00:00:00:82,2462,-60
14.289,20:23:00:00:00:44,2462,-60
14.289,20:23:00:00:00:79,5200,-61
14.289,20:23:00:00:00:80,5200,-61
14.289,20:23:00:00:03:25,2437,-63
14.289,20:23:00:00:00:01,2437,-67
14.289,20:23:00:00:00:65,2437,-67
14.289,20:23:00:00:00:73,2437,-68
14.289,20:23:00:00:00:69,2422,-77
14.289,20:23:00:00:00:09,5200,-78
14.289,20:23:00:00:00:12,2417,-82
14.289,20:23:00:00:01:27,5500,-84
14.289,20:23:00:00:01:18,2462,-85
14.289,20:23:00:00:01:16,5500,-86
14.289,20:23:00:00:01:19,5500,-86
14.289,20:23:00:00:01:21,5500,-86
14.289,20:23:00:00:01:45,2462,-86
14.289,20:23:00:00:02:54,5500,-87
14.289,20:23:00:00:01:20,5500,-91
18.293,20:23:00:00:00:15,2452,-46
18.293,20:23:00:00:00:88,2462,-52
18.293,20:23:00:00:00:55,2427,-54
18.293,20:23:00:00:00:79,5200,-57
18.293,20:23:00:00:00:80,5200,-57
18.293,20:23:00:00:00:44,2462,-59
18.293,20:23:00:00:00:82,2462,-60
18.293,20:23:00:00:00:45,2412,-61
18.293,20:23:00:00:00:01,2437,-65
18.293,20:23:00:00:00:65,2437,-67
18.293,20:23:00:00:00:73,2437,-68
18.293,20:23:00:00:03:25,2437,-70
18.293,20:23:00:00:00:09,5200,-74
18.293,20:23:00:00:01:47,2462,-82
18.293,20:23:00:00:01:45,2462,-83
18.293,20:23:00:00:01:21,5500,-84
18.293,20:23:00:00:01:16,5500,-85
18.293,20:23:00:00:01:19,5500,-85
18.293,20:23:00:00:01:18,2462,-85
18.293,20:23:00:00:01:15,5500,-85
18.293,20:23:00:00:01:58,2462,-87
18.293,20:23:00:00:01:20,5500,-88
18.293,20:23:00:00:01:27,5500,-88
18.293,20:23:00:00:00:90,2437,-89
22.3515,20:23:00:00:00:15,2452,-49
22.3515,20:23:00:00:00:55,2427,-56
22.3515,20:23:00:00:00:88,2462,-58
22.3515,20:23:00:00:00:79,5200,-61
22.3515,20:23:00:00:00:80,5200,-61
22.3515,20:23:00:00:00:82,2462,-64
22.3515,20:23:00:00:00:44,2462,-64
22.3515,20:23:00:00:00:45,2412,-65
22.3515,20:23:00:00:00:65,2437,-67
22.3515,20:23:00:00:00:73,2437,-70
22.3515,20:23:00:00:00:01,2437,-71
22.3515,20:23:00:00:03:25,2437,-71
22.3515,20:23:00:00:00:69,2422,-78
22.3515,20:23:00:00:00:12,2417,-84
22.3515,20:23:00:00:01:15,5500,-84
22.3515,20:23:00:00:01:19,5500,-85
22.3515,20:23:00:00:01:01,2462,-87
22.3515,20:23:00:00:00:24,2462,-87
22.3515,20:23:00:00:01:20,5500,-88
22.3515,20:23:00:00:02:54,5500,-91
26.3181,20:23:00:00:00:15,2452,-45
26.3181,20:23:00:00:00:88,2462,-51
26.3181,20:23:00:00:00:82,2462,-54
26.3181,20:23:00:00:00:44,2462,-54
26.3181,20:23:00:00:00:55,2427,-60
26.3181,20:23:00:00:00:79,5200,-62
26.3181,20:23:00:00:00:80,5200,-62
26.3181,20:23:00:00:03:25,2437,-64
26.3181,20:23:00:00:00:45,2412,-66
26.3181,20:23:00:00:00:01,2437,-68
26.3181,20:23:00:00:00:65,2437,-72
26.3181,20:23:00:00:00:73,2437,-77
26.3181,20:23:00:00:00:69,2422,-79
26.3181,20:23:00:00:00:09,5200,-82
26.3181,20:23:00:00:01:15,5500,-82
26.3181,20:23:00:00:01:81,2462,-82
26.3181,20:23:00:00:01:20,5500,-83
26.3181,20:23:00:00:00:12,2417,-83
26.3181,20:23:00:00:01:82,2462,-83
26.3181,20:23:00:00:01:16,5500,-84
26.3181,20:23:00:00:01:19,5500,-84
26.3181,20:23:00:00:01:21,5500,-85
26.3181,20:23:00:00:01:27,5500,-85
26.3181,20:23:00:00:00:26,2412,-89
26.3181,20:23:00:00:02:54,5500,-92
26.3181,20:23:00:00:01:75,2412,-93
30.326,20:23:00:00:00:15,2452,-49
30.326,20:23:00:00:00:88,2462,-51
30.326,20:23:00:00:00:55,2427,-56
30.326,20:23:00:00:00:44,2462,-57
30.326,20:23:00:00:00:82,2462,-58
30.326,20:23:00:00:00:79,5200,-62
30.326,20:23:00:00:00:80,5200,-62
30.326,20:23:00:00:00:01,2437,-64
30.326,20:23:00:00:00:45,2412,-64
30.326,20:23:00:00:03:25,2437,-68
30.326,20:23:00:00:00:65,2437,-68
30.326,20:23:00:00:00:73,2437,-70
30.326,20:23:00:00:01:20,5500,-83
30.326,20:23:00:00:00:12,2417,-83
30.326,20:23:00:00:00:24,2462,-83
30.326,20:23:00:00:01:16,5500,-84
30.326,20:23:00:00:01:19,5500,-84
30.326,20:23:00:00:01:21,5500,-84
30.326,20:23:00:00:01:27,5500,-85
30.326,20:23:00:00:01:15,5500,-85
30.326,20:23:00:00:00:90,2437,-85
30.326,20:23:00:00:00:69,2422,-86
30.326,20:23:00:00:01:41,2437,-87
30.326,20:23:00:00:01:45,2462,-90
30.326,20:23:00:00:01:47,2462,-92
34.3237,20:23:00:00:00:15,2452,-48
34.3237,20:23:00:00:00:88,2462,-51
34.3237,20:23:00:00:00:55,2427,-53
34.3237,20:23:00:00:00:44,2462,-53
34.3237,20:23:00:00:00:82,2462,-54
34.3237,20:23:00:00:03:25,2437,-63
34.3237,20:23:00:00:00:45,2412,-64
34.3237,20:23:00:00:00:79,5200,-65
34.3237,20:23:00:00:00:80,5200,-65
34.3237,20:23:00:00:00:01,2437,-66
34.3237,20:23:00:00:00:65,2437,-66
34.3237,20:23:00:00:00:73,2437,-70
34.3237,20:23:00:00:00:69,2422,-83
34.3237,20:23:00:00:01:21,5500,-84
34.3237,20:23:00:00:01:16,5500,-85
34.3237,20:23:00:00:01:27,5500,-85
34.3237,20:23:00:00:00:90,2437,-85
34.3237,20:23:00:00:01:45,2462,-86
34.3237,20:23:00:00:01:18,2462,-86
34.3237,20:23:00:00:01:19,5500,-88
34.3237,20:23:00:00:02:54,5500,-92
34.3237,20:23:00:00:01:60,2412,-92
38.3003,20:23:00:00:00:88,2462,-49
38.3003,20:23:00:00:00:15,2452,-52
38.3003,20:23:00:00:00:55,2427,-53
38.3003,20:23:00:00:00:82,2462,-54
38.3003,20:23:00:00:00:44,2462,-54
38.3003,20:23:00:00:03:25,2437,-62
38.3003,20:23:00:00:00:65,2437,-62
38.3003,20:23:00:00:00:01,2437,-66
38.3003,20:23:00:00:00:45,2412,-67
38.3003,20:23:00:00:00:79,5200,-68
38.3003,20:23:00:00:00:80,5200,-68
38.3003,20:23:00:00:00:73,2437,-70
38.3003,20:23:00:00:00:69,2422,-79
38.3003,20:23:00:00:00:12,2417,-81
38.3003,20:23:00:00:01:20,5500,-82
38.3003,20:23:00:00:01:27,5500,-82
38.3003,20:23:00:00:01:15,5500,-82
38.3003,20:23:00:00:01:19,5500,-83
38.3003,20:23:00:00:01:21,5500,-83
38.3003,20:23:00:00:00:90,2437,-83
38.3003,20:23:00:00:01:16,5500,-84
38.3003,20:23:00:00:01:41,2437,-85
38.3003,20:23:00:00:01:18,2462,-86
38.3003,20:23:00:00:01:82,2462,-90
38.3003,20:23:00:00:01:60,2412,-91
42.2901,20:23:00:00:00:88,2462,-50
42.2901,20:23:00:00:00:15,2452,-51
42.2901,20:23:00:00:00:55,2427,-53
42.2901,20:23:00:00:00:44,2462,-54
